,Date,Time,Aspect 0 of Phase C  State,Aspect 1 of Phase C  State,Aspect 2 of Phase C  State,Result,Phase
3481,03-Jun-17,10:20:04,0,0,1,Green,C
3737,03-Jun-17,10:20:56,0,0,1,Green,C
3738,03-Jun-17,10:20:56,0,0,1,Green,C
3739,03-Jun-17,10:20:56,0,0,1,Green,C
3740,03-Jun-17,10:20:56,0,0,1,Green,C
3741,03-Jun-17,10:20:56,0,0,1,Green,C
3742,03-Jun-17,10:20:57,0,0,1,Green,C
3743,03-Jun-17,10:20:57,0,0,1,Green,C
3744,03-Jun-17,10:20:57,0,0,1,Green,C
3745,03-Jun-17,10:20:57,0,0,1,Green,C
3746,03-Jun-17,10:20:57,0,0,1,Green,C
3747,03-Jun-17,10:20:57,0,0,1,Green,C
3748,03-Jun-17,10:20:57,0,0,1,Green,C
3749,03-Jun-17,10:20:58,0,0,1,Green,C
3750,03-Jun-17,10:20:58,0,0,1,Green,C
3751,03-Jun-17,10:20:58,0,0,1,Green,C
3752,03-Jun-17,10:20:58,0,0,1,Green,C
3753,03-Jun-17,10:20:59,0,0,1,Green,C
3754,03-Jun-17,10:20:59,0,0,1,Green,C
3755,03-Jun-17,10:20:59,0,0,1,Green,C
3756,03-Jun-17,10:20:59,0,0,1,Green,C
3757,03-Jun-17,10:21:00,0,0,1,Green,C
3758,03-Jun-17,10:21:00,0,0,1,Green,C
3759,03-Jun-17,10:21:00,0,0,1,Green,C
3760,03-Jun-17,10:21:00,0,0,1,Green,C
3761,03-Jun-17,10:21:00,0,0,1,Green,C
3762,03-Jun-17,10:21:01,0,0,1,Green,C
3763,03-Jun-17,10:21:01,0,0,1,Green,C
3764,03-Jun-17,10:21:01,0,0,1,Green,C
3765,03-Jun-17,10:21:01,0,0,1,Green,C
3766,03-Jun-17,10:21:01,0,0,1,Green,C
3767,03-Jun-17,10:21:02,0,0,1,Green,C
3768,03-Jun-17,10:21:02,0,0,1,Green,C
3769,03-Jun-17,10:21:02,0,0,1,Green,C
3770,03-Jun-17,10:21:02,0,0,1,Green,C
3771,03-Jun-17,10:21:02,0,0,1,Green,C
3772,03-Jun-17,10:21:02,0,0,1,Green,C
3773,03-Jun-17,10:21:03,0,0,1,Green,C
3774,03-Jun-17,10:21:03,0,0,1,Green,C
3775,03-Jun-17,10:21:03,0,0,1,Green,C
3776,03-Jun-17,10:21:03,0,0,1,Green,C
3777,03-Jun-17,10:21:03,0,0,1,Green,C
3778,03-Jun-17,10:21:04,0,0,1,Green,C
3779,03-Jun-17,10:21:04,0,0,1,Green,C
3780,03-Jun-17,10:21:04,0,0,1,Green,C
3781,03-Jun-17,10:21:04,0,0,1,Green,C
4037,03-Jun-17,10:21:55,0,0,1,Green,C
4038,03-Jun-17,10:21:55,0,0,1,Green,C
4039,03-Jun-17,10:21:56,0,0,1,Green,C
4040,03-Jun-17,10:21:56,0,0,1,Green,C
4041,03-Jun-17,10:21:56,0,0,1,Green,C
4042,03-Jun-17,10:21:56,0,0,1,Green,C
4043,03-Jun-17,10:21:57,0,0,1,Green,C
4044,03-Jun-17,10:21:57,0,0,1,Green,C
4045,03-Jun-17,10:21:57,0,0,1,Green,C
4046,03-Jun-17,10:21:57,0,0,1,Green,C
4047,03-Jun-17,10:21:58,0,0,1,Green,C
4048,03-Jun-17,10:21:58,0,0,1,Green,C
4049,03-Jun-17,10:21:58,0,0,1,Green,C
4050,03-Jun-17,10:21:58,0,0,1,Green,C
4051,03-Jun-17,10:21:58,0,0,1,Green,C
4052,03-Jun-17,10:21:59,0,0,1,Green,C
4053,03-Jun-17,10:21:59,0,0,1,Green,C
4054,03-Jun-17,10:21:59,0,0,1,Green,C
4055,03-Jun-17,10:21:59,0,0,1,Green,C
4056,03-Jun-17,10:21:59,0,0,1,Green,C
4057,03-Jun-17,10:21:59,0,0,1,Green,C
4058,03-Jun-17,10:21:59,0,0,1,Green,C
4059,03-Jun-17,10:22:00,0,0,1,Green,C
4060,03-Jun-17,10:22:00,0,0,1,Green,C
4061,03-Jun-17,10:22:00,0,0,1,Green,C
4062,03-Jun-17,10:22:00,0,0,1,Green,C
4063,03-Jun-17,10:22:01,0,0,1,Green,C
4064,03-Jun-17,10:22:01,0,0,1,Green,C
4065,03-Jun-17,10:22:01,0,0,1,Green,C
4066,03-Jun-17,10:22:01,0,0,1,Green,C
4067,03-Jun-17,10:22:01,0,0,1,Green,C
4068,03-Jun-17,10:22:02,0,0,1,Green,C
4069,03-Jun-17,10:22:02,0,0,1,Green,C
4070,03-Jun-17,10:22:02,0,0,1,Green,C
4071,03-Jun-17,10:22:02,0,0,1,Green,C
4072,03-Jun-17,10:22:03,0,0,1,Green,C
4073,03-Jun-17,10:22:03,0,0,1,Green,C
4074,03-Jun-17,10:22:03,0,0,1,Green,C
4075,03-Jun-17,10:22:03,0,0,1,Green,C
4076,03-Jun-17,10:22:03,0,0,1,Green,C
4077,03-Jun-17,10:22:03,0,0,1,Green,C
4078,03-Jun-17,10:22:03,0,0,1,Green,C
4079,03-Jun-17,10:22:04,0,0,1,Green,C
4080,03-Jun-17,10:22:04,0,0,1,Green,C
4081,03-Jun-17,10:22:04,0,0,1,Green,C
4337,03-Jun-17,10:22:55,0,0,1,Green,C
4338,03-Jun-17,10:22:55,0,0,1,Green,C
4339,03-Jun-17,10:22:56,0,0,1,Green,C
4340,03-Jun-17,10:22:56,0,0,1,Green,C
4341,03-Jun-17,10:22:56,0,0,1,Green,C
4342,03-Jun-17,10:22:56,0,0,1,Green,C
4343,03-Jun-17,10:22:57,0,0,1,Green,C
4344,03-Jun-17,10:22:57,0,0,1,Green,C
4345,03-Jun-17,10:22:57,0,0,1,Green,C
4346,03-Jun-17,10:22:57,0,0,1,Green,C
4347,03-Jun-17,10:22:58,0,0,1,Green,C
4348,03-Jun-17,10:22:58,0,0,1,Green,C
4349,03-Jun-17,10:22:58,0,0,1,Green,C
4350,03-Jun-17,10:22:58,0,0,1,Green,C
4351,03-Jun-17,10:22:58,0,0,1,Green,C
4352,03-Jun-17,10:22:58,0,0,1,Green,C
4353,03-Jun-17,10:22:58,0,0,1,Green,C
4354,03-Jun-17,10:22:59,0,0,1,Green,C
4355,03-Jun-17,10:22:59,0,0,1,Green,C
4356,03-Jun-17,10:22:59,0,0,1,Green,C
4357,03-Jun-17,10:22:59,0,0,1,Green,C
4358,03-Jun-17,10:23:00,0,0,1,Green,C
4359,03-Jun-17,10:23:00,0,0,1,Green,C
4360,03-Jun-17,10:23:00,0,0,1,Green,C
4361,03-Jun-17,10:23:00,0,0,1,Green,C
4362,03-Jun-17,10:23:00,0,0,1,Green,C
4363,03-Jun-17,10:23:01,0,0,1,Green,C
4364,03-Jun-17,10:23:01,0,0,1,Green,C
4365,03-Jun-17,10:23:01,0,0,1,Green,C
4366,03-Jun-17,10:23:01,0,0,1,Green,C
4367,03-Jun-17,10:23:02,0,0,1,Green,C
4368,03-Jun-17,10:23:02,0,0,1,Green,C
4369,03-Jun-17,10:23:02,0,0,1,Green,C
4370,03-Jun-17,10:23:02,0,0,1,Green,C
4371,03-Jun-17,10:23:02,0,0,1,Green,C
4372,03-Jun-17,10:23:03,0,0,1,Green,C
4373,03-Jun-17,10:23:03,0,0,1,Green,C
4374,03-Jun-17,10:23:03,0,0,1,Green,C
4375,03-Jun-17,10:23:03,0,0,1,Green,C
4376,03-Jun-17,10:23:03,0,0,1,Green,C
4377,03-Jun-17,10:23:03,0,0,1,Green,C
4378,03-Jun-17,10:23:04,0,0,1,Green,C
4379,03-Jun-17,10:23:04,0,0,1,Green,C
4380,03-Jun-17,10:23:04,0,0,1,Green,C
4381,03-Jun-17,10:23:04,0,0,1,Green,C
4637,03-Jun-17,10:23:56,0,0,1,Green,C
4638,03-Jun-17,10:23:56,0,0,1,Green,C
4639,03-Jun-17,10:23:56,0,0,1,Green,C
4640,03-Jun-17,10:23:56,0,0,1,Green,C
4641,03-Jun-17,10:23:56,0,0,1,Green,C
4642,03-Jun-17,10:23:57,0,0,1,Green,C
4643,03-Jun-17,10:23:57,0,0,1,Green,C
4644,03-Jun-17,10:23:57,0,0,1,Green,C
4645,03-Jun-17,10:23:57,0,0,1,Green,C
4646,03-Jun-17,10:23:57,0,0,1,Green,C
4647,03-Jun-17,10:23:57,0,0,1,Green,C
4648,03-Jun-17,10:23:58,0,0,1,Green,C
4649,03-Jun-17,10:23:58,0,0,1,Green,C
4650,03-Jun-17,10:23:58,0,0,1,Green,C
4651,03-Jun-17,10:23:58,0,0,1,Green,C
4652,03-Jun-17,10:23:58,0,0,1,Green,C
4653,03-Jun-17,10:23:59,0,0,1,Green,C
4654,03-Jun-17,10:23:59,0,0,1,Green,C
4655,03-Jun-17,10:23:59,0,0,1,Green,C
4656,03-Jun-17,10:23:59,0,0,1,Green,C
4657,03-Jun-17,10:24:00,0,0,1,Green,C
4658,03-Jun-17,10:24:00,0,0,1,Green,C
4659,03-Jun-17,10:24:00,0,0,1,Green,C
4660,03-Jun-17,10:24:00,0,0,1,Green,C
4661,03-Jun-17,10:24:00,0,0,1,Green,C
4662,03-Jun-17,10:24:01,0,0,1,Green,C
4663,03-Jun-17,10:24:01,0,0,1,Green,C
4664,03-Jun-17,10:24:01,0,0,1,Green,C
4665,03-Jun-17,10:24:01,0,0,1,Green,C
4666,03-Jun-17,10:24:01,0,0,1,Green,C
4667,03-Jun-17,10:24:01,0,0,1,Green,C
4668,03-Jun-17,10:24:02,0,0,1,Green,C
4669,03-Jun-17,10:24:02,0,0,1,Green,C
4670,03-Jun-17,10:24:02,0,0,1,Green,C
4671,03-Jun-17,10:24:02,0,0,1,Green,C
4672,03-Jun-17,10:24:02,0,0,1,Green,C
4673,03-Jun-17,10:24:03,0,0,1,Green,C
4674,03-Jun-17,10:24:03,0,0,1,Green,C
4675,03-Jun-17,10:24:03,0,0,1,Green,C
4676,03-Jun-17,10:24:03,0,0,1,Green,C
4677,03-Jun-17,10:24:04,0,0,1,Green,C
4678,03-Jun-17,10:24:04,0,0,1,Green,C
4679,03-Jun-17,10:24:04,0,0,1,Green,C
4680,03-Jun-17,10:24:04,0,0,1,Green,C
4681,03-Jun-17,10:24:04,0,0,1,Green,C
4937,03-Jun-17,10:24:56,0,0,1,Green,C
4938,03-Jun-17,10:24:56,0,0,1,Green,C
4939,03-Jun-17,10:24:56,0,0,1,Green,C
4940,03-Jun-17,10:24:56,0,0,1,Green,C
4941,03-Jun-17,10:24:57,0,0,1,Green,C
4942,03-Jun-17,10:24:57,0,0,1,Green,C
4943,03-Jun-17,10:24:57,0,0,1,Green,C
4944,03-Jun-17,10:24:57,0,0,1,Green,C
4945,03-Jun-17,10:24:57,0,0,1,Green,C
4946,03-Jun-17,10:24:57,0,0,1,Green,C
4947,03-Jun-17,10:24:57,0,0,1,Green,C
4948,03-Jun-17,10:24:58,0,0,1,Green,C
4949,03-Jun-17,10:24:58,0,0,1,Green,C
4950,03-Jun-17,10:24:58,0,0,1,Green,C
4951,03-Jun-17,10:24:58,0,0,1,Green,C
4952,03-Jun-17,10:24:58,0,0,1,Green,C
4953,03-Jun-17,10:24:59,0,0,1,Green,C
4954,03-Jun-17,10:24:59,0,0,1,Green,C
4955,03-Jun-17,10:24:59,0,0,1,Green,C
4956,03-Jun-17,10:24:59,0,0,1,Green,C
4957,03-Jun-17,10:25:00,0,0,1,Green,C
4958,03-Jun-17,10:25:00,0,0,1,Green,C
4959,03-Jun-17,10:25:00,0,0,1,Green,C
4960,03-Jun-17,10:25:00,0,0,1,Green,C
4961,03-Jun-17,10:25:00,0,0,1,Green,C
4962,03-Jun-17,10:25:00,0,0,1,Green,C
4963,03-Jun-17,10:25:01,0,0,1,Green,C
4964,03-Jun-17,10:25:01,0,0,1,Green,C
4965,03-Jun-17,10:25:01,0,0,1,Green,C
4966,03-Jun-17,10:25:01,0,0,1,Green,C
4967,03-Jun-17,10:25:01,0,0,1,Green,C
4968,03-Jun-17,10:25:01,0,0,1,Green,C
4969,03-Jun-17,10:25:02,0,0,1,Green,C
4970,03-Jun-17,10:25:02,0,0,1,Green,C
4971,03-Jun-17,10:25:02,0,0,1,Green,C
4972,03-Jun-17,10:25:02,0,0,1,Green,C
4973,03-Jun-17,10:25:02,0,0,1,Green,C
4974,03-Jun-17,10:25:03,0,0,1,Green,C
4975,03-Jun-17,10:25:03,0,0,1,Green,C
4976,03-Jun-17,10:25:03,0,0,1,Green,C
4977,03-Jun-17,10:25:03,0,0,1,Green,C
4978,03-Jun-17,10:25:04,0,0,1,Green,C
4979,03-Jun-17,10:25:04,0,0,1,Green,C
4980,03-Jun-17,10:25:04,0,0,1,Green,C
4981,03-Jun-17,10:25:04,0,0,1,Green,C
5237,03-Jun-17,10:25:55,0,0,1,Green,C
5238,03-Jun-17,10:25:56,0,0,1,Green,C
5239,03-Jun-17,10:25:56,0,0,1,Green,C
5240,03-Jun-17,10:25:56,0,0,1,Green,C
5241,03-Jun-17,10:25:56,0,0,1,Green,C
5242,03-Jun-17,10:25:56,0,0,1,Green,C
5243,03-Jun-17,10:25:57,0,0,1,Green,C
5244,03-Jun-17,10:25:57,0,0,1,Green,C
5245,03-Jun-17,10:25:57,0,0,1,Green,C
5246,03-Jun-17,10:25:57,0,0,1,Green,C
5247,03-Jun-17,10:25:58,0,0,1,Green,C
5248,03-Jun-17,10:25:58,0,0,1,Green,C
5249,03-Jun-17,10:25:58,0,0,1,Green,C
5250,03-Jun-17,10:25:58,0,0,1,Green,C
5251,03-Jun-17,10:25:58,0,0,1,Green,C
5252,03-Jun-17,10:25:58,0,0,1,Green,C
5253,03-Jun-17,10:25:58,0,0,1,Green,C
5254,03-Jun-17,10:25:59,0,0,1,Green,C
5255,03-Jun-17,10:25:59,0,0,1,Green,C
5256,03-Jun-17,10:25:59,0,0,1,Green,C
5257,03-Jun-17,10:25:59,0,0,1,Green,C
5258,03-Jun-17,10:26:00,0,0,1,Green,C
5259,03-Jun-17,10:26:00,0,0,1,Green,C
5260,03-Jun-17,10:26:00,0,0,1,Green,C
5261,03-Jun-17,10:26:00,0,0,1,Green,C
5262,03-Jun-17,10:26:00,0,0,1,Green,C
5263,03-Jun-17,10:26:01,0,0,1,Green,C
5264,03-Jun-17,10:26:01,0,0,1,Green,C
5265,03-Jun-17,10:26:01,0,0,1,Green,C
5266,03-Jun-17,10:26:01,0,0,1,Green,C
5267,03-Jun-17,10:26:02,0,0,1,Green,C
5268,03-Jun-17,10:26:02,0,0,1,Green,C
5269,03-Jun-17,10:26:02,0,0,1,Green,C
5270,03-Jun-17,10:26:02,0,0,1,Green,C
5271,03-Jun-17,10:26:02,0,0,1,Green,C
5272,03-Jun-17,10:26:02,0,0,1,Green,C
5273,03-Jun-17,10:26:02,0,0,1,Green,C
5274,03-Jun-17,10:26:03,0,0,1,Green,C
5275,03-Jun-17,10:26:03,0,0,1,Green,C
5276,03-Jun-17,10:26:03,0,0,1,Green,C
5277,03-Jun-17,10:26:03,0,0,1,Green,C
5278,03-Jun-17,10:26:04,0,0,1,Green,C
5279,03-Jun-17,10:26:04,0,0,1,Green,C
5280,03-Jun-17,10:26:04,0,0,1,Green,C
5281,03-Jun-17,10:26:04,0,0,1,Green,C
5537,03-Jun-17,10:26:56,0,0,1,Green,C
5538,03-Jun-17,10:26:56,0,0,1,Green,C
5539,03-Jun-17,10:26:56,0,0,1,Green,C
5540,03-Jun-17,10:26:56,0,0,1,Green,C
5541,03-Jun-17,10:26:56,0,0,1,Green,C
5542,03-Jun-17,10:26:56,0,0,1,Green,C
5543,03-Jun-17,10:26:56,0,0,1,Green,C
5544,03-Jun-17,10:26:57,0,0,1,Green,C
5545,03-Jun-17,10:26:57,0,0,1,Green,C
5546,03-Jun-17,10:26:57,0,0,1,Green,C
5547,03-Jun-17,10:26:57,0,0,1,Green,C
5548,03-Jun-17,10:26:57,0,0,1,Green,C
5549,03-Jun-17,10:26:58,0,0,1,Green,C
5550,03-Jun-17,10:26:58,0,0,1,Green,C
5551,03-Jun-17,10:26:58,0,0,1,Green,C
5552,03-Jun-17,10:26:58,0,0,1,Green,C
5553,03-Jun-17,10:26:59,0,0,1,Green,C
5554,03-Jun-17,10:26:59,0,0,1,Green,C
5555,03-Jun-17,10:26:59,0,0,1,Green,C
5556,03-Jun-17,10:26:59,0,0,1,Green,C
5557,03-Jun-17,10:26:59,0,0,1,Green,C
5558,03-Jun-17,10:27:00,0,0,1,Green,C
5559,03-Jun-17,10:27:00,0,0,1,Green,C
5560,03-Jun-17,10:27:00,0,0,1,Green,C
5561,03-Jun-17,10:27:00,0,0,1,Green,C
5562,03-Jun-17,10:27:01,0,0,1,Green,C
5563,03-Jun-17,10:27:01,0,0,1,Green,C
5564,03-Jun-17,10:27:01,0,0,1,Green,C
5565,03-Jun-17,10:27:01,0,0,1,Green,C
5566,03-Jun-17,10:27:01,0,0,1,Green,C
5567,03-Jun-17,10:27:01,0,0,1,Green,C
5568,03-Jun-17,10:27:01,0,0,1,Green,C
5569,03-Jun-17,10:27:02,0,0,1,Green,C
5570,03-Jun-17,10:27:02,0,0,1,Green,C
5571,03-Jun-17,10:27:02,0,0,1,Green,C
5572,03-Jun-17,10:27:02,0,0,1,Green,C
5573,03-Jun-17,10:27:03,0,0,1,Green,C
5574,03-Jun-17,10:27:03,0,0,1,Green,C
5575,03-Jun-17,10:27:03,0,0,1,Green,C
5576,03-Jun-17,10:27:03,0,0,1,Green,C
5577,03-Jun-17,10:27:03,0,0,1,Green,C
5578,03-Jun-17,10:27:04,0,0,1,Green,C
5579,03-Jun-17,10:27:04,0,0,1,Green,C
5580,03-Jun-17,10:27:04,0,0,1,Green,C
5581,03-Jun-17,10:27:04,0,0,1,Green,C
5837,03-Jun-17,10:27:55,0,0,1,Green,C
5838,03-Jun-17,10:27:56,0,0,1,Green,C
5839,03-Jun-17,10:27:56,0,0,1,Green,C
5840,03-Jun-17,10:27:56,0,0,1,Green,C
5841,03-Jun-17,10:27:56,0,0,1,Green,C
5842,03-Jun-17,10:27:56,0,0,1,Green,C
5843,03-Jun-17,10:27:56,0,0,1,Green,C
5844,03-Jun-17,10:27:57,0,0,1,Green,C
5845,03-Jun-17,10:27:57,0,0,1,Green,C
5846,03-Jun-17,10:27:57,0,0,1,Green,C
5847,03-Jun-17,10:27:57,0,0,1,Green,C
5848,03-Jun-17,10:27:57,0,0,1,Green,C
5849,03-Jun-17,10:27:58,0,0,1,Green,C
5850,03-Jun-17,10:27:58,0,0,1,Green,C
5851,03-Jun-17,10:27:59,0,0,1,Green,C
5852,03-Jun-17,10:27:59,0,0,1,Green,C
5853,03-Jun-17,10:27:59,0,0,1,Green,C
5854,03-Jun-17,10:27:59,0,0,1,Green,C
5855,03-Jun-17,10:27:59,0,0,1,Green,C
5856,03-Jun-17,10:27:59,0,0,1,Green,C
5857,03-Jun-17,10:27:59,0,0,1,Green,C
5858,03-Jun-17,10:27:59,0,0,1,Green,C
5859,03-Jun-17,10:28:00,0,0,1,Green,C
5860,03-Jun-17,10:28:00,0,0,1,Green,C
5861,03-Jun-17,10:28:00,0,0,1,Green,C
5862,03-Jun-17,10:28:00,0,0,1,Green,C
5863,03-Jun-17,10:28:00,0,0,1,Green,C
5864,03-Jun-17,10:28:01,0,0,1,Green,C
5865,03-Jun-17,10:28:01,0,0,1,Green,C
5866,03-Jun-17,10:28:01,0,0,1,Green,C
5867,03-Jun-17,10:28:01,0,0,1,Green,C
5868,03-Jun-17,10:28:02,0,0,1,Green,C
5869,03-Jun-17,10:28:02,0,0,1,Green,C
5870,03-Jun-17,10:28:02,0,0,1,Green,C
5871,03-Jun-17,10:28:02,0,0,1,Green,C
5872,03-Jun-17,10:28:02,0,0,1,Green,C
5873,03-Jun-17,10:28:03,0,0,1,Green,C
5874,03-Jun-17,10:28:03,0,0,1,Green,C
5875,03-Jun-17,10:28:03,0,0,1,Green,C
5876,03-Jun-17,10:28:03,0,0,1,Green,C
5877,03-Jun-17,10:28:04,0,0,1,Green,C
5878,03-Jun-17,10:28:04,0,0,1,Green,C
5879,03-Jun-17,10:28:04,0,0,1,Green,C
5880,03-Jun-17,10:28:04,0,0,1,Green,C
5881,03-Jun-17,10:28:04,0,0,1,Green,C
6137,03-Jun-17,10:28:55,0,0,1,Green,C
6138,03-Jun-17,10:28:56,0,0,1,Green,C
6139,03-Jun-17,10:28:56,0,0,1,Green,C
6140,03-Jun-17,10:28:56,0,0,1,Green,C
6141,03-Jun-17,10:28:56,0,0,1,Green,C
6142,03-Jun-17,10:28:56,0,0,1,Green,C
6143,03-Jun-17,10:28:57,0,0,1,Green,C
6144,03-Jun-17,10:28:57,0,0,1,Green,C
6145,03-Jun-17,10:28:57,0,0,1,Green,C
6146,03-Jun-17,10:28:57,0,0,1,Green,C
6147,03-Jun-17,10:28:57,0,0,1,Green,C
6148,03-Jun-17,10:28:58,0,0,1,Green,C
6149,03-Jun-17,10:28:58,0,0,1,Green,C
6150,03-Jun-17,10:28:58,0,0,1,Green,C
6151,03-Jun-17,10:28:58,0,0,1,Green,C
6152,03-Jun-17,10:28:59,0,0,1,Green,C
6153,03-Jun-17,10:28:59,0,0,1,Green,C
6154,03-Jun-17,10:28:59,0,0,1,Green,C
6155,03-Jun-17,10:28:59,0,0,1,Green,C
6156,03-Jun-17,10:28:59,0,0,1,Green,C
6157,03-Jun-17,10:28:59,0,0,1,Green,C
6158,03-Jun-17,10:28:59,0,0,1,Green,C
6159,03-Jun-17,10:29:00,0,0,1,Green,C
6160,03-Jun-17,10:29:00,0,0,1,Green,C
6161,03-Jun-17,10:29:00,0,0,1,Green,C
6162,03-Jun-17,10:29:00,0,0,1,Green,C
6163,03-Jun-17,10:29:01,0,0,1,Green,C
6164,03-Jun-17,10:29:01,0,0,1,Green,C
6165,03-Jun-17,10:29:01,0,0,1,Green,C
6166,03-Jun-17,10:29:01,0,0,1,Green,C
6167,03-Jun-17,10:29:01,0,0,1,Green,C
6168,03-Jun-17,10:29:02,0,0,1,Green,C
6169,03-Jun-17,10:29:02,0,0,1,Green,C
6170,03-Jun-17,10:29:02,0,0,1,Green,C
6171,03-Jun-17,10:29:02,0,0,1,Green,C
6172,03-Jun-17,10:29:03,0,0,1,Green,C
6173,03-Jun-17,10:29:03,0,0,1,Green,C
6174,03-Jun-17,10:29:03,0,0,1,Green,C
6175,03-Jun-17,10:29:03,0,0,1,Green,C
6176,03-Jun-17,10:29:03,0,0,1,Green,C
6177,03-Jun-17,10:29:03,0,0,1,Green,C
6178,03-Jun-17,10:29:03,0,0,1,Green,C
6179,03-Jun-17,10:29:04,0,0,1,Green,C
6180,03-Jun-17,10:29:04,0,0,1,Green,C
6181,03-Jun-17,10:29:04,0,0,1,Green,C
6437,03-Jun-17,10:29:55,0,0,1,Green,C
6438,03-Jun-17,10:29:56,0,0,1,Green,C
6439,03-Jun-17,10:29:56,0,0,1,Green,C
6440,03-Jun-17,10:29:56,0,0,1,Green,C
6441,03-Jun-17,10:29:56,0,0,1,Green,C
6442,03-Jun-17,10:29:56,0,0,1,Green,C
6443,03-Jun-17,10:29:57,0,0,1,Green,C
6444,03-Jun-17,10:29:57,0,0,1,Green,C
6445,03-Jun-17,10:29:57,0,0,1,Green,C
6446,03-Jun-17,10:29:57,0,0,1,Green,C
6447,03-Jun-17,10:29:58,0,0,1,Green,C
6448,03-Jun-17,10:29:58,0,0,1,Green,C
6449,03-Jun-17,10:29:58,0,0,1,Green,C
6450,03-Jun-17,10:29:58,0,0,1,Green,C
6451,03-Jun-17,10:29:58,0,0,1,Green,C
6452,03-Jun-17,10:29:58,0,0,1,Green,C
6453,03-Jun-17,10:29:58,0,0,1,Green,C
6454,03-Jun-17,10:29:59,0,0,1,Green,C
6455,03-Jun-17,10:29:59,0,0,1,Green,C
6456,03-Jun-17,10:29:59,0,0,1,Green,C
6457,03-Jun-17,10:29:59,0,0,1,Green,C
6458,03-Jun-17,10:30:00,0,0,1,Green,C
6459,03-Jun-17,10:30:00,0,0,1,Green,C
6460,03-Jun-17,10:30:00,0,0,1,Green,C
6461,03-Jun-17,10:30:00,0,0,1,Green,C
6462,03-Jun-17,10:30:00,0,0,1,Green,C
6463,03-Jun-17,10:30:01,0,0,1,Green,C
6464,03-Jun-17,10:30:01,0,0,1,Green,C
6465,03-Jun-17,10:30:01,0,0,1,Green,C
6466,03-Jun-17,10:30:01,0,0,1,Green,C
6467,03-Jun-17,10:30:02,0,0,1,Green,C
6468,03-Jun-17,10:30:02,0,0,1,Green,C
6469,03-Jun-17,10:30:02,0,0,1,Green,C
6470,03-Jun-17,10:30:02,0,0,1,Green,C
6471,03-Jun-17,10:30:02,0,0,1,Green,C
6472,03-Jun-17,10:30:02,0,0,1,Green,C
6473,03-Jun-17,10:30:02,0,0,1,Green,C
6474,03-Jun-17,10:30:03,0,0,1,Green,C
6475,03-Jun-17,10:30:03,0,0,1,Green,C
6476,03-Jun-17,10:30:03,0,0,1,Green,C
6477,03-Jun-17,10:30:03,0,0,1,Green,C
6478,03-Jun-17,10:30:04,0,0,1,Green,C
6479,03-Jun-17,10:30:04,0,0,1,Green,C
6480,03-Jun-17,10:30:04,0,0,1,Green,C
6481,03-Jun-17,10:30:04,0,0,1,Green,C
6737,03-Jun-17,10:30:55,0,0,1,Green,C
6738,03-Jun-17,10:30:56,0,0,1,Green,C
6739,03-Jun-17,10:30:56,0,0,1,Green,C
6740,03-Jun-17,10:30:56,0,0,1,Green,C
6741,03-Jun-17,10:30:56,0,0,1,Green,C
6742,03-Jun-17,10:30:57,0,0,1,Green,C
6743,03-Jun-17,10:30:57,0,0,1,Green,C
6744,03-Jun-17,10:30:57,0,0,1,Green,C
6745,03-Jun-17,10:30:57,0,0,1,Green,C
6746,03-Jun-17,10:30:57,0,0,1,Green,C
6747,03-Jun-17,10:30:57,0,0,1,Green,C
6748,03-Jun-17,10:30:57,0,0,1,Green,C
6749,03-Jun-17,10:30:58,0,0,1,Green,C
6750,03-Jun-17,10:30:58,0,0,1,Green,C
6751,03-Jun-17,10:30:58,0,0,1,Green,C
6752,03-Jun-17,10:30:58,0,0,1,Green,C
6753,03-Jun-17,10:30:59,0,0,1,Green,C
6754,03-Jun-17,10:30:59,0,0,1,Green,C
6755,03-Jun-17,10:30:59,0,0,1,Green,C
6756,03-Jun-17,10:30:59,0,0,1,Green,C
6757,03-Jun-17,10:30:59,0,0,1,Green,C
6758,03-Jun-17,10:31:00,0,0,1,Green,C
6759,03-Jun-17,10:31:00,0,0,1,Green,C
6760,03-Jun-17,10:31:00,0,0,1,Green,C
6761,03-Jun-17,10:31:00,0,0,1,Green,C
6762,03-Jun-17,10:31:01,0,0,1,Green,C
6763,03-Jun-17,10:31:01,0,0,1,Green,C
6764,03-Jun-17,10:31:01,0,0,1,Green,C
6765,03-Jun-17,10:31:01,0,0,1,Green,C
6766,03-Jun-17,10:31:01,0,0,1,Green,C
6767,03-Jun-17,10:31:01,0,0,1,Green,C
6768,03-Jun-17,10:31:01,0,0,1,Green,C
6769,03-Jun-17,10:31:02,0,0,1,Green,C
6770,03-Jun-17,10:31:02,0,0,1,Green,C
6771,03-Jun-17,10:31:02,0,0,1,Green,C
6772,03-Jun-17,10:31:02,0,0,1,Green,C
6773,03-Jun-17,10:31:03,0,0,1,Green,C
6774,03-Jun-17,10:31:03,0,0,1,Green,C
6775,03-Jun-17,10:31:03,0,0,1,Green,C
6776,03-Jun-17,10:31:03,0,0,1,Green,C
6777,03-Jun-17,10:31:03,0,0,1,Green,C
6778,03-Jun-17,10:31:04,0,0,1,Green,C
6779,03-Jun-17,10:31:04,0,0,1,Green,C
6780,03-Jun-17,10:31:04,0,0,1,Green,C
6781,03-Jun-17,10:31:04,0,0,1,Green,C
7037,03-Jun-17,10:31:56,0,0,1,Green,C
