,Date,Time,Aspect 0 of Phase D  State,Aspect 1 of Phase D  State,Aspect 2 of Phase D  State,Result,Phase
1974,03-Jun-17,10:15:03,0,0,1,Green,D
1975,03-Jun-17,10:15:03,0,0,1,Green,D
1976,03-Jun-17,10:15:03,0,0,1,Green,D
1977,03-Jun-17,10:15:03,0,0,1,Green,D
1978,03-Jun-17,10:15:03,0,0,1,Green,D
1979,03-Jun-17,10:15:04,0,0,1,Green,D
1980,03-Jun-17,10:15:04,0,0,1,Green,D
1981,03-Jun-17,10:15:04,0,0,1,Green,D
2242,03-Jun-17,10:15:56,0,0,1,Green,D
2243,03-Jun-17,10:15:57,0,0,1,Green,D
2244,03-Jun-17,10:15:57,0,0,1,Green,D
2245,03-Jun-17,10:15:57,0,0,1,Green,D
2246,03-Jun-17,10:15:57,0,0,1,Green,D
2247,03-Jun-17,10:15:58,0,0,1,Green,D
2248,03-Jun-17,10:15:58,0,0,1,Green,D
2249,03-Jun-17,10:15:58,0,0,1,Green,D
2250,03-Jun-17,10:15:58,0,0,1,Green,D
2251,03-Jun-17,10:15:58,0,0,1,Green,D
2252,03-Jun-17,10:15:59,0,0,1,Green,D
2253,03-Jun-17,10:15:59,0,0,1,Green,D
2254,03-Jun-17,10:15:59,0,0,1,Green,D
2255,03-Jun-17,10:15:59,0,0,1,Green,D
2256,03-Jun-17,10:16:00,0,0,1,Green,D
2257,03-Jun-17,10:16:00,0,0,1,Green,D
2258,03-Jun-17,10:16:00,0,0,1,Green,D
2259,03-Jun-17,10:16:00,0,0,1,Green,D
2260,03-Jun-17,10:16:00,0,0,1,Green,D
2261,03-Jun-17,10:16:00,0,0,1,Green,D
2262,03-Jun-17,10:16:00,0,0,1,Green,D
2263,03-Jun-17,10:16:00,0,0,1,Green,D
2264,03-Jun-17,10:16:01,0,0,1,Green,D
2265,03-Jun-17,10:16:01,0,0,1,Green,D
2266,03-Jun-17,10:16:01,0,0,1,Green,D
2267,03-Jun-17,10:16:01,0,0,1,Green,D
2268,03-Jun-17,10:16:01,0,0,1,Green,D
2269,03-Jun-17,10:16:02,0,0,1,Green,D
2270,03-Jun-17,10:16:02,0,0,1,Green,D
2271,03-Jun-17,10:16:02,0,0,1,Green,D
2272,03-Jun-17,10:16:02,0,0,1,Green,D
