,Date,Time,Aspect 0 of Phase C  State,Aspect 1 of Phase C  State,Aspect 2 of Phase C  State,Result,Phase
3796,03-Jun-17,10:21:07,0,1,0,Amber,C
4082,03-Jun-17,10:22:04,0,1,0,Amber,C
4083,03-Jun-17,10:22:05,0,1,0,Amber,C
4084,03-Jun-17,10:22:05,0,1,0,Amber,C
4085,03-Jun-17,10:22:05,0,1,0,Amber,C
4086,03-Jun-17,10:22:05,0,1,0,Amber,C
4087,03-Jun-17,10:22:05,0,1,0,Amber,C
4088,03-Jun-17,10:22:06,0,1,0,Amber,C
4089,03-Jun-17,10:22:06,0,1,0,Amber,C
4090,03-Jun-17,10:22:06,0,1,0,Amber,C
4091,03-Jun-17,10:22:06,0,1,0,Amber,C
4092,03-Jun-17,10:22:07,0,1,0,Amber,C
4093,03-Jun-17,10:22:07,0,1,0,Amber,C
4094,03-Jun-17,10:22:07,0,1,0,Amber,C
4095,03-Jun-17,10:22:07,0,1,0,Amber,C
4096,03-Jun-17,10:22:07,0,1,0,Amber,C
4382,03-Jun-17,10:23:04,0,1,0,Amber,C
4383,03-Jun-17,10:23:05,0,1,0,Amber,C
4384,03-Jun-17,10:23:05,0,1,0,Amber,C
4385,03-Jun-17,10:23:05,0,1,0,Amber,C
4386,03-Jun-17,10:23:05,0,1,0,Amber,C
4387,03-Jun-17,10:23:06,0,1,0,Amber,C
4388,03-Jun-17,10:23:06,0,1,0,Amber,C
4389,03-Jun-17,10:23:06,0,1,0,Amber,C
4390,03-Jun-17,10:23:06,0,1,0,Amber,C
4391,03-Jun-17,10:23:06,0,1,0,Amber,C
4392,03-Jun-17,10:23:07,0,1,0,Amber,C
4393,03-Jun-17,10:23:07,0,1,0,Amber,C
4394,03-Jun-17,10:23:07,0,1,0,Amber,C
4395,03-Jun-17,10:23:07,0,1,0,Amber,C
4396,03-Jun-17,10:23:07,0,1,0,Amber,C
4682,03-Jun-17,10:24:05,0,1,0,Amber,C
4683,03-Jun-17,10:24:05,0,1,0,Amber,C
4684,03-Jun-17,10:24:05,0,1,0,Amber,C
4685,03-Jun-17,10:24:05,0,1,0,Amber,C
4686,03-Jun-17,10:24:06,0,1,0,Amber,C
4687,03-Jun-17,10:24:06,0,1,0,Amber,C
4688,03-Jun-17,10:24:06,0,1,0,Amber,C
4689,03-Jun-17,10:24:06,0,1,0,Amber,C
4690,03-Jun-17,10:24:06,0,1,0,Amber,C
4691,03-Jun-17,10:24:06,0,1,0,Amber,C
4692,03-Jun-17,10:24:06,0,1,0,Amber,C
4693,03-Jun-17,10:24:07,0,1,0,Amber,C
4694,03-Jun-17,10:24:07,0,1,0,Amber,C
4695,03-Jun-17,10:24:07,0,1,0,Amber,C
4696,03-Jun-17,10:24:07,0,1,0,Amber,C
4982,03-Jun-17,10:25:04,0,1,0,Amber,C
4983,03-Jun-17,10:25:05,0,1,0,Amber,C
4984,03-Jun-17,10:25:05,0,1,0,Amber,C
4985,03-Jun-17,10:25:05,0,1,0,Amber,C
4986,03-Jun-17,10:25:05,0,1,0,Amber,C
4987,03-Jun-17,10:25:06,0,1,0,Amber,C
4988,03-Jun-17,10:25:06,0,1,0,Amber,C
4989,03-Jun-17,10:25:06,0,1,0,Amber,C
4990,03-Jun-17,10:25:06,0,1,0,Amber,C
4991,03-Jun-17,10:25:06,0,1,0,Amber,C
4992,03-Jun-17,10:25:06,0,1,0,Amber,C
4993,03-Jun-17,10:25:06,0,1,0,Amber,C
4994,03-Jun-17,10:25:07,0,1,0,Amber,C
4995,03-Jun-17,10:25:07,0,1,0,Amber,C
4996,03-Jun-17,10:25:07,0,1,0,Amber,C
5282,03-Jun-17,10:26:04,0,1,0,Amber,C
5283,03-Jun-17,10:26:05,0,1,0,Amber,C
5284,03-Jun-17,10:26:05,0,1,0,Amber,C
5285,03-Jun-17,10:26:05,0,1,0,Amber,C
