,Date,Time,Aspect 0 of Phase C  State,Aspect 1 of Phase C  State,Aspect 2 of Phase C  State,Result,Phase
218,03-Jun-17,10:09:12,1,0,0,Red,C
219,03-Jun-17,10:09:12,1,0,0,Red,C
220,03-Jun-17,10:09:12,1,0,0,Red,C
221,03-Jun-17,10:09:12,1,0,0,Red,C
222,03-Jun-17,10:09:12,1,0,0,Red,C
223,03-Jun-17,10:09:13,1,0,0,Red,C
224,03-Jun-17,10:09:13,1,0,0,Red,C
225,03-Jun-17,10:09:13,1,0,0,Red,C
226,03-Jun-17,10:09:13,1,0,0,Red,C
227,03-Jun-17,10:09:13,1,0,0,Red,C
228,03-Jun-17,10:09:13,1,0,0,Red,C
229,03-Jun-17,10:09:14,1,0,0,Red,C
230,03-Jun-17,10:09:14,1,0,0,Red,C
231,03-Jun-17,10:09:14,1,0,0,Red,C
232,03-Jun-17,10:09:14,1,0,0,Red,C
233,03-Jun-17,10:09:15,1,0,0,Red,C
234,03-Jun-17,10:09:15,1,0,0,Red,C
235,03-Jun-17,10:09:15,1,0,0,Red,C
236,03-Jun-17,10:09:15,1,0,0,Red,C
237,03-Jun-17,10:09:15,1,0,0,Red,C
238,03-Jun-17,10:09:16,1,0,0,Red,C
239,03-Jun-17,10:09:16,1,0,0,Red,C
240,03-Jun-17,10:09:16,1,0,0,Red,C
241,03-Jun-17,10:09:16,1,0,0,Red,C
242,03-Jun-17,10:09:17,1,0,0,Red,C
243,03-Jun-17,10:09:17,1,0,0,Red,C
244,03-Jun-17,10:09:17,1,0,0,Red,C
245,03-Jun-17,10:09:17,1,0,0,Red,C
246,03-Jun-17,10:09:17,1,0,0,Red,C
247,03-Jun-17,10:09:17,1,0,0,Red,C
248,03-Jun-17,10:09:17,1,0,0,Red,C
249,03-Jun-17,10:09:18,1,0,0,Red,C
250,03-Jun-17,10:09:18,1,0,0,Red,C
251,03-Jun-17,10:09:18,1,0,0,Red,C
252,03-Jun-17,10:09:18,1,0,0,Red,C
253,03-Jun-17,10:09:19,1,0,0,Red,C
254,03-Jun-17,10:09:19,1,0,0,Red,C
255,03-Jun-17,10:09:19,1,0,0,Red,C
256,03-Jun-17,10:09:19,1,0,0,Red,C
257,03-Jun-17,10:09:19,1,0,0,Red,C
258,03-Jun-17,10:09:20,1,0,0,Red,C
259,03-Jun-17,10:09:20,1,0,0,Red,C
260,03-Jun-17,10:09:20,1,0,0,Red,C
261,03-Jun-17,10:09:20,1,0,0,Red,C
262,03-Jun-17,10:09:21,1,0,0,Red,C
263,03-Jun-17,10:09:21,1,0,0,Red,C
264,03-Jun-17,10:09:21,1,0,0,Red,C
265,03-Jun-17,10:09:21,1,0,0,Red,C
266,03-Jun-17,10:09:21,1,0,0,Red,C
267,03-Jun-17,10:09:21,1,0,0,Red,C
268,03-Jun-17,10:09:21,1,0,0,Red,C
269,03-Jun-17,10:09:22,1,0,0,Red,C
270,03-Jun-17,10:09:22,1,0,0,Red,C
271,03-Jun-17,10:09:22,1,0,0,Red,C
272,03-Jun-17,10:09:22,1,0,0,Red,C
273,03-Jun-17,10:09:22,1,0,0,Red,C
274,03-Jun-17,10:09:23,1,0,0,Red,C
275,03-Jun-17,10:09:23,1,0,0,Red,C
276,03-Jun-17,10:09:23,1,0,0,Red,C
277,03-Jun-17,10:09:23,1,0,0,Red,C
278,03-Jun-17,10:09:24,1,0,0,Red,C
279,03-Jun-17,10:09:24,1,0,0,Red,C
280,03-Jun-17,10:09:24,1,0,0,Red,C
281,03-Jun-17,10:09:24,1,0,0,Red,C
282,03-Jun-17,10:09:25,1,0,0,Red,C
283,03-Jun-17,10:09:25,1,0,0,Red,C
284,03-Jun-17,10:09:25,1,0,0,Red,C
285,03-Jun-17,10:09:25,1,0,0,Red,C
286,03-Jun-17,10:09:25,1,0,0,Red,C
287,03-Jun-17,10:09:25,1,0,0,Red,C
288,03-Jun-17,10:09:25,1,0,0,Red,C
289,03-Jun-17,10:09:26,1,0,0,Red,C
290,03-Jun-17,10:09:26,1,0,0,Red,C
291,03-Jun-17,10:09:26,1,0,0,Red,C
292,03-Jun-17,10:09:26,1,0,0,Red,C
293,03-Jun-17,10:09:27,1,0,0,Red,C
294,03-Jun-17,10:09:27,1,0,0,Red,C
295,03-Jun-17,10:09:27,1,0,0,Red,C
296,03-Jun-17,10:09:27,1,0,0,Red,C
297,03-Jun-17,10:09:28,1,0,0,Red,C
298,03-Jun-17,10:09:28,1,0,0,Red,C
299,03-Jun-17,10:09:28,1,0,0,Red,C
300,03-Jun-17,10:09:28,1,0,0,Red,C
301,03-Jun-17,10:09:28,1,0,0,Red,C
302,03-Jun-17,10:09:28,1,0,0,Red,C
303,03-Jun-17,10:09:28,1,0,0,Red,C
304,03-Jun-17,10:09:29,1,0,0,Red,C
305,03-Jun-17,10:09:29,1,0,0,Red,C
306,03-Jun-17,10:09:29,1,0,0,Red,C
377,03-Jun-17,10:09:43,1,0,0,Red,C
378,03-Jun-17,10:09:43,1,0,0,Red,C
379,03-Jun-17,10:09:44,1,0,0,Red,C
380,03-Jun-17,10:09:44,1,0,0,Red,C
381,03-Jun-17,10:09:44,1,0,0,Red,C
382,03-Jun-17,10:09:44,1,0,0,Red,C
383,03-Jun-17,10:09:45,1,0,0,Red,C
384,03-Jun-17,10:09:45,1,0,0,Red,C
385,03-Jun-17,10:09:45,1,0,0,Red,C
386,03-Jun-17,10:09:45,1,0,0,Red,C
387,03-Jun-17,10:09:45,1,0,0,Red,C
388,03-Jun-17,10:09:46,1,0,0,Red,C
389,03-Jun-17,10:09:46,1,0,0,Red,C
390,03-Jun-17,10:09:46,1,0,0,Red,C
391,03-Jun-17,10:09:46,1,0,0,Red,C
392,03-Jun-17,10:09:46,1,0,0,Red,C
393,03-Jun-17,10:09:47,1,0,0,Red,C
394,03-Jun-17,10:09:47,1,0,0,Red,C
395,03-Jun-17,10:09:47,1,0,0,Red,C
396,03-Jun-17,10:09:47,1,0,0,Red,C
397,03-Jun-17,10:09:48,1,0,0,Red,C
398,03-Jun-17,10:09:48,1,0,0,Red,C
399,03-Jun-17,10:09:48,1,0,0,Red,C
400,03-Jun-17,10:09:48,1,0,0,Red,C
401,03-Jun-17,10:09:48,1,0,0,Red,C
