,Date,Time,Aspect 0 of Phase B  State,Aspect 1 of Phase B  State,Aspect 2 of Phase B  State,Result,Phase
258,03-Jun-17,10:09:20,0,0,1,Green,B
259,03-Jun-17,10:09:20,0,0,1,Green,B
260,03-Jun-17,10:09:20,0,0,1,Green,B
261,03-Jun-17,10:09:20,0,0,1,Green,B
262,03-Jun-17,10:09:21,0,0,1,Green,B
263,03-Jun-17,10:09:21,0,0,1,Green,B
264,03-Jun-17,10:09:21,0,0,1,Green,B
265,03-Jun-17,10:09:21,0,0,1,Green,B
266,03-Jun-17,10:09:21,0,0,1,Green,B
267,03-Jun-17,10:09:21,0,0,1,Green,B
268,03-Jun-17,10:09:21,0,0,1,Green,B
269,03-Jun-17,10:09:22,0,0,1,Green,B
270,03-Jun-17,10:09:22,0,0,1,Green,B
271,03-Jun-17,10:09:22,0,0,1,Green,B
272,03-Jun-17,10:09:22,0,0,1,Green,B
273,03-Jun-17,10:09:22,0,0,1,Green,B
274,03-Jun-17,10:09:23,0,0,1,Green,B
275,03-Jun-17,10:09:23,0,0,1,Green,B
276,03-Jun-17,10:09:23,0,0,1,Green,B
277,03-Jun-17,10:09:23,0,0,1,Green,B
278,03-Jun-17,10:09:24,0,0,1,Green,B
279,03-Jun-17,10:09:24,0,0,1,Green,B
280,03-Jun-17,10:09:24,0,0,1,Green,B
281,03-Jun-17,10:09:24,0,0,1,Green,B
282,03-Jun-17,10:09:25,0,0,1,Green,B
283,03-Jun-17,10:09:25,0,0,1,Green,B
284,03-Jun-17,10:09:25,0,0,1,Green,B
285,03-Jun-17,10:09:25,0,0,1,Green,B
286,03-Jun-17,10:09:25,0,0,1,Green,B
287,03-Jun-17,10:09:25,0,0,1,Green,B
288,03-Jun-17,10:09:25,0,0,1,Green,B
289,03-Jun-17,10:09:26,0,0,1,Green,B
290,03-Jun-17,10:09:26,0,0,1,Green,B
291,03-Jun-17,10:09:26,0,0,1,Green,B
512,03-Jun-17,10:10:10,0,0,1,Green,B
513,03-Jun-17,10:10:11,0,0,1,Green,B
514,03-Jun-17,10:10:11,0,0,1,Green,B
515,03-Jun-17,10:10:11,0,0,1,Green,B
516,03-Jun-17,10:10:11,0,0,1,Green,B
517,03-Jun-17,10:10:11,0,0,1,Green,B
518,03-Jun-17,10:10:11,0,0,1,Green,B
519,03-Jun-17,10:10:12,0,0,1,Green,B
520,03-Jun-17,10:10:12,0,0,1,Green,B
521,03-Jun-17,10:10:12,0,0,1,Green,B
522,03-Jun-17,10:10:12,0,0,1,Green,B
523,03-Jun-17,10:10:13,0,0,1,Green,B
524,03-Jun-17,10:10:13,0,0,1,Green,B
525,03-Jun-17,10:10:13,0,0,1,Green,B
526,03-Jun-17,10:10:13,0,0,1,Green,B
527,03-Jun-17,10:10:13,0,0,1,Green,B
528,03-Jun-17,10:10:14,0,0,1,Green,B
529,03-Jun-17,10:10:14,0,0,1,Green,B
530,03-Jun-17,10:10:14,0,0,1,Green,B
531,03-Jun-17,10:10:14,0,0,1,Green,B
532,03-Jun-17,10:10:14,0,0,1,Green,B
533,03-Jun-17,10:10:14,0,0,1,Green,B
534,03-Jun-17,10:10:15,0,0,1,Green,B
535,03-Jun-17,10:10:15,0,0,1,Green,B
536,03-Jun-17,10:10:15,0,0,1,Green,B
537,03-Jun-17,10:10:15,0,0,1,Green,B
538,03-Jun-17,10:10:15,0,0,1,Green,B
539,03-Jun-17,10:10:16,0,0,1,Green,B
540,03-Jun-17,10:10:16,0,0,1,Green,B
541,03-Jun-17,10:10:16,0,0,1,Green,B
542,03-Jun-17,10:10:16,0,0,1,Green,B
543,03-Jun-17,10:10:17,0,0,1,Green,B
544,03-Jun-17,10:10:17,0,0,1,Green,B
545,03-Jun-17,10:10:17,0,0,1,Green,B
546,03-Jun-17,10:10:17,0,0,1,Green,B
547,03-Jun-17,10:10:17,0,0,1,Green,B
548,03-Jun-17,10:10:18,0,0,1,Green,B
549,03-Jun-17,10:10:18,0,0,1,Green,B
550,03-Jun-17,10:10:18,0,0,1,Green,B
551,03-Jun-17,10:10:18,0,0,1,Green,B
552,03-Jun-17,10:10:19,0,0,1,Green,B
553,03-Jun-17,10:10:19,0,0,1,Green,B
554,03-Jun-17,10:10:19,0,0,1,Green,B
555,03-Jun-17,10:10:19,0,0,1,Green,B
556,03-Jun-17,10:10:19,0,0,1,Green,B
557,03-Jun-17,10:10:19,0,0,1,Green,B
558,03-Jun-17,10:10:19,0,0,1,Green,B
559,03-Jun-17,10:10:20,0,0,1,Green,B
560,03-Jun-17,10:10:20,0,0,1,Green,B
561,03-Jun-17,10:10:20,0,0,1,Green,B
562,03-Jun-17,10:10:20,0,0,1,Green,B
563,03-Jun-17,10:10:21,0,0,1,Green,B
564,03-Jun-17,10:10:21,0,0,1,Green,B
565,03-Jun-17,10:10:21,0,0,1,Green,B
