,Date,Time,Aspect 0 of Phase E  State,Aspect 1 of Phase E  State,Aspect 2 of Phase E  State,Result,Phase
2030,03-Jun-17,10:15:14,1,0,0,Red,E
2031,03-Jun-17,10:15:14,1,0,0,Red,E
2032,03-Jun-17,10:15:15,1,0,0,Red,E
2033,03-Jun-17,10:15:15,1,0,0,Red,E
2034,03-Jun-17,10:15:15,1,0,0,Red,E
2035,03-Jun-17,10:15:15,1,0,0,Red,E
2036,03-Jun-17,10:15:16,1,0,0,Red,E
2037,03-Jun-17,10:15:16,1,0,0,Red,E
2038,03-Jun-17,10:15:16,1,0,0,Red,E
2039,03-Jun-17,10:15:16,1,0,0,Red,E
2040,03-Jun-17,10:15:16,1,0,0,Red,E
2041,03-Jun-17,10:15:16,1,0,0,Red,E
2042,03-Jun-17,10:15:16,1,0,0,Red,E
2043,03-Jun-17,10:15:17,1,0,0,Red,E
2044,03-Jun-17,10:15:17,1,0,0,Red,E
2045,03-Jun-17,10:15:17,1,0,0,Red,E
2046,03-Jun-17,10:15:17,1,0,0,Red,E
2047,03-Jun-17,10:15:17,1,0,0,Red,E
2048,03-Jun-17,10:15:18,1,0,0,Red,E
2049,03-Jun-17,10:15:18,1,0,0,Red,E
2050,03-Jun-17,10:15:18,1,0,0,Red,E
2051,03-Jun-17,10:15:18,1,0,0,Red,E
2052,03-Jun-17,10:15:19,1,0,0,Red,E
2053,03-Jun-17,10:15:19,1,0,0,Red,E
2054,03-Jun-17,10:15:19,1,0,0,Red,E
2055,03-Jun-17,10:15:19,1,0,0,Red,E
2056,03-Jun-17,10:15:19,1,0,0,Red,E
2057,03-Jun-17,10:15:19,1,0,0,Red,E
2058,03-Jun-17,10:15:20,1,0,0,Red,E
2059,03-Jun-17,10:15:20,1,0,0,Red,E
2060,03-Jun-17,10:15:20,1,0,0,Red,E
2061,03-Jun-17,10:15:20,1,0,0,Red,E
2062,03-Jun-17,10:15:20,1,0,0,Red,E
2063,03-Jun-17,10:15:21,1,0,0,Red,E
2064,03-Jun-17,10:15:21,1,0,0,Red,E
2065,03-Jun-17,10:15:21,1,0,0,Red,E
2066,03-Jun-17,10:15:21,1,0,0,Red,E
2067,03-Jun-17,10:15:22,1,0,0,Red,E
2068,03-Jun-17,10:15:22,1,0,0,Red,E
2069,03-Jun-17,10:15:22,1,0,0,Red,E
2070,03-Jun-17,10:15:22,1,0,0,Red,E
2071,03-Jun-17,10:15:22,1,0,0,Red,E
2072,03-Jun-17,10:15:23,1,0,0,Red,E
2073,03-Jun-17,10:15:23,1,0,0,Red,E
2074,03-Jun-17,10:15:23,1,0,0,Red,E
2075,03-Jun-17,10:15:23,1,0,0,Red,E
2076,03-Jun-17,10:15:23,1,0,0,Red,E
2077,03-Jun-17,10:15:23,1,0,0,Red,E
2078,03-Jun-17,10:15:24,1,0,0,Red,E
2079,03-Jun-17,10:15:24,1,0,0,Red,E
2080,03-Jun-17,10:15:24,1,0,0,Red,E
2081,03-Jun-17,10:15:24,1,0,0,Red,E
2082,03-Jun-17,10:15:25,1,0,0,Red,E
2083,03-Jun-17,10:15:25,1,0,0,Red,E
2084,03-Jun-17,10:15:25,1,0,0,Red,E
2085,03-Jun-17,10:15:25,1,0,0,Red,E
2086,03-Jun-17,10:15:25,1,0,0,Red,E
2087,03-Jun-17,10:15:26,1,0,0,Red,E
2088,03-Jun-17,10:15:26,1,0,0,Red,E
2089,03-Jun-17,10:15:26,1,0,0,Red,E
2090,03-Jun-17,10:15:26,1,0,0,Red,E
2091,03-Jun-17,10:15:26,1,0,0,Red,E
2092,03-Jun-17,10:15:26,1,0,0,Red,E
2093,03-Jun-17,10:15:27,1,0,0,Red,E
2094,03-Jun-17,10:15:27,1,0,0,Red,E
2095,03-Jun-17,10:15:27,1,0,0,Red,E
2096,03-Jun-17,10:15:27,1,0,0,Red,E
2097,03-Jun-17,10:15:27,1,0,0,Red,E
2098,03-Jun-17,10:15:28,1,0,0,Red,E
2099,03-Jun-17,10:15:28,1,0,0,Red,E
2100,03-Jun-17,10:15:28,1,0,0,Red,E
2101,03-Jun-17,10:15:28,1,0,0,Red,E
2102,03-Jun-17,10:15:29,1,0,0,Red,E
2103,03-Jun-17,10:15:29,1,0,0,Red,E
2104,03-Jun-17,10:15:29,1,0,0,Red,E
2105,03-Jun-17,10:15:29,1,0,0,Red,E
2106,03-Jun-17,10:15:29,1,0,0,Red,E
2107,03-Jun-17,10:15:29,1,0,0,Red,E
2108,03-Jun-17,10:15:30,1,0,0,Red,E
2109,03-Jun-17,10:15:30,1,0,0,Red,E
2110,03-Jun-17,10:15:30,1,0,0,Red,E
2111,03-Jun-17,10:15:30,1,0,0,Red,E
2112,03-Jun-17,10:15:30,1,0,0,Red,E
2113,03-Jun-17,10:15:31,1,0,0,Red,E
2114,03-Jun-17,10:15:31,1,0,0,Red,E
2115,03-Jun-17,10:15:31,1,0,0,Red,E
2116,03-Jun-17,10:15:31,1,0,0,Red,E
2117,03-Jun-17,10:15:32,1,0,0,Red,E
2118,03-Jun-17,10:15:32,1,0,0,Red,E
2119,03-Jun-17,10:15:32,1,0,0,Red,E
2120,03-Jun-17,10:15:32,1,0,0,Red,E
2121,03-Jun-17,10:15:32,1,0,0,Red,E
2122,03-Jun-17,10:15:32,1,0,0,Red,E
2123,03-Jun-17,10:15:33,1,0,0,Red,E
2124,03-Jun-17,10:15:33,1,0,0,Red,E
2125,03-Jun-17,10:15:33,1,0,0,Red,E
2126,03-Jun-17,10:15:33,1,0,0,Red,E
2127,03-Jun-17,10:15:34,1,0,0,Red,E
2128,03-Jun-17,10:15:34,1,0,0,Red,E
2129,03-Jun-17,10:15:34,1,0,0,Red,E
2130,03-Jun-17,10:15:34,1,0,0,Red,E
2131,03-Jun-17,10:15:34,1,0,0,Red,E
2132,03-Jun-17,10:15:35,1,0,0,Red,E
2133,03-Jun-17,10:15:35,1,0,0,Red,E
2134,03-Jun-17,10:15:35,1,0,0,Red,E
2135,03-Jun-17,10:15:35,1,0,0,Red,E
2136,03-Jun-17,10:15:35,1,0,0,Red,E
2137,03-Jun-17,10:15:35,1,0,0,Red,E
2138,03-Jun-17,10:15:36,1,0,0,Red,E
2139,03-Jun-17,10:15:36,1,0,0,Red,E
2140,03-Jun-17,10:15:36,1,0,0,Red,E
2141,03-Jun-17,10:15:36,1,0,0,Red,E
2142,03-Jun-17,10:15:37,1,0,0,Red,E
2143,03-Jun-17,10:15:37,1,0,0,Red,E
2144,03-Jun-17,10:15:37,1,0,0,Red,E
2145,03-Jun-17,10:15:37,1,0,0,Red,E
2146,03-Jun-17,10:15:37,1,0,0,Red,E
2147,03-Jun-17,10:15:37,1,0,0,Red,E
2148,03-Jun-17,10:15:38,1,0,0,Red,E
2149,03-Jun-17,10:15:38,1,0,0,Red,E
2150,03-Jun-17,10:15:38,1,0,0,Red,E
2151,03-Jun-17,10:15:38,1,0,0,Red,E
2152,03-Jun-17,10:15:39,1,0,0,Red,E
2153,03-Jun-17,10:15:39,1,0,0,Red,E
2154,03-Jun-17,10:15:39,1,0,0,Red,E
2155,03-Jun-17,10:15:39,1,0,0,Red,E
2156,03-Jun-17,10:15:39,1,0,0,Red,E
2157,03-Jun-17,10:15:40,1,0,0,Red,E
2158,03-Jun-17,10:15:40,1,0,0,Red,E
2159,03-Jun-17,10:15:40,1,0,0,Red,E
2160,03-Jun-17,10:15:40,1,0,0,Red,E
2161,03-Jun-17,10:15:40,1,0,0,Red,E
2162,03-Jun-17,10:15:40,1,0,0,Red,E
2163,03-Jun-17,10:15:41,1,0,0,Red,E
2164,03-Jun-17,10:15:41,1,0,0,Red,E
2165,03-Jun-17,10:15:41,1,0,0,Red,E
2166,03-Jun-17,10:15:41,1,0,0,Red,E
2167,03-Jun-17,10:15:42,1,0,0,Red,E
2168,03-Jun-17,10:15:42,1,0,0,Red,E
2169,03-Jun-17,10:15:42,1,0,0,Red,E
2170,03-Jun-17,10:15:42,1,0,0,Red,E
2171,03-Jun-17,10:15:42,1,0,0,Red,E
2172,03-Jun-17,10:15:43,1,0,0,Red,E
2173,03-Jun-17,10:15:43,1,0,0,Red,E
2174,03-Jun-17,10:15:43,1,0,0,Red,E
2175,03-Jun-17,10:15:43,1,0,0,Red,E
2176,03-Jun-17,10:15:44,1,0,0,Red,E
2177,03-Jun-17,10:15:44,1,0,0,Red,E
2178,03-Jun-17,10:15:44,1,0,0,Red,E
2179,03-Jun-17,10:15:44,1,0,0,Red,E
2180,03-Jun-17,10:15:44,1,0,0,Red,E
2181,03-Jun-17,10:15:44,1,0,0,Red,E
2182,03-Jun-17,10:15:44,1,0,0,Red,E
2183,03-Jun-17,10:15:45,1,0,0,Red,E
2184,03-Jun-17,10:15:45,1,0,0,Red,E
2185,03-Jun-17,10:15:45,1,0,0,Red,E
2186,03-Jun-17,10:15:45,1,0,0,Red,E
2187,03-Jun-17,10:15:45,1,0,0,Red,E
2188,03-Jun-17,10:15:46,1,0,0,Red,E
2189,03-Jun-17,10:15:46,1,0,0,Red,E
2190,03-Jun-17,10:15:46,1,0,0,Red,E
2191,03-Jun-17,10:15:46,1,0,0,Red,E
2192,03-Jun-17,10:15:47,1,0,0,Red,E
2193,03-Jun-17,10:15:47,1,0,0,Red,E
2194,03-Jun-17,10:15:47,1,0,0,Red,E
2195,03-Jun-17,10:15:47,1,0,0,Red,E
2196,03-Jun-17,10:15:47,1,0,0,Red,E
2197,03-Jun-17,10:15:48,1,0,0,Red,E
2198,03-Jun-17,10:15:48,1,0,0,Red,E
2199,03-Jun-17,10:15:48,1,0,0,Red,E
2200,03-Jun-17,10:15:48,1,0,0,Red,E
2201,03-Jun-17,10:15:49,1,0,0,Red,E
2202,03-Jun-17,10:15:49,1,0,0,Red,E
2203,03-Jun-17,10:15:49,1,0,0,Red,E
2204,03-Jun-17,10:15:49,1,0,0,Red,E
2205,03-Jun-17,10:15:49,1,0,0,Red,E
2206,03-Jun-17,10:15:50,1,0,0,Red,E
2207,03-Jun-17,10:15:50,1,0,0,Red,E
2208,03-Jun-17,10:15:51,1,0,0,Red,E
2209,03-Jun-17,10:15:51,1,0,0,Red,E
2210,03-Jun-17,10:15:51,1,0,0,Red,E
2211,03-Jun-17,10:15:51,1,0,0,Red,E
2212,03-Jun-17,10:15:51,1,0,0,Red,E
2213,03-Jun-17,10:15:51,1,0,0,Red,E
2214,03-Jun-17,10:15:51,1,0,0,Red,E
2215,03-Jun-17,10:15:51,1,0,0,Red,E
2216,03-Jun-17,10:15:51,1,0,0,Red,E
2217,03-Jun-17,10:15:52,1,0,0,Red,E
2218,03-Jun-17,10:15:52,1,0,0,Red,E
2219,03-Jun-17,10:15:52,1,0,0,Red,E
2220,03-Jun-17,10:15:52,1,0,0,Red,E
2221,03-Jun-17,10:15:53,1,0,0,Red,E
2222,03-Jun-17,10:15:53,1,0,0,Red,E
2223,03-Jun-17,10:15:53,1,0,0,Red,E
2224,03-Jun-17,10:15:53,1,0,0,Red,E
2225,03-Jun-17,10:15:53,1,0,0,Red,E
2226,03-Jun-17,10:15:53,1,0,0,Red,E
2227,03-Jun-17,10:15:53,1,0,0,Red,E
2228,03-Jun-17,10:15:54,1,0,0,Red,E
2229,03-Jun-17,10:15:54,1,0,0,Red,E
2230,03-Jun-17,10:15:54,1,0,0,Red,E
2231,03-Jun-17,10:15:54,1,0,0,Red,E
2232,03-Jun-17,10:15:54,1,0,0,Red,E
2233,03-Jun-17,10:15:55,1,0,0,Red,E
2234,03-Jun-17,10:15:55,1,0,0,Red,E
2235,03-Jun-17,10:15:55,1,0,0,Red,E
2236,03-Jun-17,10:15:55,1,0,0,Red,E
2237,03-Jun-17,10:15:56,1,0,0,Red,E
2238,03-Jun-17,10:15:56,1,0,0,Red,E
2239,03-Jun-17,10:15:56,1,0,0,Red,E
2240,03-Jun-17,10:15:56,1,0,0,Red,E
2241,03-Jun-17,10:15:56,1,0,0,Red,E
2242,03-Jun-17,10:15:56,1,0,0,Red,E
2243,03-Jun-17,10:15:57,1,0,0,Red,E
2244,03-Jun-17,10:15:57,1,0,0,Red,E
2245,03-Jun-17,10:15:57,1,0,0,Red,E
2246,03-Jun-17,10:15:57,1,0,0,Red,E
2247,03-Jun-17,10:15:58,1,0,0,Red,E
2248,03-Jun-17,10:15:58,1,0,0,Red,E
2249,03-Jun-17,10:15:58,1,0,0,Red,E
2250,03-Jun-17,10:15:58,1,0,0,Red,E
2251,03-Jun-17,10:15:58,1,0,0,Red,E
2252,03-Jun-17,10:15:59,1,0,0,Red,E
2253,03-Jun-17,10:15:59,1,0,0,Red,E
2254,03-Jun-17,10:15:59,1,0,0,Red,E
2255,03-Jun-17,10:15:59,1,0,0,Red,E
2256,03-Jun-17,10:16:00,1,0,0,Red,E
2257,03-Jun-17,10:16:00,1,0,0,Red,E
2258,03-Jun-17,10:16:00,1,0,0,Red,E
2259,03-Jun-17,10:16:00,1,0,0,Red,E
2260,03-Jun-17,10:16:00,1,0,0,Red,E
2261,03-Jun-17,10:16:00,1,0,0,Red,E
2262,03-Jun-17,10:16:00,1,0,0,Red,E
2263,03-Jun-17,10:16:00,1,0,0,Red,E
2264,03-Jun-17,10:16:01,1,0,0,Red,E
2265,03-Jun-17,10:16:01,1,0,0,Red,E
2266,03-Jun-17,10:16:01,1,0,0,Red,E
2267,03-Jun-17,10:16:01,1,0,0,Red,E
2268,03-Jun-17,10:16:01,1,0,0,Red,E
2269,03-Jun-17,10:16:02,1,0,0,Red,E
2270,03-Jun-17,10:16:02,1,0,0,Red,E
2271,03-Jun-17,10:16:02,1,0,0,Red,E
2272,03-Jun-17,10:16:02,1,0,0,Red,E
2273,03-Jun-17,10:16:03,1,0,0,Red,E
2274,03-Jun-17,10:16:03,1,0,0,Red,E
2275,03-Jun-17,10:16:03,1,0,0,Red,E
2276,03-Jun-17,10:16:03,1,0,0,Red,E
2277,03-Jun-17,10:16:03,1,0,0,Red,E
2278,03-Jun-17,10:16:04,1,0,0,Red,E
2279,03-Jun-17,10:16:04,1,0,0,Red,E
2280,03-Jun-17,10:16:04,1,0,0,Red,E
2281,03-Jun-17,10:16:04,1,0,0,Red,E
2282,03-Jun-17,10:16:04,1,0,0,Red,E
2283,03-Jun-17,10:16:04,1,0,0,Red,E
2284,03-Jun-17,10:16:05,1,0,0,Red,E
2285,03-Jun-17,10:16:05,1,0,0,Red,E
2286,03-Jun-17,10:16:05,1,0,0,Red,E
2287,03-Jun-17,10:16:05,1,0,0,Red,E
2288,03-Jun-17,10:16:05,1,0,0,Red,E
2289,03-Jun-17,10:16:06,1,0,0,Red,E
2290,03-Jun-17,10:16:06,1,0,0,Red,E
2291,03-Jun-17,10:16:06,1,0,0,Red,E
2292,03-Jun-17,10:16:06,1,0,0,Red,E
2293,03-Jun-17,10:16:07,1,0,0,Red,E
2294,03-Jun-17,10:16:07,1,0,0,Red,E
2295,03-Jun-17,10:16:07,1,0,0,Red,E
2296,03-Jun-17,10:16:07,1,0,0,Red,E
2297,03-Jun-17,10:16:07,1,0,0,Red,E
2298,03-Jun-17,10:16:08,1,0,0,Red,E
2299,03-Jun-17,10:16:08,1,0,0,Red,E
2300,03-Jun-17,10:16:08,1,0,0,Red,E
2301,03-Jun-17,10:16:08,1,0,0,Red,E
2302,03-Jun-17,10:16:09,1,0,0,Red,E
2303,03-Jun-17,10:16:09,1,0,0,Red,E
2304,03-Jun-17,10:16:09,1,0,0,Red,E
2305,03-Jun-17,10:16:09,1,0,0,Red,E
2306,03-Jun-17,10:16:09,1,0,0,Red,E
2307,03-Jun-17,10:16:09,1,0,0,Red,E
2308,03-Jun-17,10:16:09,1,0,0,Red,E
2309,03-Jun-17,10:16:10,1,0,0,Red,E
2310,03-Jun-17,10:16:10,1,0,0,Red,E
2311,03-Jun-17,10:16:10,1,0,0,Red,E
2312,03-Jun-17,10:16:10,1,0,0,Red,E
2313,03-Jun-17,10:16:11,1,0,0,Red,E
2314,03-Jun-17,10:16:11,1,0,0,Red,E
2315,03-Jun-17,10:16:11,1,0,0,Red,E
2316,03-Jun-17,10:16:11,1,0,0,Red,E
2317,03-Jun-17,10:16:11,1,0,0,Red,E
2318,03-Jun-17,10:16:12,1,0,0,Red,E
2319,03-Jun-17,10:16:12,1,0,0,Red,E
2320,03-Jun-17,10:16:12,1,0,0,Red,E
2321,03-Jun-17,10:16:12,1,0,0,Red,E
2322,03-Jun-17,10:16:12,1,0,0,Red,E
2323,03-Jun-17,10:16:13,1,0,0,Red,E
2324,03-Jun-17,10:16:13,1,0,0,Red,E
2325,03-Jun-17,10:16:13,1,0,0,Red,E
2326,03-Jun-17,10:16:13,1,0,0,Red,E
2327,03-Jun-17,10:16:14,1,0,0,Red,E
2328,03-Jun-17,10:16:14,1,0,0,Red,E
2329,03-Jun-17,10:16:14,1,0,0,Red,E
2330,03-Jun-17,10:16:14,1,0,0,Red,E
2331,03-Jun-17,10:16:14,1,0,0,Red,E
2332,03-Jun-17,10:16:14,1,0,0,Red,E
2333,03-Jun-17,10:16:14,1,0,0,Red,E
2334,03-Jun-17,10:16:15,1,0,0,Red,E
2335,03-Jun-17,10:16:15,1,0,0,Red,E
2336,03-Jun-17,10:16:15,1,0,0,Red,E
2337,03-Jun-17,10:16:15,1,0,0,Red,E
2338,03-Jun-17,10:16:16,1,0,0,Red,E
2339,03-Jun-17,10:16:16,1,0,0,Red,E
2340,03-Jun-17,10:16:16,1,0,0,Red,E
2341,03-Jun-17,10:16:16,1,0,0,Red,E
2342,03-Jun-17,10:16:17,1,0,0,Red,E
2343,03-Jun-17,10:16:17,1,0,0,Red,E
2344,03-Jun-17,10:16:17,1,0,0,Red,E
2345,03-Jun-17,10:16:17,1,0,0,Red,E
2346,03-Jun-17,10:16:17,1,0,0,Red,E
2347,03-Jun-17,10:16:18,1,0,0,Red,E
2348,03-Jun-17,10:16:18,1,0,0,Red,E
2349,03-Jun-17,10:16:18,1,0,0,Red,E
2350,03-Jun-17,10:16:18,1,0,0,Red,E
2351,03-Jun-17,10:16:18,1,0,0,Red,E
2352,03-Jun-17,10:16:18,1,0,0,Red,E
2353,03-Jun-17,10:16:18,1,0,0,Red,E
2354,03-Jun-17,10:16:19,1,0,0,Red,E
2355,03-Jun-17,10:16:19,1,0,0,Red,E
2356,03-Jun-17,10:16:19,1,0,0,Red,E
2357,03-Jun-17,10:16:19,1,0,0,Red,E
2358,03-Jun-17,10:16:20,1,0,0,Red,E
2359,03-Jun-17,10:16:20,1,0,0,Red,E
2360,03-Jun-17,10:16:20,1,0,0,Red,E
2361,03-Jun-17,10:16:20,1,0,0,Red,E
2362,03-Jun-17,10:16:20,1,0,0,Red,E
2363,03-Jun-17,10:16:21,1,0,0,Red,E
2364,03-Jun-17,10:16:21,1,0,0,Red,E
2365,03-Jun-17,10:16:21,1,0,0,Red,E
2366,03-Jun-17,10:16:21,1,0,0,Red,E
2367,03-Jun-17,10:16:22,1,0,0,Red,E
2368,03-Jun-17,10:16:22,1,0,0,Red,E
2369,03-Jun-17,10:16:22,1,0,0,Red,E
2370,03-Jun-17,10:16:22,1,0,0,Red,E
2371,03-Jun-17,10:16:22,1,0,0,Red,E
2372,03-Jun-17,10:16:22,1,0,0,Red,E
2373,03-Jun-17,10:16:22,1,0,0,Red,E
2374,03-Jun-17,10:16:23,1,0,0,Red,E
2375,03-Jun-17,10:16:23,1,0,0,Red,E
2376,03-Jun-17,10:16:23,1,0,0,Red,E
2377,03-Jun-17,10:16:23,1,0,0,Red,E
2378,03-Jun-17,10:16:24,1,0,0,Red,E
2379,03-Jun-17,10:16:24,1,0,0,Red,E
2380,03-Jun-17,10:16:24,1,0,0,Red,E
2381,03-Jun-17,10:16:24,1,0,0,Red,E
2382,03-Jun-17,10:16:24,1,0,0,Red,E
2383,03-Jun-17,10:16:25,1,0,0,Red,E
2384,03-Jun-17,10:16:25,1,0,0,Red,E
2385,03-Jun-17,10:16:25,1,0,0,Red,E
2386,03-Jun-17,10:16:25,1,0,0,Red,E
2387,03-Jun-17,10:16:26,1,0,0,Red,E
2388,03-Jun-17,10:16:26,1,0,0,Red,E
2389,03-Jun-17,10:16:26,1,0,0,Red,E
2390,03-Jun-17,10:16:26,1,0,0,Red,E
2391,03-Jun-17,10:16:26,1,0,0,Red,E
2392,03-Jun-17,10:16:26,1,0,0,Red,E
2393,03-Jun-17,10:16:26,1,0,0,Red,E
2394,03-Jun-17,10:16:27,1,0,0,Red,E
2395,03-Jun-17,10:16:27,1,0,0,Red,E
2396,03-Jun-17,10:16:27,1,0,0,Red,E
2397,03-Jun-17,10:16:27,1,0,0,Red,E
2398,03-Jun-17,10:16:28,1,0,0,Red,E
2399,03-Jun-17,10:16:28,1,0,0,Red,E
2400,03-Jun-17,10:16:28,1,0,0,Red,E
2401,03-Jun-17,10:16:28,1,0,0,Red,E
2402,03-Jun-17,10:16:28,1,0,0,Red,E
2403,03-Jun-17,10:16:29,1,0,0,Red,E
2404,03-Jun-17,10:16:29,1,0,0,Red,E
2405,03-Jun-17,10:16:29,1,0,0,Red,E
2406,03-Jun-17,10:16:29,1,0,0,Red,E
2407,03-Jun-17,10:16:30,1,0,0,Red,E
2408,03-Jun-17,10:16:30,1,0,0,Red,E
2409,03-Jun-17,10:16:30,1,0,0,Red,E
2410,03-Jun-17,10:16:30,1,0,0,Red,E
2411,03-Jun-17,10:16:30,1,0,0,Red,E
2412,03-Jun-17,10:16:31,1,0,0,Red,E
2413,03-Jun-17,10:16:31,1,0,0,Red,E
2414,03-Jun-17,10:16:31,1,0,0,Red,E
2415,03-Jun-17,10:16:31,1,0,0,Red,E
2416,03-Jun-17,10:16:31,1,0,0,Red,E
2417,03-Jun-17,10:16:31,1,0,0,Red,E
2418,03-Jun-17,10:16:31,1,0,0,Red,E
2419,03-Jun-17,10:16:32,1,0,0,Red,E
2420,03-Jun-17,10:16:32,1,0,0,Red,E
2421,03-Jun-17,10:16:32,1,0,0,Red,E
2422,03-Jun-17,10:16:32,1,0,0,Red,E
2423,03-Jun-17,10:16:33,1,0,0,Red,E
2424,03-Jun-17,10:16:33,1,0,0,Red,E
2425,03-Jun-17,10:16:33,1,0,0,Red,E
2426,03-Jun-17,10:16:33,1,0,0,Red,E
2427,03-Jun-17,10:16:33,1,0,0,Red,E
2428,03-Jun-17,10:16:34,1,0,0,Red,E
2429,03-Jun-17,10:16:34,1,0,0,Red,E
2430,03-Jun-17,10:16:34,1,0,0,Red,E
2431,03-Jun-17,10:16:34,1,0,0,Red,E
2432,03-Jun-17,10:16:35,1,0,0,Red,E
2433,03-Jun-17,10:16:35,1,0,0,Red,E
2434,03-Jun-17,10:16:35,1,0,0,Red,E
2435,03-Jun-17,10:16:35,1,0,0,Red,E
2436,03-Jun-17,10:16:35,1,0,0,Red,E
2437,03-Jun-17,10:16:35,1,0,0,Red,E
2438,03-Jun-17,10:16:35,1,0,0,Red,E
2439,03-Jun-17,10:16:36,1,0,0,Red,E
2440,03-Jun-17,10:16:36,1,0,0,Red,E
2441,03-Jun-17,10:16:36,1,0,0,Red,E
2442,03-Jun-17,10:16:36,1,0,0,Red,E
2443,03-Jun-17,10:16:37,1,0,0,Red,E
2444,03-Jun-17,10:16:37,1,0,0,Red,E
2445,03-Jun-17,10:16:37,1,0,0,Red,E
2446,03-Jun-17,10:16:37,1,0,0,Red,E
2447,03-Jun-17,10:16:38,1,0,0,Red,E
2448,03-Jun-17,10:16:38,1,0,0,Red,E
2449,03-Jun-17,10:16:38,1,0,0,Red,E
2450,03-Jun-17,10:16:38,1,0,0,Red,E
2451,03-Jun-17,10:16:38,1,0,0,Red,E
2452,03-Jun-17,10:16:38,1,0,0,Red,E
2453,03-Jun-17,10:16:38,1,0,0,Red,E
2454,03-Jun-17,10:16:39,1,0,0,Red,E
2455,03-Jun-17,10:16:39,1,0,0,Red,E
2456,03-Jun-17,10:16:39,1,0,0,Red,E
2457,03-Jun-17,10:16:39,1,0,0,Red,E
2458,03-Jun-17,10:16:40,1,0,0,Red,E
2459,03-Jun-17,10:16:40,1,0,0,Red,E
2460,03-Jun-17,10:16:40,1,0,0,Red,E
2461,03-Jun-17,10:16:40,1,0,0,Red,E
2462,03-Jun-17,10:16:40,1,0,0,Red,E
2463,03-Jun-17,10:16:41,1,0,0,Red,E
2464,03-Jun-17,10:16:41,1,0,0,Red,E
2465,03-Jun-17,10:16:41,1,0,0,Red,E
2466,03-Jun-17,10:16:41,1,0,0,Red,E
2467,03-Jun-17,10:16:42,1,0,0,Red,E
2468,03-Jun-17,10:16:42,1,0,0,Red,E
2469,03-Jun-17,10:16:42,1,0,0,Red,E
2470,03-Jun-17,10:16:42,1,0,0,Red,E
2471,03-Jun-17,10:16:42,1,0,0,Red,E
2472,03-Jun-17,10:16:42,1,0,0,Red,E
2473,03-Jun-17,10:16:42,1,0,0,Red,E
2474,03-Jun-17,10:16:43,1,0,0,Red,E
2475,03-Jun-17,10:16:43,1,0,0,Red,E
2476,03-Jun-17,10:16:43,1,0,0,Red,E
2477,03-Jun-17,10:16:43,1,0,0,Red,E
2478,03-Jun-17,10:16:44,1,0,0,Red,E
2479,03-Jun-17,10:16:44,1,0,0,Red,E
2480,03-Jun-17,10:16:44,1,0,0,Red,E
2481,03-Jun-17,10:16:44,1,0,0,Red,E
2482,03-Jun-17,10:16:44,1,0,0,Red,E
2483,03-Jun-17,10:16:45,1,0,0,Red,E
2484,03-Jun-17,10:16:45,1,0,0,Red,E
2485,03-Jun-17,10:16:45,1,0,0,Red,E
2486,03-Jun-17,10:16:45,1,0,0,Red,E
2487,03-Jun-17,10:16:46,1,0,0,Red,E
2488,03-Jun-17,10:16:46,1,0,0,Red,E
2489,03-Jun-17,10:16:46,1,0,0,Red,E
2490,03-Jun-17,10:16:46,1,0,0,Red,E
2491,03-Jun-17,10:16:46,1,0,0,Red,E
2492,03-Jun-17,10:16:46,1,0,0,Red,E
2493,03-Jun-17,10:16:46,1,0,0,Red,E
2494,03-Jun-17,10:16:47,1,0,0,Red,E
2495,03-Jun-17,10:16:47,1,0,0,Red,E
2496,03-Jun-17,10:16:47,1,0,0,Red,E
2497,03-Jun-17,10:16:47,1,0,0,Red,E
2498,03-Jun-17,10:16:48,1,0,0,Red,E
2499,03-Jun-17,10:16:48,1,0,0,Red,E
2500,03-Jun-17,10:16:48,1,0,0,Red,E
2501,03-Jun-17,10:16:48,1,0,0,Red,E
2502,03-Jun-17,10:16:48,1,0,0,Red,E
2503,03-Jun-17,10:16:49,1,0,0,Red,E
2504,03-Jun-17,10:16:49,1,0,0,Red,E
2505,03-Jun-17,10:16:49,1,0,0,Red,E
2506,03-Jun-17,10:16:49,1,0,0,Red,E
2507,03-Jun-17,10:16:50,1,0,0,Red,E
2508,03-Jun-17,10:16:50,1,0,0,Red,E
2509,03-Jun-17,10:16:50,1,0,0,Red,E
2510,03-Jun-17,10:16:50,1,0,0,Red,E
2511,03-Jun-17,10:16:50,1,0,0,Red,E
2512,03-Jun-17,10:16:50,1,0,0,Red,E
2513,03-Jun-17,10:16:50,1,0,0,Red,E
2514,03-Jun-17,10:16:51,1,0,0,Red,E
2515,03-Jun-17,10:16:51,1,0,0,Red,E
2516,03-Jun-17,10:16:51,1,0,0,Red,E
2517,03-Jun-17,10:16:51,1,0,0,Red,E
2518,03-Jun-17,10:16:52,1,0,0,Red,E
2519,03-Jun-17,10:16:52,1,0,0,Red,E
2520,03-Jun-17,10:16:52,1,0,0,Red,E
2521,03-Jun-17,10:16:52,1,0,0,Red,E
2522,03-Jun-17,10:16:52,1,0,0,Red,E
2523,03-Jun-17,10:16:53,1,0,0,Red,E
2524,03-Jun-17,10:16:53,1,0,0,Red,E
2525,03-Jun-17,10:16:53,1,0,0,Red,E
2526,03-Jun-17,10:16:53,1,0,0,Red,E
