,Date,Time,Aspect 0 of Phase F  State,Aspect 1 of Phase F  State,Aspect 2 of Phase F  State,Result,Phase
225,03-Jun-17,10:09:13,1,1,0,RedAmber,F
226,03-Jun-17,10:09:13,1,1,0,RedAmber,F
227,03-Jun-17,10:09:13,1,1,0,RedAmber,F
228,03-Jun-17,10:09:13,1,1,0,RedAmber,F
229,03-Jun-17,10:09:14,1,1,0,RedAmber,F
230,03-Jun-17,10:09:14,1,1,0,RedAmber,F
231,03-Jun-17,10:09:14,1,1,0,RedAmber,F
232,03-Jun-17,10:09:14,1,1,0,RedAmber,F
233,03-Jun-17,10:09:15,1,1,0,RedAmber,F
234,03-Jun-17,10:09:15,1,1,0,RedAmber,F
235,03-Jun-17,10:09:15,1,1,0,RedAmber,F
236,03-Jun-17,10:09:15,1,1,0,RedAmber,F
237,03-Jun-17,10:09:15,1,1,0,RedAmber,F
238,03-Jun-17,10:09:16,1,1,0,RedAmber,F
239,03-Jun-17,10:09:16,1,1,0,RedAmber,F
240,03-Jun-17,10:09:16,1,1,0,RedAmber,F
241,03-Jun-17,10:09:16,1,1,0,RedAmber,F
242,03-Jun-17,10:09:17,1,1,0,RedAmber,F
243,03-Jun-17,10:09:17,1,1,0,RedAmber,F
244,03-Jun-17,10:09:17,1,1,0,RedAmber,F
245,03-Jun-17,10:09:17,1,1,0,RedAmber,F
246,03-Jun-17,10:09:17,1,1,0,RedAmber,F
247,03-Jun-17,10:09:17,1,1,0,RedAmber,F
248,03-Jun-17,10:09:17,1,1,0,RedAmber,F
249,03-Jun-17,10:09:18,1,1,0,RedAmber,F
250,03-Jun-17,10:09:18,1,1,0,RedAmber,F
251,03-Jun-17,10:09:18,1,1,0,RedAmber,F
252,03-Jun-17,10:09:18,1,1,0,RedAmber,F
253,03-Jun-17,10:09:19,1,1,0,RedAmber,F
254,03-Jun-17,10:09:19,1,1,0,RedAmber,F
255,03-Jun-17,10:09:19,1,1,0,RedAmber,F
256,03-Jun-17,10:09:19,1,1,0,RedAmber,F
257,03-Jun-17,10:09:19,1,1,0,RedAmber,F
258,03-Jun-17,10:09:20,1,1,0,RedAmber,F
259,03-Jun-17,10:09:20,1,1,0,RedAmber,F
260,03-Jun-17,10:09:20,1,1,0,RedAmber,F
261,03-Jun-17,10:09:20,1,1,0,RedAmber,F
262,03-Jun-17,10:09:21,1,1,0,RedAmber,F
263,03-Jun-17,10:09:21,1,1,0,RedAmber,F
264,03-Jun-17,10:09:21,1,1,0,RedAmber,F
265,03-Jun-17,10:09:21,1,1,0,RedAmber,F
266,03-Jun-17,10:09:21,1,1,0,RedAmber,F
267,03-Jun-17,10:09:21,1,1,0,RedAmber,F
268,03-Jun-17,10:09:21,1,1,0,RedAmber,F
269,03-Jun-17,10:09:22,1,1,0,RedAmber,F
270,03-Jun-17,10:09:22,1,1,0,RedAmber,F
271,03-Jun-17,10:09:22,1,1,0,RedAmber,F
272,03-Jun-17,10:09:22,1,1,0,RedAmber,F
273,03-Jun-17,10:09:22,1,1,0,RedAmber,F
274,03-Jun-17,10:09:23,1,1,0,RedAmber,F
275,03-Jun-17,10:09:23,1,1,0,RedAmber,F
276,03-Jun-17,10:09:23,1,1,0,RedAmber,F
277,03-Jun-17,10:09:23,1,1,0,RedAmber,F
278,03-Jun-17,10:09:24,1,1,0,RedAmber,F
279,03-Jun-17,10:09:24,1,1,0,RedAmber,F
280,03-Jun-17,10:09:24,1,1,0,RedAmber,F
281,03-Jun-17,10:09:24,1,1,0,RedAmber,F
282,03-Jun-17,10:09:25,1,1,0,RedAmber,F
283,03-Jun-17,10:09:25,1,1,0,RedAmber,F
284,03-Jun-17,10:09:25,1,1,0,RedAmber,F
285,03-Jun-17,10:09:25,1,1,0,RedAmber,F
286,03-Jun-17,10:09:25,1,1,0,RedAmber,F
287,03-Jun-17,10:09:25,1,1,0,RedAmber,F
288,03-Jun-17,10:09:25,1,1,0,RedAmber,F
289,03-Jun-17,10:09:26,1,1,0,RedAmber,F
290,03-Jun-17,10:09:26,1,1,0,RedAmber,F
291,03-Jun-17,10:09:26,1,1,0,RedAmber,F
292,03-Jun-17,10:09:26,1,1,0,RedAmber,F
293,03-Jun-17,10:09:27,1,1,0,RedAmber,F
294,03-Jun-17,10:09:27,1,1,0,RedAmber,F
295,03-Jun-17,10:09:27,1,1,0,RedAmber,F
296,03-Jun-17,10:09:27,1,1,0,RedAmber,F
297,03-Jun-17,10:09:28,1,1,0,RedAmber,F
298,03-Jun-17,10:09:28,1,1,0,RedAmber,F
299,03-Jun-17,10:09:28,1,1,0,RedAmber,F
300,03-Jun-17,10:09:28,1,1,0,RedAmber,F
301,03-Jun-17,10:09:28,1,1,0,RedAmber,F
302,03-Jun-17,10:09:28,1,1,0,RedAmber,F
303,03-Jun-17,10:09:28,1,1,0,RedAmber,F
304,03-Jun-17,10:09:29,1,1,0,RedAmber,F
305,03-Jun-17,10:09:29,1,1,0,RedAmber,F
306,03-Jun-17,10:09:29,1,1,0,RedAmber,F
307,03-Jun-17,10:09:29,1,1,0,RedAmber,F
308,03-Jun-17,10:09:30,1,1,0,RedAmber,F
309,03-Jun-17,10:09:30,1,1,0,RedAmber,F
310,03-Jun-17,10:09:30,1,1,0,RedAmber,F
311,03-Jun-17,10:09:30,1,1,0,RedAmber,F
312,03-Jun-17,10:09:30,1,1,0,RedAmber,F
313,03-Jun-17,10:09:31,1,1,0,RedAmber,F
314,03-Jun-17,10:09:31,1,1,0,RedAmber,F
315,03-Jun-17,10:09:31,1,1,0,RedAmber,F
316,03-Jun-17,10:09:31,1,1,0,RedAmber,F
317,03-Jun-17,10:09:31,1,1,0,RedAmber,F
318,03-Jun-17,10:09:31,1,1,0,RedAmber,F
319,03-Jun-17,10:09:32,1,1,0,RedAmber,F
320,03-Jun-17,10:09:32,1,1,0,RedAmber,F
321,03-Jun-17,10:09:32,1,1,0,RedAmber,F
322,03-Jun-17,10:09:32,1,1,0,RedAmber,F
323,03-Jun-17,10:09:32,1,1,0,RedAmber,F
324,03-Jun-17,10:09:33,1,1,0,RedAmber,F
325,03-Jun-17,10:09:33,1,1,0,RedAmber,F
326,03-Jun-17,10:09:33,1,1,0,RedAmber,F
327,03-Jun-17,10:09:33,1,1,0,RedAmber,F
328,03-Jun-17,10:09:34,1,1,0,RedAmber,F
329,03-Jun-17,10:09:34,1,1,0,RedAmber,F
330,03-Jun-17,10:09:34,1,1,0,RedAmber,F
331,03-Jun-17,10:09:34,1,1,0,RedAmber,F
332,03-Jun-17,10:09:34,1,1,0,RedAmber,F
333,03-Jun-17,10:09:34,1,1,0,RedAmber,F
334,03-Jun-17,10:09:35,1,1,0,RedAmber,F
335,03-Jun-17,10:09:35,1,1,0,RedAmber,F
336,03-Jun-17,10:09:35,1,1,0,RedAmber,F
337,03-Jun-17,10:09:35,1,1,0,RedAmber,F
338,03-Jun-17,10:09:36,1,1,0,RedAmber,F
339,03-Jun-17,10:09:36,1,1,0,RedAmber,F
340,03-Jun-17,10:09:36,1,1,0,RedAmber,F
341,03-Jun-17,10:09:36,1,1,0,RedAmber,F
342,03-Jun-17,10:09:36,1,1,0,RedAmber,F
343,03-Jun-17,10:09:37,1,1,0,RedAmber,F
344,03-Jun-17,10:09:37,1,1,0,RedAmber,F
345,03-Jun-17,10:09:37,1,1,0,RedAmber,F
