,Date,Time,Aspect 0 of Phase G  State,Aspect 1 of Phase G  State,Aspect 2 of Phase G  State,Result,Phase
2484,03-Jun-17,10:16:45,1,0,0,Red,G
2485,03-Jun-17,10:16:45,1,0,0,Red,G
2486,03-Jun-17,10:16:45,1,0,0,Red,G
2487,03-Jun-17,10:16:46,1,0,0,Red,G
2488,03-Jun-17,10:16:46,1,0,0,Red,G
2489,03-Jun-17,10:16:46,1,0,0,Red,G
2490,03-Jun-17,10:16:46,1,0,0,Red,G
2491,03-Jun-17,10:16:46,1,0,0,Red,G
2492,03-Jun-17,10:16:46,1,0,0,Red,G
2493,03-Jun-17,10:16:46,1,0,0,Red,G
2494,03-Jun-17,10:16:47,1,0,0,Red,G
2495,03-Jun-17,10:16:47,1,0,0,Red,G
2496,03-Jun-17,10:16:47,1,0,0,Red,G
2497,03-Jun-17,10:16:47,1,0,0,Red,G
2498,03-Jun-17,10:16:48,1,0,0,Red,G
2499,03-Jun-17,10:16:48,1,0,0,Red,G
2500,03-Jun-17,10:16:48,1,0,0,Red,G
2501,03-Jun-17,10:16:48,1,0,0,Red,G
2502,03-Jun-17,10:16:48,1,0,0,Red,G
2503,03-Jun-17,10:16:49,1,0,0,Red,G
2504,03-Jun-17,10:16:49,1,0,0,Red,G
2505,03-Jun-17,10:16:49,1,0,0,Red,G
2506,03-Jun-17,10:16:49,1,0,0,Red,G
2507,03-Jun-17,10:16:50,1,0,0,Red,G
2508,03-Jun-17,10:16:50,1,0,0,Red,G
2509,03-Jun-17,10:16:50,1,0,0,Red,G
2510,03-Jun-17,10:16:50,1,0,0,Red,G
2511,03-Jun-17,10:16:50,1,0,0,Red,G
2512,03-Jun-17,10:16:50,1,0,0,Red,G
2513,03-Jun-17,10:16:50,1,0,0,Red,G
2514,03-Jun-17,10:16:51,1,0,0,Red,G
2515,03-Jun-17,10:16:51,1,0,0,Red,G
2516,03-Jun-17,10:16:51,1,0,0,Red,G
2517,03-Jun-17,10:16:51,1,0,0,Red,G
2518,03-Jun-17,10:16:52,1,0,0,Red,G
2519,03-Jun-17,10:16:52,1,0,0,Red,G
2520,03-Jun-17,10:16:52,1,0,0,Red,G
2521,03-Jun-17,10:16:52,1,0,0,Red,G
2522,03-Jun-17,10:16:52,1,0,0,Red,G
2523,03-Jun-17,10:16:53,1,0,0,Red,G
2524,03-Jun-17,10:16:53,1,0,0,Red,G
2525,03-Jun-17,10:16:53,1,0,0,Red,G
2526,03-Jun-17,10:16:53,1,0,0,Red,G
2527,03-Jun-17,10:16:54,1,0,0,Red,G
2528,03-Jun-17,10:16:54,1,0,0,Red,G
2529,03-Jun-17,10:16:54,1,0,0,Red,G
2530,03-Jun-17,10:16:54,1,0,0,Red,G
2531,03-Jun-17,10:16:54,1,0,0,Red,G
2532,03-Jun-17,10:16:54,1,0,0,Red,G
2533,03-Jun-17,10:16:54,1,0,0,Red,G
2534,03-Jun-17,10:16:55,1,0,0,Red,G
2535,03-Jun-17,10:16:55,1,0,0,Red,G
2536,03-Jun-17,10:16:55,1,0,0,Red,G
2537,03-Jun-17,10:16:55,1,0,0,Red,G
2538,03-Jun-17,10:16:56,1,0,0,Red,G
2539,03-Jun-17,10:16:56,1,0,0,Red,G
2540,03-Jun-17,10:16:56,1,0,0,Red,G
2541,03-Jun-17,10:16:56,1,0,0,Red,G
2542,03-Jun-17,10:16:56,1,0,0,Red,G
2543,03-Jun-17,10:16:57,1,0,0,Red,G
2544,03-Jun-17,10:16:57,1,0,0,Red,G
2545,03-Jun-17,10:16:57,1,0,0,Red,G
2546,03-Jun-17,10:16:57,1,0,0,Red,G
2547,03-Jun-17,10:16:58,1,0,0,Red,G
2548,03-Jun-17,10:16:58,1,0,0,Red,G
2549,03-Jun-17,10:16:58,1,0,0,Red,G
2550,03-Jun-17,10:16:58,1,0,0,Red,G
2551,03-Jun-17,10:16:58,1,0,0,Red,G
2552,03-Jun-17,10:16:58,1,0,0,Red,G
2553,03-Jun-17,10:16:58,1,0,0,Red,G
2554,03-Jun-17,10:16:59,1,0,0,Red,G
2555,03-Jun-17,10:16:59,1,0,0,Red,G
2556,03-Jun-17,10:16:59,1,0,0,Red,G
2557,03-Jun-17,10:16:59,1,0,0,Red,G
2558,03-Jun-17,10:17:00,1,0,0,Red,G
2559,03-Jun-17,10:17:00,1,0,0,Red,G
2560,03-Jun-17,10:17:00,1,0,0,Red,G
2561,03-Jun-17,10:17:00,1,0,0,Red,G
2562,03-Jun-17,10:17:00,1,0,0,Red,G
2563,03-Jun-17,10:17:01,1,0,0,Red,G
2564,03-Jun-17,10:17:01,1,0,0,Red,G
2565,03-Jun-17,10:17:01,1,0,0,Red,G
2566,03-Jun-17,10:17:01,1,0,0,Red,G
2567,03-Jun-17,10:17:02,1,0,0,Red,G
2568,03-Jun-17,10:17:02,1,0,0,Red,G
2569,03-Jun-17,10:17:02,1,0,0,Red,G
2570,03-Jun-17,10:17:02,1,0,0,Red,G
2571,03-Jun-17,10:17:02,1,0,0,Red,G
2572,03-Jun-17,10:17:02,1,0,0,Red,G
2573,03-Jun-17,10:17:02,1,0,0,Red,G
2574,03-Jun-17,10:17:03,1,0,0,Red,G
2575,03-Jun-17,10:17:03,1,0,0,Red,G
2576,03-Jun-17,10:17:03,1,0,0,Red,G
2577,03-Jun-17,10:17:03,1,0,0,Red,G
2578,03-Jun-17,10:17:04,1,0,0,Red,G
2579,03-Jun-17,10:17:04,1,0,0,Red,G
2580,03-Jun-17,10:17:04,1,0,0,Red,G
2581,03-Jun-17,10:17:04,1,0,0,Red,G
2582,03-Jun-17,10:17:04,1,0,0,Red,G
2583,03-Jun-17,10:17:05,1,0,0,Red,G
2584,03-Jun-17,10:17:05,1,0,0,Red,G
2585,03-Jun-17,10:17:05,1,0,0,Red,G
2586,03-Jun-17,10:17:05,1,0,0,Red,G
2587,03-Jun-17,10:17:06,1,0,0,Red,G
2588,03-Jun-17,10:17:06,1,0,0,Red,G
2589,03-Jun-17,10:17:06,1,0,0,Red,G
2590,03-Jun-17,10:17:06,1,0,0,Red,G
2591,03-Jun-17,10:17:06,1,0,0,Red,G
2592,03-Jun-17,10:17:06,1,0,0,Red,G
2593,03-Jun-17,10:17:07,1,0,0,Red,G
2594,03-Jun-17,10:17:07,1,0,0,Red,G
2595,03-Jun-17,10:17:07,1,0,0,Red,G
2596,03-Jun-17,10:17:07,1,0,0,Red,G
2597,03-Jun-17,10:17:07,1,0,0,Red,G
2598,03-Jun-17,10:17:08,1,0,0,Red,G
2599,03-Jun-17,10:17:08,1,0,0,Red,G
2600,03-Jun-17,10:17:08,1,0,0,Red,G
2601,03-Jun-17,10:17:08,1,0,0,Red,G
2602,03-Jun-17,10:17:09,1,0,0,Red,G
2603,03-Jun-17,10:17:09,1,0,0,Red,G
2604,03-Jun-17,10:17:09,1,0,0,Red,G
2605,03-Jun-17,10:17:09,1,0,0,Red,G
2606,03-Jun-17,10:17:09,1,0,0,Red,G
2607,03-Jun-17,10:17:10,1,0,0,Red,G
2608,03-Jun-17,10:17:10,1,0,0,Red,G
2609,03-Jun-17,10:17:10,1,0,0,Red,G
2610,03-Jun-17,10:17:10,1,0,0,Red,G
2611,03-Jun-17,10:17:10,1,0,0,Red,G
2612,03-Jun-17,10:17:10,1,0,0,Red,G
2613,03-Jun-17,10:17:11,1,0,0,Red,G
2614,03-Jun-17,10:17:11,1,0,0,Red,G
2615,03-Jun-17,10:17:11,1,0,0,Red,G
2616,03-Jun-17,10:17:11,1,0,0,Red,G
2617,03-Jun-17,10:17:11,1,0,0,Red,G
2618,03-Jun-17,10:17:12,1,0,0,Red,G
2619,03-Jun-17,10:17:12,1,0,0,Red,G
2620,03-Jun-17,10:17:12,1,0,0,Red,G
2621,03-Jun-17,10:17:12,1,0,0,Red,G
2622,03-Jun-17,10:17:12,1,0,0,Red,G
2623,03-Jun-17,10:17:13,1,0,0,Red,G
2624,03-Jun-17,10:17:13,1,0,0,Red,G
2625,03-Jun-17,10:17:13,1,0,0,Red,G
2626,03-Jun-17,10:17:13,1,0,0,Red,G
2627,03-Jun-17,10:17:14,1,0,0,Red,G
2628,03-Jun-17,10:17:14,1,0,0,Red,G
2629,03-Jun-17,10:17:14,1,0,0,Red,G
2630,03-Jun-17,10:17:14,1,0,0,Red,G
2631,03-Jun-17,10:17:14,1,0,0,Red,G
2632,03-Jun-17,10:17:14,1,0,0,Red,G
2633,03-Jun-17,10:17:14,1,0,0,Red,G
2634,03-Jun-17,10:17:15,1,0,0,Red,G
2635,03-Jun-17,10:17:15,1,0,0,Red,G
2636,03-Jun-17,10:17:15,1,0,0,Red,G
2637,03-Jun-17,10:17:15,1,0,0,Red,G
2638,03-Jun-17,10:17:16,1,0,0,Red,G
2639,03-Jun-17,10:17:16,1,0,0,Red,G
2640,03-Jun-17,10:17:16,1,0,0,Red,G
2641,03-Jun-17,10:17:16,1,0,0,Red,G
2642,03-Jun-17,10:17:16,1,0,0,Red,G
2643,03-Jun-17,10:17:17,1,0,0,Red,G
2644,03-Jun-17,10:17:17,1,0,0,Red,G
2645,03-Jun-17,10:17:17,1,0,0,Red,G
2646,03-Jun-17,10:17:17,1,0,0,Red,G
2647,03-Jun-17,10:17:18,1,0,0,Red,G
2648,03-Jun-17,10:17:18,1,0,0,Red,G
2649,03-Jun-17,10:17:18,1,0,0,Red,G
2650,03-Jun-17,10:17:18,1,0,0,Red,G
2651,03-Jun-17,10:17:18,1,0,0,Red,G
2652,03-Jun-17,10:17:18,1,0,0,Red,G
2653,03-Jun-17,10:17:18,1,0,0,Red,G
2654,03-Jun-17,10:17:19,1,0,0,Red,G
2655,03-Jun-17,10:17:19,1,0,0,Red,G
2656,03-Jun-17,10:17:19,1,0,0,Red,G
2657,03-Jun-17,10:17:19,1,0,0,Red,G
2658,03-Jun-17,10:17:20,1,0,0,Red,G
2659,03-Jun-17,10:17:20,1,0,0,Red,G
2660,03-Jun-17,10:17:20,1,0,0,Red,G
2661,03-Jun-17,10:17:20,1,0,0,Red,G
2662,03-Jun-17,10:17:20,1,0,0,Red,G
2663,03-Jun-17,10:17:21,1,0,0,Red,G
2664,03-Jun-17,10:17:21,1,0,0,Red,G
2665,03-Jun-17,10:17:21,1,0,0,Red,G
2666,03-Jun-17,10:17:21,1,0,0,Red,G
2667,03-Jun-17,10:17:22,1,0,0,Red,G
2668,03-Jun-17,10:17:22,1,0,0,Red,G
2669,03-Jun-17,10:17:22,1,0,0,Red,G
2670,03-Jun-17,10:17:22,1,0,0,Red,G
2671,03-Jun-17,10:17:22,1,0,0,Red,G
2672,03-Jun-17,10:17:22,1,0,0,Red,G
2673,03-Jun-17,10:17:22,1,0,0,Red,G
2674,03-Jun-17,10:17:23,1,0,0,Red,G
2675,03-Jun-17,10:17:23,1,0,0,Red,G
2676,03-Jun-17,10:17:23,1,0,0,Red,G
2677,03-Jun-17,10:17:23,1,0,0,Red,G
2678,03-Jun-17,10:17:24,1,0,0,Red,G
2679,03-Jun-17,10:17:24,1,0,0,Red,G
2680,03-Jun-17,10:17:24,1,0,0,Red,G
2681,03-Jun-17,10:17:24,1,0,0,Red,G
2682,03-Jun-17,10:17:24,1,0,0,Red,G
2683,03-Jun-17,10:17:25,1,0,0,Red,G
2684,03-Jun-17,10:17:25,1,0,0,Red,G
2685,03-Jun-17,10:17:25,1,0,0,Red,G
2686,03-Jun-17,10:17:25,1,0,0,Red,G
2687,03-Jun-17,10:17:26,1,0,0,Red,G
2688,03-Jun-17,10:17:26,1,0,0,Red,G
2689,03-Jun-17,10:17:26,1,0,0,Red,G
2690,03-Jun-17,10:17:26,1,0,0,Red,G
2691,03-Jun-17,10:17:26,1,0,0,Red,G
2692,03-Jun-17,10:17:26,1,0,0,Red,G
2693,03-Jun-17,10:17:26,1,0,0,Red,G
2694,03-Jun-17,10:17:27,1,0,0,Red,G
2695,03-Jun-17,10:17:27,1,0,0,Red,G
2696,03-Jun-17,10:17:27,1,0,0,Red,G
2697,03-Jun-17,10:17:27,1,0,0,Red,G
2698,03-Jun-17,10:17:28,1,0,0,Red,G
2699,03-Jun-17,10:17:28,1,0,0,Red,G
2700,03-Jun-17,10:17:28,1,0,0,Red,G
2701,03-Jun-17,10:17:28,1,0,0,Red,G
2702,03-Jun-17,10:17:29,1,0,0,Red,G
2703,03-Jun-17,10:17:29,1,0,0,Red,G
2704,03-Jun-17,10:17:29,1,0,0,Red,G
2705,03-Jun-17,10:17:29,1,0,0,Red,G
2706,03-Jun-17,10:17:29,1,0,0,Red,G
2707,03-Jun-17,10:17:30,1,0,0,Red,G
2708,03-Jun-17,10:17:30,1,0,0,Red,G
2709,03-Jun-17,10:17:30,1,0,0,Red,G
2710,03-Jun-17,10:17:30,1,0,0,Red,G
2711,03-Jun-17,10:17:30,1,0,0,Red,G
2712,03-Jun-17,10:17:30,1,0,0,Red,G
2713,03-Jun-17,10:17:31,1,0,0,Red,G
2714,03-Jun-17,10:17:31,1,0,0,Red,G
2715,03-Jun-17,10:17:31,1,0,0,Red,G
2716,03-Jun-17,10:17:31,1,0,0,Red,G
2717,03-Jun-17,10:17:31,1,0,0,Red,G
2718,03-Jun-17,10:17:32,1,0,0,Red,G
2719,03-Jun-17,10:17:32,1,0,0,Red,G
2720,03-Jun-17,10:17:32,1,0,0,Red,G
2721,03-Jun-17,10:17:32,1,0,0,Red,G
2722,03-Jun-17,10:17:33,1,0,0,Red,G
2723,03-Jun-17,10:17:33,1,0,0,Red,G
2724,03-Jun-17,10:17:33,1,0,0,Red,G
2725,03-Jun-17,10:17:33,1,0,0,Red,G
2726,03-Jun-17,10:17:33,1,0,0,Red,G
2727,03-Jun-17,10:17:34,1,0,0,Red,G
2728,03-Jun-17,10:17:34,1,0,0,Red,G
2729,03-Jun-17,10:17:34,1,0,0,Red,G
2730,03-Jun-17,10:17:34,1,0,0,Red,G
2731,03-Jun-17,10:17:34,1,0,0,Red,G
2732,03-Jun-17,10:17:34,1,0,0,Red,G
2733,03-Jun-17,10:17:35,1,0,0,Red,G
2734,03-Jun-17,10:17:35,1,0,0,Red,G
2735,03-Jun-17,10:17:35,1,0,0,Red,G
2736,03-Jun-17,10:17:35,1,0,0,Red,G
2737,03-Jun-17,10:17:35,1,0,0,Red,G
2738,03-Jun-17,10:17:36,1,0,0,Red,G
2739,03-Jun-17,10:17:36,1,0,0,Red,G
2740,03-Jun-17,10:17:36,1,0,0,Red,G
2741,03-Jun-17,10:17:36,1,0,0,Red,G
2742,03-Jun-17,10:17:37,1,0,0,Red,G
2743,03-Jun-17,10:17:37,1,0,0,Red,G
2744,03-Jun-17,10:17:37,1,0,0,Red,G
2745,03-Jun-17,10:17:37,1,0,0,Red,G
2746,03-Jun-17,10:17:37,1,0,0,Red,G
2747,03-Jun-17,10:17:37,1,0,0,Red,G
2748,03-Jun-17,10:17:37,1,0,0,Red,G
2749,03-Jun-17,10:17:38,1,0,0,Red,G
2750,03-Jun-17,10:17:38,1,0,0,Red,G
2751,03-Jun-17,10:17:38,1,0,0,Red,G
2752,03-Jun-17,10:17:38,1,0,0,Red,G
2753,03-Jun-17,10:17:39,1,0,0,Red,G
2754,03-Jun-17,10:17:39,1,0,0,Red,G
2755,03-Jun-17,10:17:39,1,0,0,Red,G
2756,03-Jun-17,10:17:39,1,0,0,Red,G
2757,03-Jun-17,10:17:39,1,0,0,Red,G
2758,03-Jun-17,10:17:40,1,0,0,Red,G
2759,03-Jun-17,10:17:40,1,0,0,Red,G
2760,03-Jun-17,10:17:40,1,0,0,Red,G
2761,03-Jun-17,10:17:40,1,0,0,Red,G
2762,03-Jun-17,10:17:40,1,0,0,Red,G
2763,03-Jun-17,10:17:41,1,0,0,Red,G
2764,03-Jun-17,10:17:41,1,0,0,Red,G
2765,03-Jun-17,10:17:41,1,0,0,Red,G
2766,03-Jun-17,10:17:41,1,0,0,Red,G
2767,03-Jun-17,10:17:42,1,0,0,Red,G
2768,03-Jun-17,10:17:42,1,0,0,Red,G
2769,03-Jun-17,10:17:42,1,0,0,Red,G
2770,03-Jun-17,10:17:42,1,0,0,Red,G
2771,03-Jun-17,10:17:42,1,0,0,Red,G
2772,03-Jun-17,10:17:42,1,0,0,Red,G
2773,03-Jun-17,10:17:43,1,0,0,Red,G
2774,03-Jun-17,10:17:43,1,0,0,Red,G
2775,03-Jun-17,10:17:43,1,0,0,Red,G
2776,03-Jun-17,10:17:43,1,0,0,Red,G
2777,03-Jun-17,10:17:43,1,0,0,Red,G
2778,03-Jun-17,10:17:44,1,0,0,Red,G
2779,03-Jun-17,10:17:44,1,0,0,Red,G
2780,03-Jun-17,10:17:44,1,0,0,Red,G
2781,03-Jun-17,10:17:44,1,0,0,Red,G
2782,03-Jun-17,10:17:44,1,0,0,Red,G
2783,03-Jun-17,10:17:45,1,0,0,Red,G
2784,03-Jun-17,10:17:45,1,0,0,Red,G
2785,03-Jun-17,10:17:45,1,0,0,Red,G
2786,03-Jun-17,10:17:45,1,0,0,Red,G
2787,03-Jun-17,10:17:46,1,0,0,Red,G
2788,03-Jun-17,10:17:46,1,0,0,Red,G
2789,03-Jun-17,10:17:46,1,0,0,Red,G
2790,03-Jun-17,10:17:46,1,0,0,Red,G
2791,03-Jun-17,10:17:46,1,0,0,Red,G
2792,03-Jun-17,10:17:46,1,0,0,Red,G
2793,03-Jun-17,10:17:47,1,0,0,Red,G
2794,03-Jun-17,10:17:47,1,0,0,Red,G
2795,03-Jun-17,10:17:47,1,0,0,Red,G
2796,03-Jun-17,10:17:47,1,0,0,Red,G
2797,03-Jun-17,10:17:47,1,0,0,Red,G
2798,03-Jun-17,10:17:48,1,0,0,Red,G
2799,03-Jun-17,10:17:48,1,0,0,Red,G
2800,03-Jun-17,10:17:48,1,0,0,Red,G
2801,03-Jun-17,10:17:48,1,0,0,Red,G
2802,03-Jun-17,10:17:49,1,0,0,Red,G
2803,03-Jun-17,10:17:49,1,0,0,Red,G
2804,03-Jun-17,10:17:49,1,0,0,Red,G
2805,03-Jun-17,10:17:49,1,0,0,Red,G
2806,03-Jun-17,10:17:49,1,0,0,Red,G
2807,03-Jun-17,10:17:50,1,0,0,Red,G
2808,03-Jun-17,10:17:50,1,0,0,Red,G
2809,03-Jun-17,10:17:50,1,0,0,Red,G
2810,03-Jun-17,10:17:50,1,0,0,Red,G
2811,03-Jun-17,10:17:50,1,0,0,Red,G
2812,03-Jun-17,10:17:50,1,0,0,Red,G
2813,03-Jun-17,10:17:50,1,0,0,Red,G
2814,03-Jun-17,10:17:51,1,0,0,Red,G
2815,03-Jun-17,10:17:51,1,0,0,Red,G
2816,03-Jun-17,10:17:51,1,0,0,Red,G
2817,03-Jun-17,10:17:51,1,0,0,Red,G
2818,03-Jun-17,10:17:52,1,0,0,Red,G
2819,03-Jun-17,10:17:52,1,0,0,Red,G
2820,03-Jun-17,10:17:52,1,0,0,Red,G
2821,03-Jun-17,10:17:52,1,0,0,Red,G
2822,03-Jun-17,10:17:52,1,0,0,Red,G
2823,03-Jun-17,10:17:53,1,0,0,Red,G
2824,03-Jun-17,10:17:53,1,0,0,Red,G
2825,03-Jun-17,10:17:53,1,0,0,Red,G
2826,03-Jun-17,10:17:53,1,0,0,Red,G
2827,03-Jun-17,10:17:54,1,0,0,Red,G
2828,03-Jun-17,10:17:54,1,0,0,Red,G
2829,03-Jun-17,10:17:54,1,0,0,Red,G
2830,03-Jun-17,10:17:54,1,0,0,Red,G
2831,03-Jun-17,10:17:54,1,0,0,Red,G
2832,03-Jun-17,10:17:54,1,0,0,Red,G
2833,03-Jun-17,10:17:54,1,0,0,Red,G
2834,03-Jun-17,10:17:55,1,0,0,Red,G
2835,03-Jun-17,10:17:55,1,0,0,Red,G
2836,03-Jun-17,10:17:55,1,0,0,Red,G
2837,03-Jun-17,10:17:55,1,0,0,Red,G
2838,03-Jun-17,10:17:56,1,0,0,Red,G
2839,03-Jun-17,10:17:56,1,0,0,Red,G
2840,03-Jun-17,10:17:56,1,0,0,Red,G
2841,03-Jun-17,10:17:56,1,0,0,Red,G
2842,03-Jun-17,10:17:56,1,0,0,Red,G
2843,03-Jun-17,10:17:57,1,0,0,Red,G
2844,03-Jun-17,10:17:57,1,0,0,Red,G
2845,03-Jun-17,10:17:57,1,0,0,Red,G
2846,03-Jun-17,10:17:57,1,0,0,Red,G
2847,03-Jun-17,10:17:58,1,0,0,Red,G
2848,03-Jun-17,10:17:58,1,0,0,Red,G
2849,03-Jun-17,10:17:58,1,0,0,Red,G
2850,03-Jun-17,10:17:58,1,0,0,Red,G
2851,03-Jun-17,10:17:58,1,0,0,Red,G
2852,03-Jun-17,10:17:58,1,0,0,Red,G
2853,03-Jun-17,10:17:59,1,0,0,Red,G
2854,03-Jun-17,10:17:59,1,0,0,Red,G
2855,03-Jun-17,10:17:59,1,0,0,Red,G
2856,03-Jun-17,10:17:59,1,0,0,Red,G
2857,03-Jun-17,10:18:00,1,0,0,Red,G
2858,03-Jun-17,10:18:00,1,0,0,Red,G
2859,03-Jun-17,10:18:00,1,0,0,Red,G
2860,03-Jun-17,10:18:00,1,0,0,Red,G
2861,03-Jun-17,10:18:00,1,0,0,Red,G
2862,03-Jun-17,10:18:01,1,0,0,Red,G
2863,03-Jun-17,10:18:01,1,0,0,Red,G
2864,03-Jun-17,10:18:01,1,0,0,Red,G
2865,03-Jun-17,10:18:01,1,0,0,Red,G
2866,03-Jun-17,10:18:01,1,0,0,Red,G
2867,03-Jun-17,10:18:01,1,0,0,Red,G
2868,03-Jun-17,10:18:01,1,0,0,Red,G
2869,03-Jun-17,10:18:02,1,0,0,Red,G
2870,03-Jun-17,10:18:02,1,0,0,Red,G
2871,03-Jun-17,10:18:02,1,0,0,Red,G
2872,03-Jun-17,10:18:02,1,0,0,Red,G
2873,03-Jun-17,10:18:03,1,0,0,Red,G
2874,03-Jun-17,10:18:03,1,0,0,Red,G
2875,03-Jun-17,10:18:03,1,0,0,Red,G
2876,03-Jun-17,10:18:03,1,0,0,Red,G
2877,03-Jun-17,10:18:03,1,0,0,Red,G
2878,03-Jun-17,10:18:04,1,0,0,Red,G
2879,03-Jun-17,10:18:04,1,0,0,Red,G
2880,03-Jun-17,10:18:04,1,0,0,Red,G
2881,03-Jun-17,10:18:04,1,0,0,Red,G
2882,03-Jun-17,10:18:05,1,0,0,Red,G
2883,03-Jun-17,10:18:05,1,0,0,Red,G
2884,03-Jun-17,10:18:05,1,0,0,Red,G
2885,03-Jun-17,10:18:05,1,0,0,Red,G
2886,03-Jun-17,10:18:05,1,0,0,Red,G
2887,03-Jun-17,10:18:06,1,0,0,Red,G
2888,03-Jun-17,10:18:06,1,0,0,Red,G
2889,03-Jun-17,10:18:06,1,0,0,Red,G
2890,03-Jun-17,10:18:06,1,0,0,Red,G
2891,03-Jun-17,10:18:06,1,0,0,Red,G
2892,03-Jun-17,10:18:06,1,0,0,Red,G
2893,03-Jun-17,10:18:07,1,0,0,Red,G
2894,03-Jun-17,10:18:07,1,0,0,Red,G
2895,03-Jun-17,10:18:07,1,0,0,Red,G
2896,03-Jun-17,10:18:07,1,0,0,Red,G
2897,03-Jun-17,10:18:07,1,0,0,Red,G
2898,03-Jun-17,10:18:08,1,0,0,Red,G
2899,03-Jun-17,10:18:08,1,0,0,Red,G
2900,03-Jun-17,10:18:08,1,0,0,Red,G
2901,03-Jun-17,10:18:08,1,0,0,Red,G
2902,03-Jun-17,10:18:09,1,0,0,Red,G
2903,03-Jun-17,10:18:09,1,0,0,Red,G
2904,03-Jun-17,10:18:09,1,0,0,Red,G
2905,03-Jun-17,10:18:09,1,0,0,Red,G
2906,03-Jun-17,10:18:09,1,0,0,Red,G
2907,03-Jun-17,10:18:10,1,0,0,Red,G
2908,03-Jun-17,10:18:10,1,0,0,Red,G
2909,03-Jun-17,10:18:10,1,0,0,Red,G
2910,03-Jun-17,10:18:10,1,0,0,Red,G
2911,03-Jun-17,10:18:10,1,0,0,Red,G
2912,03-Jun-17,10:18:10,1,0,0,Red,G
2913,03-Jun-17,10:18:11,1,0,0,Red,G
2914,03-Jun-17,10:18:11,1,0,0,Red,G
2915,03-Jun-17,10:18:11,1,0,0,Red,G
2916,03-Jun-17,10:18:11,1,0,0,Red,G
2917,03-Jun-17,10:18:11,1,0,0,Red,G
2918,03-Jun-17,10:18:12,1,0,0,Red,G
2919,03-Jun-17,10:18:12,1,0,0,Red,G
2920,03-Jun-17,10:18:12,1,0,0,Red,G
2921,03-Jun-17,10:18:12,1,0,0,Red,G
2922,03-Jun-17,10:18:13,1,0,0,Red,G
2923,03-Jun-17,10:18:13,1,0,0,Red,G
2924,03-Jun-17,10:18:13,1,0,0,Red,G
2925,03-Jun-17,10:18:13,1,0,0,Red,G
2926,03-Jun-17,10:18:13,1,0,0,Red,G
2927,03-Jun-17,10:18:14,1,0,0,Red,G
2928,03-Jun-17,10:18:14,1,0,0,Red,G
2929,03-Jun-17,10:18:14,1,0,0,Red,G
2930,03-Jun-17,10:18:14,1,0,0,Red,G
2931,03-Jun-17,10:18:14,1,0,0,Red,G
2932,03-Jun-17,10:18:14,1,0,0,Red,G
2933,03-Jun-17,10:18:15,1,0,0,Red,G
2934,03-Jun-17,10:18:15,1,0,0,Red,G
2935,03-Jun-17,10:18:15,1,0,0,Red,G
2936,03-Jun-17,10:18:15,1,0,0,Red,G
2937,03-Jun-17,10:18:15,1,0,0,Red,G
2938,03-Jun-17,10:18:16,1,0,0,Red,G
2939,03-Jun-17,10:18:16,1,0,0,Red,G
2940,03-Jun-17,10:18:16,1,0,0,Red,G
2941,03-Jun-17,10:18:16,1,0,0,Red,G
2942,03-Jun-17,10:18:17,1,0,0,Red,G
2943,03-Jun-17,10:18:17,1,0,0,Red,G
2944,03-Jun-17,10:18:17,1,0,0,Red,G
2945,03-Jun-17,10:18:17,1,0,0,Red,G
2946,03-Jun-17,10:18:17,1,0,0,Red,G
2947,03-Jun-17,10:18:18,1,0,0,Red,G
2948,03-Jun-17,10:18:18,1,0,0,Red,G
2949,03-Jun-17,10:18:18,1,0,0,Red,G
2950,03-Jun-17,10:18:18,1,0,0,Red,G
2951,03-Jun-17,10:18:18,1,0,0,Red,G
2952,03-Jun-17,10:18:18,1,0,0,Red,G
2953,03-Jun-17,10:18:19,1,0,0,Red,G
2954,03-Jun-17,10:18:19,1,0,0,Red,G
2955,03-Jun-17,10:18:19,1,0,0,Red,G
2956,03-Jun-17,10:18:19,1,0,0,Red,G
2957,03-Jun-17,10:18:19,1,0,0,Red,G
2958,03-Jun-17,10:18:20,1,0,0,Red,G
2959,03-Jun-17,10:18:20,1,0,0,Red,G
2960,03-Jun-17,10:18:20,1,0,0,Red,G
2961,03-Jun-17,10:18:20,1,0,0,Red,G
2962,03-Jun-17,10:18:21,1,0,0,Red,G
2963,03-Jun-17,10:18:21,1,0,0,Red,G
2964,03-Jun-17,10:18:21,1,0,0,Red,G
2965,03-Jun-17,10:18:21,1,0,0,Red,G
2966,03-Jun-17,10:18:21,1,0,0,Red,G
2967,03-Jun-17,10:18:22,1,0,0,Red,G
2968,03-Jun-17,10:18:22,1,0,0,Red,G
2969,03-Jun-17,10:18:22,1,0,0,Red,G
2970,03-Jun-17,10:18:22,1,0,0,Red,G
2971,03-Jun-17,10:18:22,1,0,0,Red,G
2972,03-Jun-17,10:18:22,1,0,0,Red,G
2973,03-Jun-17,10:18:22,1,0,0,Red,G
2974,03-Jun-17,10:18:23,1,0,0,Red,G
2975,03-Jun-17,10:18:23,1,0,0,Red,G
2976,03-Jun-17,10:18:23,1,0,0,Red,G
2977,03-Jun-17,10:18:23,1,0,0,Red,G
2978,03-Jun-17,10:18:24,1,0,0,Red,G
2979,03-Jun-17,10:18:24,1,0,0,Red,G
2980,03-Jun-17,10:18:24,1,0,0,Red,G
