,Date,Time,Aspect 0 of Phase F  State,Aspect 1 of Phase F  State,Aspect 2 of Phase F  State,Result,Phase
548,03-Jun-17,10:10:18,1,0,0,Red,F
549,03-Jun-17,10:10:18,1,0,0,Red,F
550,03-Jun-17,10:10:18,1,0,0,Red,F
551,03-Jun-17,10:10:18,1,0,0,Red,F
552,03-Jun-17,10:10:19,1,0,0,Red,F
553,03-Jun-17,10:10:19,1,0,0,Red,F
554,03-Jun-17,10:10:19,1,0,0,Red,F
555,03-Jun-17,10:10:19,1,0,0,Red,F
556,03-Jun-17,10:10:19,1,0,0,Red,F
557,03-Jun-17,10:10:19,1,0,0,Red,F
558,03-Jun-17,10:10:19,1,0,0,Red,F
559,03-Jun-17,10:10:20,1,0,0,Red,F
560,03-Jun-17,10:10:20,1,0,0,Red,F
561,03-Jun-17,10:10:20,1,0,0,Red,F
562,03-Jun-17,10:10:20,1,0,0,Red,F
563,03-Jun-17,10:10:21,1,0,0,Red,F
564,03-Jun-17,10:10:21,1,0,0,Red,F
565,03-Jun-17,10:10:21,1,0,0,Red,F
566,03-Jun-17,10:10:21,1,0,0,Red,F
567,03-Jun-17,10:10:21,1,0,0,Red,F
568,03-Jun-17,10:10:22,1,0,0,Red,F
569,03-Jun-17,10:10:22,1,0,0,Red,F
570,03-Jun-17,10:10:22,1,0,0,Red,F
571,03-Jun-17,10:10:22,1,0,0,Red,F
572,03-Jun-17,10:10:23,1,0,0,Red,F
573,03-Jun-17,10:10:23,1,0,0,Red,F
574,03-Jun-17,10:10:23,1,0,0,Red,F
575,03-Jun-17,10:10:23,1,0,0,Red,F
576,03-Jun-17,10:10:23,1,0,0,Red,F
577,03-Jun-17,10:10:23,1,0,0,Red,F
578,03-Jun-17,10:10:24,1,0,0,Red,F
579,03-Jun-17,10:10:24,1,0,0,Red,F
580,03-Jun-17,10:10:24,1,0,0,Red,F
581,03-Jun-17,10:10:24,1,0,0,Red,F
582,03-Jun-17,10:10:24,1,0,0,Red,F
583,03-Jun-17,10:10:25,1,0,0,Red,F
584,03-Jun-17,10:10:25,1,0,0,Red,F
585,03-Jun-17,10:10:25,1,0,0,Red,F
586,03-Jun-17,10:10:25,1,0,0,Red,F
587,03-Jun-17,10:10:25,1,0,0,Red,F
588,03-Jun-17,10:10:26,1,0,0,Red,F
589,03-Jun-17,10:10:26,1,0,0,Red,F
590,03-Jun-17,10:10:26,1,0,0,Red,F
591,03-Jun-17,10:10:26,1,0,0,Red,F
592,03-Jun-17,10:10:27,1,0,0,Red,F
593,03-Jun-17,10:10:27,1,0,0,Red,F
594,03-Jun-17,10:10:27,1,0,0,Red,F
595,03-Jun-17,10:10:27,1,0,0,Red,F
596,03-Jun-17,10:10:27,1,0,0,Red,F
597,03-Jun-17,10:10:27,1,0,0,Red,F
598,03-Jun-17,10:10:27,1,0,0,Red,F
599,03-Jun-17,10:10:28,1,0,0,Red,F
600,03-Jun-17,10:10:28,1,0,0,Red,F
601,03-Jun-17,10:10:28,1,0,0,Red,F
602,03-Jun-17,10:10:28,1,0,0,Red,F
603,03-Jun-17,10:10:28,1,0,0,Red,F
604,03-Jun-17,10:10:29,1,0,0,Red,F
605,03-Jun-17,10:10:29,1,0,0,Red,F
606,03-Jun-17,10:10:29,1,0,0,Red,F
607,03-Jun-17,10:10:29,1,0,0,Red,F
608,03-Jun-17,10:10:30,1,0,0,Red,F
609,03-Jun-17,10:10:30,1,0,0,Red,F
610,03-Jun-17,10:10:30,1,0,0,Red,F
611,03-Jun-17,10:10:30,1,0,0,Red,F
612,03-Jun-17,10:10:30,1,0,0,Red,F
613,03-Jun-17,10:10:31,1,0,0,Red,F
614,03-Jun-17,10:10:31,1,0,0,Red,F
615,03-Jun-17,10:10:31,1,0,0,Red,F
616,03-Jun-17,10:10:31,1,0,0,Red,F
617,03-Jun-17,10:10:31,1,0,0,Red,F
618,03-Jun-17,10:10:32,1,0,0,Red,F
619,03-Jun-17,10:10:32,1,0,0,Red,F
620,03-Jun-17,10:10:32,1,0,0,Red,F
621,03-Jun-17,10:10:32,1,0,0,Red,F
622,03-Jun-17,10:10:32,1,0,0,Red,F
623,03-Jun-17,10:10:32,1,0,0,Red,F
624,03-Jun-17,10:10:33,1,0,0,Red,F
625,03-Jun-17,10:10:33,1,0,0,Red,F
626,03-Jun-17,10:10:33,1,0,0,Red,F
627,03-Jun-17,10:10:33,1,0,0,Red,F
628,03-Jun-17,10:10:34,1,0,0,Red,F
629,03-Jun-17,10:10:34,1,0,0,Red,F
630,03-Jun-17,10:10:34,1,0,0,Red,F
631,03-Jun-17,10:10:34,1,0,0,Red,F
632,03-Jun-17,10:10:34,1,0,0,Red,F
633,03-Jun-17,10:10:35,1,0,0,Red,F
634,03-Jun-17,10:10:35,1,0,0,Red,F
635,03-Jun-17,10:10:35,1,0,0,Red,F
636,03-Jun-17,10:10:35,1,0,0,Red,F
637,03-Jun-17,10:10:36,1,0,0,Red,F
638,03-Jun-17,10:10:36,1,0,0,Red,F
639,03-Jun-17,10:10:36,1,0,0,Red,F
640,03-Jun-17,10:10:36,1,0,0,Red,F
641,03-Jun-17,10:10:36,1,0,0,Red,F
642,03-Jun-17,10:10:36,1,0,0,Red,F
643,03-Jun-17,10:10:36,1,0,0,Red,F
644,03-Jun-17,10:10:37,1,0,0,Red,F
645,03-Jun-17,10:10:37,1,0,0,Red,F
646,03-Jun-17,10:10:37,1,0,0,Red,F
647,03-Jun-17,10:10:37,1,0,0,Red,F
648,03-Jun-17,10:10:38,1,0,0,Red,F
649,03-Jun-17,10:10:38,1,0,0,Red,F
650,03-Jun-17,10:10:38,1,0,0,Red,F
651,03-Jun-17,10:10:38,1,0,0,Red,F
652,03-Jun-17,10:10:38,1,0,0,Red,F
653,03-Jun-17,10:10:39,1,0,0,Red,F
654,03-Jun-17,10:10:39,1,0,0,Red,F
655,03-Jun-17,10:10:39,1,0,0,Red,F
656,03-Jun-17,10:10:39,1,0,0,Red,F
657,03-Jun-17,10:10:39,1,0,0,Red,F
658,03-Jun-17,10:10:39,1,0,0,Red,F
659,03-Jun-17,10:10:40,1,0,0,Red,F
660,03-Jun-17,10:10:40,1,0,0,Red,F
661,03-Jun-17,10:10:40,1,0,0,Red,F
662,03-Jun-17,10:10:40,1,0,0,Red,F
663,03-Jun-17,10:10:40,1,0,0,Red,F
664,03-Jun-17,10:10:41,1,0,0,Red,F
665,03-Jun-17,10:10:41,1,0,0,Red,F
666,03-Jun-17,10:10:41,1,0,0,Red,F
667,03-Jun-17,10:10:41,1,0,0,Red,F
668,03-Jun-17,10:10:42,1,0,0,Red,F
669,03-Jun-17,10:10:42,1,0,0,Red,F
670,03-Jun-17,10:10:42,1,0,0,Red,F
671,03-Jun-17,10:10:42,1,0,0,Red,F
672,03-Jun-17,10:10:43,1,0,0,Red,F
673,03-Jun-17,10:10:43,1,0,0,Red,F
674,03-Jun-17,10:10:43,1,0,0,Red,F
675,03-Jun-17,10:10:43,1,0,0,Red,F
676,03-Jun-17,10:10:43,1,0,0,Red,F
677,03-Jun-17,10:10:43,1,0,0,Red,F
678,03-Jun-17,10:10:43,1,0,0,Red,F
679,03-Jun-17,10:10:44,1,0,0,Red,F
680,03-Jun-17,10:10:44,1,0,0,Red,F
681,03-Jun-17,10:10:44,1,0,0,Red,F
682,03-Jun-17,10:10:44,1,0,0,Red,F
683,03-Jun-17,10:10:45,1,0,0,Red,F
684,03-Jun-17,10:10:45,1,0,0,Red,F
685,03-Jun-17,10:10:45,1,0,0,Red,F
686,03-Jun-17,10:10:45,1,0,0,Red,F
687,03-Jun-17,10:10:45,1,0,0,Red,F
688,03-Jun-17,10:10:46,1,0,0,Red,F
689,03-Jun-17,10:10:46,1,0,0,Red,F
690,03-Jun-17,10:10:46,1,0,0,Red,F
691,03-Jun-17,10:10:46,1,0,0,Red,F
692,03-Jun-17,10:10:46,1,0,0,Red,F
693,03-Jun-17,10:10:47,1,0,0,Red,F
694,03-Jun-17,10:10:47,1,0,0,Red,F
695,03-Jun-17,10:10:47,1,0,0,Red,F
696,03-Jun-17,10:10:47,1,0,0,Red,F
697,03-Jun-17,10:10:48,1,0,0,Red,F
698,03-Jun-17,10:10:48,1,0,0,Red,F
699,03-Jun-17,10:10:48,1,0,0,Red,F
700,03-Jun-17,10:10:48,1,0,0,Red,F
701,03-Jun-17,10:10:48,1,0,0,Red,F
702,03-Jun-17,10:10:48,1,0,0,Red,F
703,03-Jun-17,10:10:48,1,0,0,Red,F
704,03-Jun-17,10:10:49,1,0,0,Red,F
705,03-Jun-17,10:10:49,1,0,0,Red,F
706,03-Jun-17,10:10:49,1,0,0,Red,F
707,03-Jun-17,10:10:49,1,0,0,Red,F
708,03-Jun-17,10:10:50,1,0,0,Red,F
709,03-Jun-17,10:10:50,1,0,0,Red,F
710,03-Jun-17,10:10:50,1,0,0,Red,F
711,03-Jun-17,10:10:50,1,0,0,Red,F
712,03-Jun-17,10:10:50,1,0,0,Red,F
713,03-Jun-17,10:10:51,1,0,0,Red,F
714,03-Jun-17,10:10:51,1,0,0,Red,F
715,03-Jun-17,10:10:51,1,0,0,Red,F
716,03-Jun-17,10:10:51,1,0,0,Red,F
717,03-Jun-17,10:10:52,1,0,0,Red,F
718,03-Jun-17,10:10:52,1,0,0,Red,F
719,03-Jun-17,10:10:52,1,0,0,Red,F
720,03-Jun-17,10:10:52,1,0,0,Red,F
721,03-Jun-17,10:10:52,1,0,0,Red,F
722,03-Jun-17,10:10:52,1,0,0,Red,F
723,03-Jun-17,10:10:52,1,0,0,Red,F
724,03-Jun-17,10:10:53,1,0,0,Red,F
725,03-Jun-17,10:10:53,1,0,0,Red,F
726,03-Jun-17,10:10:53,1,0,0,Red,F
727,03-Jun-17,10:10:53,1,0,0,Red,F
728,03-Jun-17,10:10:54,1,0,0,Red,F
729,03-Jun-17,10:10:54,1,0,0,Red,F
730,03-Jun-17,10:10:54,1,0,0,Red,F
731,03-Jun-17,10:10:54,1,0,0,Red,F
732,03-Jun-17,10:10:54,1,0,0,Red,F
733,03-Jun-17,10:10:55,1,0,0,Red,F
734,03-Jun-17,10:10:55,1,0,0,Red,F
735,03-Jun-17,10:10:55,1,0,0,Red,F
736,03-Jun-17,10:10:55,1,0,0,Red,F
737,03-Jun-17,10:10:56,1,0,0,Red,F
738,03-Jun-17,10:10:56,1,0,0,Red,F
739,03-Jun-17,10:10:56,1,0,0,Red,F
740,03-Jun-17,10:10:56,1,0,0,Red,F
741,03-Jun-17,10:10:56,1,0,0,Red,F
742,03-Jun-17,10:10:57,1,0,0,Red,F
743,03-Jun-17,10:10:57,1,0,0,Red,F
744,03-Jun-17,10:10:57,1,0,0,Red,F
745,03-Jun-17,10:10:57,1,0,0,Red,F
746,03-Jun-17,10:10:57,1,0,0,Red,F
747,03-Jun-17,10:10:57,1,0,0,Red,F
748,03-Jun-17,10:10:57,1,0,0,Red,F
749,03-Jun-17,10:10:58,1,0,0,Red,F
750,03-Jun-17,10:10:58,1,0,0,Red,F
751,03-Jun-17,10:10:58,1,0,0,Red,F
752,03-Jun-17,10:10:58,1,0,0,Red,F
753,03-Jun-17,10:10:59,1,0,0,Red,F
754,03-Jun-17,10:10:59,1,0,0,Red,F
755,03-Jun-17,10:10:59,1,0,0,Red,F
756,03-Jun-17,10:10:59,1,0,0,Red,F
757,03-Jun-17,10:11:00,1,0,0,Red,F
758,03-Jun-17,10:11:00,1,0,0,Red,F
759,03-Jun-17,10:11:00,1,0,0,Red,F
760,03-Jun-17,10:11:00,1,0,0,Red,F
761,03-Jun-17,10:11:00,1,0,0,Red,F
762,03-Jun-17,10:11:00,1,0,0,Red,F
763,03-Jun-17,10:11:00,1,0,0,Red,F
764,03-Jun-17,10:11:01,1,0,0,Red,F
765,03-Jun-17,10:11:01,1,0,0,Red,F
766,03-Jun-17,10:11:01,1,0,0,Red,F
767,03-Jun-17,10:11:01,1,0,0,Red,F
768,03-Jun-17,10:11:02,1,0,0,Red,F
769,03-Jun-17,10:11:02,1,0,0,Red,F
770,03-Jun-17,10:11:02,1,0,0,Red,F
771,03-Jun-17,10:11:02,1,0,0,Red,F
772,03-Jun-17,10:11:03,1,0,0,Red,F
773,03-Jun-17,10:11:03,1,0,0,Red,F
774,03-Jun-17,10:11:03,1,0,0,Red,F
775,03-Jun-17,10:11:03,1,0,0,Red,F
776,03-Jun-17,10:11:03,1,0,0,Red,F
777,03-Jun-17,10:11:03,1,0,0,Red,F
778,03-Jun-17,10:11:03,1,0,0,Red,F
