,Date,Time,Aspect 0 of Phase H  State,Aspect 1 of Phase H  State,Aspect 2 of Phase H  State,Result,Phase
641,03-Jun-17,10:10:36,1,0,0,Red,H
642,03-Jun-17,10:10:36,1,0,0,Red,H
643,03-Jun-17,10:10:36,1,0,0,Red,H
644,03-Jun-17,10:10:37,1,0,0,Red,H
645,03-Jun-17,10:10:37,1,0,0,Red,H
646,03-Jun-17,10:10:37,1,0,0,Red,H
647,03-Jun-17,10:10:37,1,0,0,Red,H
648,03-Jun-17,10:10:38,1,0,0,Red,H
649,03-Jun-17,10:10:38,1,0,0,Red,H
650,03-Jun-17,10:10:38,1,0,0,Red,H
651,03-Jun-17,10:10:38,1,0,0,Red,H
652,03-Jun-17,10:10:38,1,0,0,Red,H
653,03-Jun-17,10:10:39,1,0,0,Red,H
654,03-Jun-17,10:10:39,1,0,0,Red,H
655,03-Jun-17,10:10:39,1,0,0,Red,H
656,03-Jun-17,10:10:39,1,0,0,Red,H
657,03-Jun-17,10:10:39,1,0,0,Red,H
658,03-Jun-17,10:10:39,1,0,0,Red,H
659,03-Jun-17,10:10:40,1,0,0,Red,H
660,03-Jun-17,10:10:40,1,0,0,Red,H
661,03-Jun-17,10:10:40,1,0,0,Red,H
662,03-Jun-17,10:10:40,1,0,0,Red,H
663,03-Jun-17,10:10:40,1,0,0,Red,H
664,03-Jun-17,10:10:41,1,0,0,Red,H
665,03-Jun-17,10:10:41,1,0,0,Red,H
666,03-Jun-17,10:10:41,1,0,0,Red,H
667,03-Jun-17,10:10:41,1,0,0,Red,H
668,03-Jun-17,10:10:42,1,0,0,Red,H
669,03-Jun-17,10:10:42,1,0,0,Red,H
670,03-Jun-17,10:10:42,1,0,0,Red,H
671,03-Jun-17,10:10:42,1,0,0,Red,H
672,03-Jun-17,10:10:43,1,0,0,Red,H
673,03-Jun-17,10:10:43,1,0,0,Red,H
674,03-Jun-17,10:10:43,1,0,0,Red,H
675,03-Jun-17,10:10:43,1,0,0,Red,H
676,03-Jun-17,10:10:43,1,0,0,Red,H
677,03-Jun-17,10:10:43,1,0,0,Red,H
678,03-Jun-17,10:10:43,1,0,0,Red,H
679,03-Jun-17,10:10:44,1,0,0,Red,H
680,03-Jun-17,10:10:44,1,0,0,Red,H
681,03-Jun-17,10:10:44,1,0,0,Red,H
682,03-Jun-17,10:10:44,1,0,0,Red,H
683,03-Jun-17,10:10:45,1,0,0,Red,H
684,03-Jun-17,10:10:45,1,0,0,Red,H
685,03-Jun-17,10:10:45,1,0,0,Red,H
