,Date,Time,Aspect 0 of Phase A  State,Aspect 1 of Phase A  State,Aspect 2 of Phase A  State,Result,Phase
1696,03-Jun-17,10:14:07,1,0,0,Red,A
1697,03-Jun-17,10:14:07,1,0,0,Red,A
1698,03-Jun-17,10:14:08,1,0,0,Red,A
1699,03-Jun-17,10:14:08,1,0,0,Red,A
1700,03-Jun-17,10:14:08,1,0,0,Red,A
1701,03-Jun-17,10:14:08,1,0,0,Red,A
1927,03-Jun-17,10:14:53,1,0,0,Red,A
1928,03-Jun-17,10:14:54,1,0,0,Red,A
1929,03-Jun-17,10:14:54,1,0,0,Red,A
1930,03-Jun-17,10:14:54,1,0,0,Red,A
1931,03-Jun-17,10:14:54,1,0,0,Red,A
1932,03-Jun-17,10:14:55,1,0,0,Red,A
1933,03-Jun-17,10:14:55,1,0,0,Red,A
1934,03-Jun-17,10:14:55,1,0,0,Red,A
1935,03-Jun-17,10:14:55,1,0,0,Red,A
1936,03-Jun-17,10:14:56,1,0,0,Red,A
1937,03-Jun-17,10:14:56,1,0,0,Red,A
1938,03-Jun-17,10:14:56,1,0,0,Red,A
1939,03-Jun-17,10:14:56,1,0,0,Red,A
1940,03-Jun-17,10:14:56,1,0,0,Red,A
1941,03-Jun-17,10:14:57,1,0,0,Red,A
1942,03-Jun-17,10:14:57,1,0,0,Red,A
1943,03-Jun-17,10:14:57,1,0,0,Red,A
1944,03-Jun-17,10:14:57,1,0,0,Red,A
1945,03-Jun-17,10:14:57,1,0,0,Red,A
1946,03-Jun-17,10:14:57,1,0,0,Red,A
1947,03-Jun-17,10:14:58,1,0,0,Red,A
1948,03-Jun-17,10:14:58,1,0,0,Red,A
1949,03-Jun-17,10:14:58,1,0,0,Red,A
1950,03-Jun-17,10:14:58,1,0,0,Red,A
1951,03-Jun-17,10:14:58,1,0,0,Red,A
1952,03-Jun-17,10:14:59,1,0,0,Red,A
1953,03-Jun-17,10:14:59,1,0,0,Red,A
1954,03-Jun-17,10:14:59,1,0,0,Red,A
1955,03-Jun-17,10:14:59,1,0,0,Red,A
1956,03-Jun-17,10:15:00,1,0,0,Red,A
1957,03-Jun-17,10:15:00,1,0,0,Red,A
1958,03-Jun-17,10:15:00,1,0,0,Red,A
1959,03-Jun-17,10:15:00,1,0,0,Red,A
1960,03-Jun-17,10:15:00,1,0,0,Red,A
1961,03-Jun-17,10:15:00,1,0,0,Red,A
1962,03-Jun-17,10:15:01,1,0,0,Red,A
1963,03-Jun-17,10:15:01,1,0,0,Red,A
1964,03-Jun-17,10:15:01,1,0,0,Red,A
1965,03-Jun-17,10:15:01,1,0,0,Red,A
1966,03-Jun-17,10:15:01,1,0,0,Red,A
1967,03-Jun-17,10:15:01,1,0,0,Red,A
1968,03-Jun-17,10:15:02,1,0,0,Red,A
1969,03-Jun-17,10:15:02,1,0,0,Red,A
1970,03-Jun-17,10:15:02,1,0,0,Red,A
1971,03-Jun-17,10:15:02,1,0,0,Red,A
1972,03-Jun-17,10:15:02,1,0,0,Red,A
1973,03-Jun-17,10:15:03,1,0,0,Red,A
1974,03-Jun-17,10:15:03,1,0,0,Red,A
1975,03-Jun-17,10:15:03,1,0,0,Red,A
1976,03-Jun-17,10:15:03,1,0,0,Red,A
1977,03-Jun-17,10:15:03,1,0,0,Red,A
1978,03-Jun-17,10:15:03,1,0,0,Red,A
1979,03-Jun-17,10:15:04,1,0,0,Red,A
1980,03-Jun-17,10:15:04,1,0,0,Red,A
1981,03-Jun-17,10:15:04,1,0,0,Red,A
1982,03-Jun-17,10:15:04,1,0,0,Red,A
1983,03-Jun-17,10:15:05,1,0,0,Red,A
1984,03-Jun-17,10:15:05,1,0,0,Red,A
1985,03-Jun-17,10:15:05,1,0,0,Red,A
1986,03-Jun-17,10:15:05,1,0,0,Red,A
1987,03-Jun-17,10:15:06,1,0,0,Red,A
1988,03-Jun-17,10:15:06,1,0,0,Red,A
1989,03-Jun-17,10:15:06,1,0,0,Red,A
1990,03-Jun-17,10:15:06,1,0,0,Red,A
1991,03-Jun-17,10:15:06,1,0,0,Red,A
1992,03-Jun-17,10:15:06,1,0,0,Red,A
1993,03-Jun-17,10:15:07,1,0,0,Red,A
1994,03-Jun-17,10:15:07,1,0,0,Red,A
1995,03-Jun-17,10:15:07,1,0,0,Red,A
1996,03-Jun-17,10:15:07,1,0,0,Red,A
1997,03-Jun-17,10:15:08,1,0,0,Red,A
1998,03-Jun-17,10:15:08,1,0,0,Red,A
1999,03-Jun-17,10:15:08,1,0,0,Red,A
2000,03-Jun-17,10:15:08,1,0,0,Red,A
2001,03-Jun-17,10:15:08,1,0,0,Red,A
2227,03-Jun-17,10:15:53,1,0,0,Red,A
2228,03-Jun-17,10:15:54,1,0,0,Red,A
2229,03-Jun-17,10:15:54,1,0,0,Red,A
2230,03-Jun-17,10:15:54,1,0,0,Red,A
2231,03-Jun-17,10:15:54,1,0,0,Red,A
2232,03-Jun-17,10:15:54,1,0,0,Red,A
2233,03-Jun-17,10:15:55,1,0,0,Red,A
2234,03-Jun-17,10:15:55,1,0,0,Red,A
2235,03-Jun-17,10:15:55,1,0,0,Red,A
2236,03-Jun-17,10:15:55,1,0,0,Red,A
2237,03-Jun-17,10:15:56,1,0,0,Red,A
2238,03-Jun-17,10:15:56,1,0,0,Red,A
2239,03-Jun-17,10:15:56,1,0,0,Red,A
2240,03-Jun-17,10:15:56,1,0,0,Red,A
2241,03-Jun-17,10:15:56,1,0,0,Red,A
2242,03-Jun-17,10:15:56,1,0,0,Red,A
2243,03-Jun-17,10:15:57,1,0,0,Red,A
2244,03-Jun-17,10:15:57,1,0,0,Red,A
2245,03-Jun-17,10:15:57,1,0,0,Red,A
2246,03-Jun-17,10:15:57,1,0,0,Red,A
2247,03-Jun-17,10:15:58,1,0,0,Red,A
2248,03-Jun-17,10:15:58,1,0,0,Red,A
2249,03-Jun-17,10:15:58,1,0,0,Red,A
2250,03-Jun-17,10:15:58,1,0,0,Red,A
2251,03-Jun-17,10:15:58,1,0,0,Red,A
2252,03-Jun-17,10:15:59,1,0,0,Red,A
2253,03-Jun-17,10:15:59,1,0,0,Red,A
2254,03-Jun-17,10:15:59,1,0,0,Red,A
2255,03-Jun-17,10:15:59,1,0,0,Red,A
2256,03-Jun-17,10:16:00,1,0,0,Red,A
2257,03-Jun-17,10:16:00,1,0,0,Red,A
2258,03-Jun-17,10:16:00,1,0,0,Red,A
2259,03-Jun-17,10:16:00,1,0,0,Red,A
2260,03-Jun-17,10:16:00,1,0,0,Red,A
2261,03-Jun-17,10:16:00,1,0,0,Red,A
2262,03-Jun-17,10:16:00,1,0,0,Red,A
2263,03-Jun-17,10:16:00,1,0,0,Red,A
2264,03-Jun-17,10:16:01,1,0,0,Red,A
2265,03-Jun-17,10:16:01,1,0,0,Red,A
2266,03-Jun-17,10:16:01,1,0,0,Red,A
2267,03-Jun-17,10:16:01,1,0,0,Red,A
2268,03-Jun-17,10:16:01,1,0,0,Red,A
2269,03-Jun-17,10:16:02,1,0,0,Red,A
2270,03-Jun-17,10:16:02,1,0,0,Red,A
2271,03-Jun-17,10:16:02,1,0,0,Red,A
2272,03-Jun-17,10:16:02,1,0,0,Red,A
2273,03-Jun-17,10:16:03,1,0,0,Red,A
2274,03-Jun-17,10:16:03,1,0,0,Red,A
2275,03-Jun-17,10:16:03,1,0,0,Red,A
2276,03-Jun-17,10:16:03,1,0,0,Red,A
2277,03-Jun-17,10:16:03,1,0,0,Red,A
2278,03-Jun-17,10:16:04,1,0,0,Red,A
2279,03-Jun-17,10:16:04,1,0,0,Red,A
2280,03-Jun-17,10:16:04,1,0,0,Red,A
2281,03-Jun-17,10:16:04,1,0,0,Red,A
2282,03-Jun-17,10:16:04,1,0,0,Red,A
2283,03-Jun-17,10:16:04,1,0,0,Red,A
2284,03-Jun-17,10:16:05,1,0,0,Red,A
2285,03-Jun-17,10:16:05,1,0,0,Red,A
2286,03-Jun-17,10:16:05,1,0,0,Red,A
2287,03-Jun-17,10:16:05,1,0,0,Red,A
2288,03-Jun-17,10:16:05,1,0,0,Red,A
2289,03-Jun-17,10:16:06,1,0,0,Red,A
2290,03-Jun-17,10:16:06,1,0,0,Red,A
2291,03-Jun-17,10:16:06,1,0,0,Red,A
2292,03-Jun-17,10:16:06,1,0,0,Red,A
2293,03-Jun-17,10:16:07,1,0,0,Red,A
2294,03-Jun-17,10:16:07,1,0,0,Red,A
2295,03-Jun-17,10:16:07,1,0,0,Red,A
2296,03-Jun-17,10:16:07,1,0,0,Red,A
2297,03-Jun-17,10:16:07,1,0,0,Red,A
2298,03-Jun-17,10:16:08,1,0,0,Red,A
2299,03-Jun-17,10:16:08,1,0,0,Red,A
2300,03-Jun-17,10:16:08,1,0,0,Red,A
2301,03-Jun-17,10:16:08,1,0,0,Red,A
2527,03-Jun-17,10:16:54,1,0,0,Red,A
2528,03-Jun-17,10:16:54,1,0,0,Red,A
2529,03-Jun-17,10:16:54,1,0,0,Red,A
2530,03-Jun-17,10:16:54,1,0,0,Red,A
2531,03-Jun-17,10:16:54,1,0,0,Red,A
2532,03-Jun-17,10:16:54,1,0,0,Red,A
2533,03-Jun-17,10:16:54,1,0,0,Red,A
2534,03-Jun-17,10:16:55,1,0,0,Red,A
2535,03-Jun-17,10:16:55,1,0,0,Red,A
2536,03-Jun-17,10:16:55,1,0,0,Red,A
2537,03-Jun-17,10:16:55,1,0,0,Red,A
2538,03-Jun-17,10:16:56,1,0,0,Red,A
2539,03-Jun-17,10:16:56,1,0,0,Red,A
2540,03-Jun-17,10:16:56,1,0,0,Red,A
2541,03-Jun-17,10:16:56,1,0,0,Red,A
2542,03-Jun-17,10:16:56,1,0,0,Red,A
2543,03-Jun-17,10:16:57,1,0,0,Red,A
2544,03-Jun-17,10:16:57,1,0,0,Red,A
2545,03-Jun-17,10:16:57,1,0,0,Red,A
2546,03-Jun-17,10:16:57,1,0,0,Red,A
2547,03-Jun-17,10:16:58,1,0,0,Red,A
2548,03-Jun-17,10:16:58,1,0,0,Red,A
2549,03-Jun-17,10:16:58,1,0,0,Red,A
2550,03-Jun-17,10:16:58,1,0,0,Red,A
2551,03-Jun-17,10:16:58,1,0,0,Red,A
2552,03-Jun-17,10:16:58,1,0,0,Red,A
2553,03-Jun-17,10:16:58,1,0,0,Red,A
2554,03-Jun-17,10:16:59,1,0,0,Red,A
2555,03-Jun-17,10:16:59,1,0,0,Red,A
2556,03-Jun-17,10:16:59,1,0,0,Red,A
2557,03-Jun-17,10:16:59,1,0,0,Red,A
2558,03-Jun-17,10:17:00,1,0,0,Red,A
2559,03-Jun-17,10:17:00,1,0,0,Red,A
2560,03-Jun-17,10:17:00,1,0,0,Red,A
2561,03-Jun-17,10:17:00,1,0,0,Red,A
2562,03-Jun-17,10:17:00,1,0,0,Red,A
2563,03-Jun-17,10:17:01,1,0,0,Red,A
2564,03-Jun-17,10:17:01,1,0,0,Red,A
2565,03-Jun-17,10:17:01,1,0,0,Red,A
2566,03-Jun-17,10:17:01,1,0,0,Red,A
2567,03-Jun-17,10:17:02,1,0,0,Red,A
2568,03-Jun-17,10:17:02,1,0,0,Red,A
2569,03-Jun-17,10:17:02,1,0,0,Red,A
2570,03-Jun-17,10:17:02,1,0,0,Red,A
2571,03-Jun-17,10:17:02,1,0,0,Red,A
2572,03-Jun-17,10:17:02,1,0,0,Red,A
2573,03-Jun-17,10:17:02,1,0,0,Red,A
2574,03-Jun-17,10:17:03,1,0,0,Red,A
2575,03-Jun-17,10:17:03,1,0,0,Red,A
2576,03-Jun-17,10:17:03,1,0,0,Red,A
2577,03-Jun-17,10:17:03,1,0,0,Red,A
2578,03-Jun-17,10:17:04,1,0,0,Red,A
2579,03-Jun-17,10:17:04,1,0,0,Red,A
2580,03-Jun-17,10:17:04,1,0,0,Red,A
2581,03-Jun-17,10:17:04,1,0,0,Red,A
2582,03-Jun-17,10:17:04,1,0,0,Red,A
2583,03-Jun-17,10:17:05,1,0,0,Red,A
2584,03-Jun-17,10:17:05,1,0,0,Red,A
2585,03-Jun-17,10:17:05,1,0,0,Red,A
2586,03-Jun-17,10:17:05,1,0,0,Red,A
2587,03-Jun-17,10:17:06,1,0,0,Red,A
2588,03-Jun-17,10:17:06,1,0,0,Red,A
2589,03-Jun-17,10:17:06,1,0,0,Red,A
2590,03-Jun-17,10:17:06,1,0,0,Red,A
2591,03-Jun-17,10:17:06,1,0,0,Red,A
2592,03-Jun-17,10:17:06,1,0,0,Red,A
2593,03-Jun-17,10:17:07,1,0,0,Red,A
2594,03-Jun-17,10:17:07,1,0,0,Red,A
2595,03-Jun-17,10:17:07,1,0,0,Red,A
2596,03-Jun-17,10:17:07,1,0,0,Red,A
2597,03-Jun-17,10:17:07,1,0,0,Red,A
2598,03-Jun-17,10:17:08,1,0,0,Red,A
2599,03-Jun-17,10:17:08,1,0,0,Red,A
2600,03-Jun-17,10:17:08,1,0,0,Red,A
2601,03-Jun-17,10:17:08,1,0,0,Red,A
2827,03-Jun-17,10:17:54,1,0,0,Red,A
2828,03-Jun-17,10:17:54,1,0,0,Red,A
2829,03-Jun-17,10:17:54,1,0,0,Red,A
2830,03-Jun-17,10:17:54,1,0,0,Red,A
2831,03-Jun-17,10:17:54,1,0,0,Red,A
2832,03-Jun-17,10:17:54,1,0,0,Red,A
2833,03-Jun-17,10:17:54,1,0,0,Red,A
2834,03-Jun-17,10:17:55,1,0,0,Red,A
2835,03-Jun-17,10:17:55,1,0,0,Red,A
2836,03-Jun-17,10:17:55,1,0,0,Red,A
2837,03-Jun-17,10:17:55,1,0,0,Red,A
2838,03-Jun-17,10:17:56,1,0,0,Red,A
2839,03-Jun-17,10:17:56,1,0,0,Red,A
2840,03-Jun-17,10:17:56,1,0,0,Red,A
2841,03-Jun-17,10:17:56,1,0,0,Red,A
2842,03-Jun-17,10:17:56,1,0,0,Red,A
2843,03-Jun-17,10:17:57,1,0,0,Red,A
2844,03-Jun-17,10:17:57,1,0,0,Red,A
2845,03-Jun-17,10:17:57,1,0,0,Red,A
2846,03-Jun-17,10:17:57,1,0,0,Red,A
2847,03-Jun-17,10:17:58,1,0,0,Red,A
2848,03-Jun-17,10:17:58,1,0,0,Red,A
2849,03-Jun-17,10:17:58,1,0,0,Red,A
2850,03-Jun-17,10:17:58,1,0,0,Red,A
2851,03-Jun-17,10:17:58,1,0,0,Red,A
2852,03-Jun-17,10:17:58,1,0,0,Red,A
2853,03-Jun-17,10:17:59,1,0,0,Red,A
2854,03-Jun-17,10:17:59,1,0,0,Red,A
2855,03-Jun-17,10:17:59,1,0,0,Red,A
2856,03-Jun-17,10:17:59,1,0,0,Red,A
2857,03-Jun-17,10:18:00,1,0,0,Red,A
2858,03-Jun-17,10:18:00,1,0,0,Red,A
2859,03-Jun-17,10:18:00,1,0,0,Red,A
2860,03-Jun-17,10:18:00,1,0,0,Red,A
2861,03-Jun-17,10:18:00,1,0,0,Red,A
2862,03-Jun-17,10:18:01,1,0,0,Red,A
2863,03-Jun-17,10:18:01,1,0,0,Red,A
2864,03-Jun-17,10:18:01,1,0,0,Red,A
2865,03-Jun-17,10:18:01,1,0,0,Red,A
2866,03-Jun-17,10:18:01,1,0,0,Red,A
2867,03-Jun-17,10:18:01,1,0,0,Red,A
2868,03-Jun-17,10:18:01,1,0,0,Red,A
2869,03-Jun-17,10:18:02,1,0,0,Red,A
2870,03-Jun-17,10:18:02,1,0,0,Red,A
2871,03-Jun-17,10:18:02,1,0,0,Red,A
2872,03-Jun-17,10:18:02,1,0,0,Red,A
2873,03-Jun-17,10:18:03,1,0,0,Red,A
2874,03-Jun-17,10:18:03,1,0,0,Red,A
2875,03-Jun-17,10:18:03,1,0,0,Red,A
2876,03-Jun-17,10:18:03,1,0,0,Red,A
2877,03-Jun-17,10:18:03,1,0,0,Red,A
2878,03-Jun-17,10:18:04,1,0,0,Red,A
2879,03-Jun-17,10:18:04,1,0,0,Red,A
2880,03-Jun-17,10:18:04,1,0,0,Red,A
2881,03-Jun-17,10:18:04,1,0,0,Red,A
2882,03-Jun-17,10:18:05,1,0,0,Red,A
2883,03-Jun-17,10:18:05,1,0,0,Red,A
2884,03-Jun-17,10:18:05,1,0,0,Red,A
2885,03-Jun-17,10:18:05,1,0,0,Red,A
2886,03-Jun-17,10:18:05,1,0,0,Red,A
2887,03-Jun-17,10:18:06,1,0,0,Red,A
2888,03-Jun-17,10:18:06,1,0,0,Red,A
2889,03-Jun-17,10:18:06,1,0,0,Red,A
2890,03-Jun-17,10:18:06,1,0,0,Red,A
2891,03-Jun-17,10:18:06,1,0,0,Red,A
2892,03-Jun-17,10:18:06,1,0,0,Red,A
2893,03-Jun-17,10:18:07,1,0,0,Red,A
2894,03-Jun-17,10:18:07,1,0,0,Red,A
2895,03-Jun-17,10:18:07,1,0,0,Red,A
2896,03-Jun-17,10:18:07,1,0,0,Red,A
2897,03-Jun-17,10:18:07,1,0,0,Red,A
2898,03-Jun-17,10:18:08,1,0,0,Red,A
2899,03-Jun-17,10:18:08,1,0,0,Red,A
2900,03-Jun-17,10:18:08,1,0,0,Red,A
2901,03-Jun-17,10:18:08,1,0,0,Red,A
3127,03-Jun-17,10:18:53,1,0,0,Red,A
3128,03-Jun-17,10:18:54,1,0,0,Red,A
3129,03-Jun-17,10:18:54,1,0,0,Red,A
3130,03-Jun-17,10:18:54,1,0,0,Red,A
3131,03-Jun-17,10:18:54,1,0,0,Red,A
3132,03-Jun-17,10:18:55,1,0,0,Red,A
3133,03-Jun-17,10:18:55,1,0,0,Red,A
3134,03-Jun-17,10:18:55,1,0,0,Red,A
3135,03-Jun-17,10:18:55,1,0,0,Red,A
3136,03-Jun-17,10:18:56,1,0,0,Red,A
3137,03-Jun-17,10:18:56,1,0,0,Red,A
3138,03-Jun-17,10:18:56,1,0,0,Red,A
3139,03-Jun-17,10:18:56,1,0,0,Red,A
3140,03-Jun-17,10:18:56,1,0,0,Red,A
3141,03-Jun-17,10:18:56,1,0,0,Red,A
3142,03-Jun-17,10:18:56,1,0,0,Red,A
3143,03-Jun-17,10:18:57,1,0,0,Red,A
3144,03-Jun-17,10:18:57,1,0,0,Red,A
3145,03-Jun-17,10:18:57,1,0,0,Red,A
3146,03-Jun-17,10:18:57,1,0,0,Red,A
3147,03-Jun-17,10:18:57,1,0,0,Red,A
3148,03-Jun-17,10:18:58,1,0,0,Red,A
3149,03-Jun-17,10:18:58,1,0,0,Red,A
3150,03-Jun-17,10:18:58,1,0,0,Red,A
3151,03-Jun-17,10:18:58,1,0,0,Red,A
3152,03-Jun-17,10:18:59,1,0,0,Red,A
3153,03-Jun-17,10:18:59,1,0,0,Red,A
3154,03-Jun-17,10:18:59,1,0,0,Red,A
3155,03-Jun-17,10:18:59,1,0,0,Red,A
3156,03-Jun-17,10:18:59,1,0,0,Red,A
3157,03-Jun-17,10:19:00,1,0,0,Red,A
3158,03-Jun-17,10:19:00,1,0,0,Red,A
3159,03-Jun-17,10:19:00,1,0,0,Red,A
3160,03-Jun-17,10:19:00,1,0,0,Red,A
3161,03-Jun-17,10:19:00,1,0,0,Red,A
3162,03-Jun-17,10:19:00,1,0,0,Red,A
3163,03-Jun-17,10:19:00,1,0,0,Red,A
3164,03-Jun-17,10:19:01,1,0,0,Red,A
3165,03-Jun-17,10:19:01,1,0,0,Red,A
3166,03-Jun-17,10:19:01,1,0,0,Red,A
3167,03-Jun-17,10:19:01,1,0,0,Red,A
3168,03-Jun-17,10:19:01,1,0,0,Red,A
3169,03-Jun-17,10:19:02,1,0,0,Red,A
3170,03-Jun-17,10:19:02,1,0,0,Red,A
3171,03-Jun-17,10:19:02,1,0,0,Red,A
3172,03-Jun-17,10:19:02,1,0,0,Red,A
3173,03-Jun-17,10:19:03,1,0,0,Red,A
3174,03-Jun-17,10:19:03,1,0,0,Red,A
3175,03-Jun-17,10:19:03,1,0,0,Red,A
3176,03-Jun-17,10:19:03,1,0,0,Red,A
3177,03-Jun-17,10:19:03,1,0,0,Red,A
3178,03-Jun-17,10:19:04,1,0,0,Red,A
3179,03-Jun-17,10:19:04,1,0,0,Red,A
3180,03-Jun-17,10:19:04,1,0,0,Red,A
3181,03-Jun-17,10:19:04,1,0,0,Red,A
3182,03-Jun-17,10:19:04,1,0,0,Red,A
3183,03-Jun-17,10:19:05,1,0,0,Red,A
3184,03-Jun-17,10:19:05,1,0,0,Red,A
3185,03-Jun-17,10:19:05,1,0,0,Red,A
3186,03-Jun-17,10:19:05,1,0,0,Red,A
3187,03-Jun-17,10:19:05,1,0,0,Red,A
3188,03-Jun-17,10:19:05,1,0,0,Red,A
3189,03-Jun-17,10:19:06,1,0,0,Red,A
3190,03-Jun-17,10:19:06,1,0,0,Red,A
3191,03-Jun-17,10:19:06,1,0,0,Red,A
3192,03-Jun-17,10:19:06,1,0,0,Red,A
3193,03-Jun-17,10:19:07,1,0,0,Red,A
3194,03-Jun-17,10:19:07,1,0,0,Red,A
3195,03-Jun-17,10:19:07,1,0,0,Red,A
3196,03-Jun-17,10:19:07,1,0,0,Red,A
3197,03-Jun-17,10:19:07,1,0,0,Red,A
3198,03-Jun-17,10:19:07,1,0,0,Red,A
3199,03-Jun-17,10:19:08,1,0,0,Red,A
3200,03-Jun-17,10:19:08,1,0,0,Red,A
3201,03-Jun-17,10:19:08,1,0,0,Red,A
3427,03-Jun-17,10:19:53,1,0,0,Red,A
3428,03-Jun-17,10:19:54,1,0,0,Red,A
3429,03-Jun-17,10:19:54,1,0,0,Red,A
3430,03-Jun-17,10:19:54,1,0,0,Red,A
3431,03-Jun-17,10:19:54,1,0,0,Red,A
3432,03-Jun-17,10:19:54,1,0,0,Red,A
3433,03-Jun-17,10:19:55,1,0,0,Red,A
3434,03-Jun-17,10:19:55,1,0,0,Red,A
3435,03-Jun-17,10:19:55,1,0,0,Red,A
3436,03-Jun-17,10:19:55,1,0,0,Red,A
3437,03-Jun-17,10:19:56,1,0,0,Red,A
3438,03-Jun-17,10:19:56,1,0,0,Red,A
3439,03-Jun-17,10:19:56,1,0,0,Red,A
3440,03-Jun-17,10:19:56,1,0,0,Red,A
3441,03-Jun-17,10:19:56,1,0,0,Red,A
3442,03-Jun-17,10:19:56,1,0,0,Red,A
3443,03-Jun-17,10:19:56,1,0,0,Red,A
3444,03-Jun-17,10:19:57,1,0,0,Red,A
3445,03-Jun-17,10:19:57,1,0,0,Red,A
3446,03-Jun-17,10:19:57,1,0,0,Red,A
3447,03-Jun-17,10:19:57,1,0,0,Red,A
3448,03-Jun-17,10:19:58,1,0,0,Red,A
3449,03-Jun-17,10:19:58,1,0,0,Red,A
3450,03-Jun-17,10:19:58,1,0,0,Red,A
3451,03-Jun-17,10:19:58,1,0,0,Red,A
3452,03-Jun-17,10:19:58,1,0,0,Red,A
3453,03-Jun-17,10:19:59,1,0,0,Red,A
3454,03-Jun-17,10:19:59,1,0,0,Red,A
3455,03-Jun-17,10:19:59,1,0,0,Red,A
3456,03-Jun-17,10:19:59,1,0,0,Red,A
3457,03-Jun-17,10:20:00,1,0,0,Red,A
3458,03-Jun-17,10:20:00,1,0,0,Red,A
3459,03-Jun-17,10:20:00,1,0,0,Red,A
3460,03-Jun-17,10:20:00,1,0,0,Red,A
3461,03-Jun-17,10:20:00,1,0,0,Red,A
3462,03-Jun-17,10:20:00,1,0,0,Red,A
3463,03-Jun-17,10:20:00,1,0,0,Red,A
3464,03-Jun-17,10:20:01,1,0,0,Red,A
3465,03-Jun-17,10:20:01,1,0,0,Red,A
3466,03-Jun-17,10:20:01,1,0,0,Red,A
3467,03-Jun-17,10:20:01,1,0,0,Red,A
3468,03-Jun-17,10:20:02,1,0,0,Red,A
3469,03-Jun-17,10:20:02,1,0,0,Red,A
3470,03-Jun-17,10:20:02,1,0,0,Red,A
3471,03-Jun-17,10:20:02,1,0,0,Red,A
3472,03-Jun-17,10:20:02,1,0,0,Red,A
3473,03-Jun-17,10:20:03,1,0,0,Red,A
3474,03-Jun-17,10:20:03,1,0,0,Red,A
3475,03-Jun-17,10:20:03,1,0,0,Red,A
3476,03-Jun-17,10:20:03,1,0,0,Red,A
3477,03-Jun-17,10:20:04,1,0,0,Red,A
3478,03-Jun-17,10:20:04,1,0,0,Red,A
3479,03-Jun-17,10:20:04,1,0,0,Red,A
3480,03-Jun-17,10:20:04,1,0,0,Red,A
3481,03-Jun-17,10:20:04,1,0,0,Red,A
3482,03-Jun-17,10:20:04,1,0,0,Red,A
3483,03-Jun-17,10:20:04,1,0,0,Red,A
3484,03-Jun-17,10:20:05,1,0,0,Red,A
3485,03-Jun-17,10:20:05,1,0,0,Red,A
3486,03-Jun-17,10:20:05,1,0,0,Red,A
3487,03-Jun-17,10:20:05,1,0,0,Red,A
3488,03-Jun-17,10:20:06,1,0,0,Red,A
3489,03-Jun-17,10:20:06,1,0,0,Red,A
3490,03-Jun-17,10:20:06,1,0,0,Red,A
3491,03-Jun-17,10:20:06,1,0,0,Red,A
3492,03-Jun-17,10:20:06,1,0,0,Red,A
3493,03-Jun-17,10:20:07,1,0,0,Red,A
3494,03-Jun-17,10:20:07,1,0,0,Red,A
3495,03-Jun-17,10:20:07,1,0,0,Red,A
3496,03-Jun-17,10:20:07,1,0,0,Red,A
3497,03-Jun-17,10:20:08,1,0,0,Red,A
3498,03-Jun-17,10:20:08,1,0,0,Red,A
3499,03-Jun-17,10:20:08,1,0,0,Red,A
3500,03-Jun-17,10:20:08,1,0,0,Red,A
3501,03-Jun-17,10:20:08,1,0,0,Red,A
3727,03-Jun-17,10:20:53,1,0,0,Red,A
3728,03-Jun-17,10:20:54,1,0,0,Red,A
3729,03-Jun-17,10:20:54,1,0,0,Red,A
3730,03-Jun-17,10:20:54,1,0,0,Red,A
3731,03-Jun-17,10:20:54,1,0,0,Red,A
3732,03-Jun-17,10:20:54,1,0,0,Red,A
3733,03-Jun-17,10:20:55,1,0,0,Red,A
3734,03-Jun-17,10:20:55,1,0,0,Red,A
3735,03-Jun-17,10:20:55,1,0,0,Red,A
3736,03-Jun-17,10:20:55,1,0,0,Red,A
3737,03-Jun-17,10:20:56,1,0,0,Red,A
3738,03-Jun-17,10:20:56,1,0,0,Red,A
3739,03-Jun-17,10:20:56,1,0,0,Red,A
3740,03-Jun-17,10:20:56,1,0,0,Red,A
3741,03-Jun-17,10:20:56,1,0,0,Red,A
3742,03-Jun-17,10:20:57,1,0,0,Red,A
3743,03-Jun-17,10:20:57,1,0,0,Red,A
3744,03-Jun-17,10:20:57,1,0,0,Red,A
3745,03-Jun-17,10:20:57,1,0,0,Red,A
3746,03-Jun-17,10:20:57,1,0,0,Red,A
3747,03-Jun-17,10:20:57,1,0,0,Red,A
3748,03-Jun-17,10:20:57,1,0,0,Red,A
3749,03-Jun-17,10:20:58,1,0,0,Red,A
3750,03-Jun-17,10:20:58,1,0,0,Red,A
3751,03-Jun-17,10:20:58,1,0,0,Red,A
3752,03-Jun-17,10:20:58,1,0,0,Red,A
3753,03-Jun-17,10:20:59,1,0,0,Red,A
3754,03-Jun-17,10:20:59,1,0,0,Red,A
3755,03-Jun-17,10:20:59,1,0,0,Red,A
3756,03-Jun-17,10:20:59,1,0,0,Red,A
3757,03-Jun-17,10:21:00,1,0,0,Red,A
3758,03-Jun-17,10:21:00,1,0,0,Red,A
3759,03-Jun-17,10:21:00,1,0,0,Red,A
3760,03-Jun-17,10:21:00,1,0,0,Red,A
3761,03-Jun-17,10:21:00,1,0,0,Red,A
3762,03-Jun-17,10:21:01,1,0,0,Red,A
3763,03-Jun-17,10:21:01,1,0,0,Red,A
3764,03-Jun-17,10:21:01,1,0,0,Red,A
3765,03-Jun-17,10:21:01,1,0,0,Red,A
3766,03-Jun-17,10:21:01,1,0,0,Red,A
3767,03-Jun-17,10:21:02,1,0,0,Red,A
