,Date,Time,Aspect 0 of Phase B  State,Aspect 1 of Phase B  State,Aspect 2 of Phase B  State,Result,Phase
423,03-Jun-17,10:09:53,1,0,0,Red,B
424,03-Jun-17,10:09:53,1,0,0,Red,B
425,03-Jun-17,10:09:53,1,0,0,Red,B
426,03-Jun-17,10:09:53,1,0,0,Red,B
427,03-Jun-17,10:09:53,1,0,0,Red,B
428,03-Jun-17,10:09:53,1,0,0,Red,B
429,03-Jun-17,10:09:54,1,0,0,Red,B
430,03-Jun-17,10:09:54,1,0,0,Red,B
431,03-Jun-17,10:09:54,1,0,0,Red,B
432,03-Jun-17,10:09:54,1,0,0,Red,B
433,03-Jun-17,10:09:54,1,0,0,Red,B
434,03-Jun-17,10:09:55,1,0,0,Red,B
435,03-Jun-17,10:09:55,1,0,0,Red,B
436,03-Jun-17,10:09:55,1,0,0,Red,B
437,03-Jun-17,10:09:55,1,0,0,Red,B
438,03-Jun-17,10:09:56,1,0,0,Red,B
439,03-Jun-17,10:09:56,1,0,0,Red,B
440,03-Jun-17,10:09:56,1,0,0,Red,B
441,03-Jun-17,10:09:56,1,0,0,Red,B
442,03-Jun-17,10:09:56,1,0,0,Red,B
443,03-Jun-17,10:09:57,1,0,0,Red,B
444,03-Jun-17,10:09:57,1,0,0,Red,B
445,03-Jun-17,10:09:57,1,0,0,Red,B
446,03-Jun-17,10:09:57,1,0,0,Red,B
447,03-Jun-17,10:09:58,1,0,0,Red,B
448,03-Jun-17,10:09:58,1,0,0,Red,B
449,03-Jun-17,10:09:58,1,0,0,Red,B
450,03-Jun-17,10:09:58,1,0,0,Red,B
451,03-Jun-17,10:09:58,1,0,0,Red,B
452,03-Jun-17,10:09:58,1,0,0,Red,B
453,03-Jun-17,10:09:58,1,0,0,Red,B
454,03-Jun-17,10:09:59,1,0,0,Red,B
455,03-Jun-17,10:09:59,1,0,0,Red,B
456,03-Jun-17,10:09:59,1,0,0,Red,B
457,03-Jun-17,10:09:59,1,0,0,Red,B
458,03-Jun-17,10:10:00,1,0,0,Red,B
459,03-Jun-17,10:10:00,1,0,0,Red,B
460,03-Jun-17,10:10:00,1,0,0,Red,B
461,03-Jun-17,10:10:00,1,0,0,Red,B
462,03-Jun-17,10:10:00,1,0,0,Red,B
463,03-Jun-17,10:10:01,1,0,0,Red,B
464,03-Jun-17,10:10:01,1,0,0,Red,B
465,03-Jun-17,10:10:01,1,0,0,Red,B
466,03-Jun-17,10:10:01,1,0,0,Red,B
467,03-Jun-17,10:10:01,1,0,0,Red,B
468,03-Jun-17,10:10:01,1,0,0,Red,B
469,03-Jun-17,10:10:02,1,0,0,Red,B
470,03-Jun-17,10:10:02,1,0,0,Red,B
471,03-Jun-17,10:10:02,1,0,0,Red,B
472,03-Jun-17,10:10:02,1,0,0,Red,B
473,03-Jun-17,10:10:03,1,0,0,Red,B
474,03-Jun-17,10:10:03,1,0,0,Red,B
475,03-Jun-17,10:10:03,1,0,0,Red,B
476,03-Jun-17,10:10:03,1,0,0,Red,B
477,03-Jun-17,10:10:03,1,0,0,Red,B
478,03-Jun-17,10:10:03,1,0,0,Red,B
479,03-Jun-17,10:10:04,1,0,0,Red,B
480,03-Jun-17,10:10:04,1,0,0,Red,B
481,03-Jun-17,10:10:04,1,0,0,Red,B
482,03-Jun-17,10:10:04,1,0,0,Red,B
483,03-Jun-17,10:10:04,1,0,0,Red,B
484,03-Jun-17,10:10:05,1,0,0,Red,B
485,03-Jun-17,10:10:05,1,0,0,Red,B
486,03-Jun-17,10:10:05,1,0,0,Red,B
487,03-Jun-17,10:10:05,1,0,0,Red,B
488,03-Jun-17,10:10:06,1,0,0,Red,B
489,03-Jun-17,10:10:06,1,0,0,Red,B
490,03-Jun-17,10:10:06,1,0,0,Red,B
491,03-Jun-17,10:10:06,1,0,0,Red,B
492,03-Jun-17,10:10:06,1,0,0,Red,B
493,03-Jun-17,10:10:06,1,0,0,Red,B
494,03-Jun-17,10:10:07,1,0,0,Red,B
495,03-Jun-17,10:10:07,1,0,0,Red,B
496,03-Jun-17,10:10:07,1,0,0,Red,B
497,03-Jun-17,10:10:07,1,0,0,Red,B
498,03-Jun-17,10:10:07,1,0,0,Red,B
499,03-Jun-17,10:10:08,1,0,0,Red,B
500,03-Jun-17,10:10:08,1,0,0,Red,B
501,03-Jun-17,10:10:08,1,0,0,Red,B
727,03-Jun-17,10:10:53,1,0,0,Red,B
728,03-Jun-17,10:10:54,1,0,0,Red,B
729,03-Jun-17,10:10:54,1,0,0,Red,B
730,03-Jun-17,10:10:54,1,0,0,Red,B
731,03-Jun-17,10:10:54,1,0,0,Red,B
732,03-Jun-17,10:10:54,1,0,0,Red,B
733,03-Jun-17,10:10:55,1,0,0,Red,B
734,03-Jun-17,10:10:55,1,0,0,Red,B
735,03-Jun-17,10:10:55,1,0,0,Red,B
736,03-Jun-17,10:10:55,1,0,0,Red,B
737,03-Jun-17,10:10:56,1,0,0,Red,B
738,03-Jun-17,10:10:56,1,0,0,Red,B
739,03-Jun-17,10:10:56,1,0,0,Red,B
740,03-Jun-17,10:10:56,1,0,0,Red,B
741,03-Jun-17,10:10:56,1,0,0,Red,B
742,03-Jun-17,10:10:57,1,0,0,Red,B
743,03-Jun-17,10:10:57,1,0,0,Red,B
744,03-Jun-17,10:10:57,1,0,0,Red,B
745,03-Jun-17,10:10:57,1,0,0,Red,B
746,03-Jun-17,10:10:57,1,0,0,Red,B
747,03-Jun-17,10:10:57,1,0,0,Red,B
748,03-Jun-17,10:10:57,1,0,0,Red,B
749,03-Jun-17,10:10:58,1,0,0,Red,B
750,03-Jun-17,10:10:58,1,0,0,Red,B
751,03-Jun-17,10:10:58,1,0,0,Red,B
752,03-Jun-17,10:10:58,1,0,0,Red,B
753,03-Jun-17,10:10:59,1,0,0,Red,B
754,03-Jun-17,10:10:59,1,0,0,Red,B
755,03-Jun-17,10:10:59,1,0,0,Red,B
756,03-Jun-17,10:10:59,1,0,0,Red,B
757,03-Jun-17,10:11:00,1,0,0,Red,B
758,03-Jun-17,10:11:00,1,0,0,Red,B
759,03-Jun-17,10:11:00,1,0,0,Red,B
760,03-Jun-17,10:11:00,1,0,0,Red,B
761,03-Jun-17,10:11:00,1,0,0,Red,B
762,03-Jun-17,10:11:00,1,0,0,Red,B
763,03-Jun-17,10:11:00,1,0,0,Red,B
764,03-Jun-17,10:11:01,1,0,0,Red,B
765,03-Jun-17,10:11:01,1,0,0,Red,B
766,03-Jun-17,10:11:01,1,0,0,Red,B
767,03-Jun-17,10:11:01,1,0,0,Red,B
768,03-Jun-17,10:11:02,1,0,0,Red,B
769,03-Jun-17,10:11:02,1,0,0,Red,B
770,03-Jun-17,10:11:02,1,0,0,Red,B
771,03-Jun-17,10:11:02,1,0,0,Red,B
772,03-Jun-17,10:11:03,1,0,0,Red,B
773,03-Jun-17,10:11:03,1,0,0,Red,B
774,03-Jun-17,10:11:03,1,0,0,Red,B
775,03-Jun-17,10:11:03,1,0,0,Red,B
776,03-Jun-17,10:11:03,1,0,0,Red,B
777,03-Jun-17,10:11:03,1,0,0,Red,B
778,03-Jun-17,10:11:03,1,0,0,Red,B
779,03-Jun-17,10:11:04,1,0,0,Red,B
780,03-Jun-17,10:11:04,1,0,0,Red,B
781,03-Jun-17,10:11:04,1,0,0,Red,B
782,03-Jun-17,10:11:04,1,0,0,Red,B
783,03-Jun-17,10:11:05,1,0,0,Red,B
784,03-Jun-17,10:11:05,1,0,0,Red,B
785,03-Jun-17,10:11:05,1,0,0,Red,B
786,03-Jun-17,10:11:05,1,0,0,Red,B
787,03-Jun-17,10:11:05,1,0,0,Red,B
788,03-Jun-17,10:11:06,1,0,0,Red,B
789,03-Jun-17,10:11:06,1,0,0,Red,B
790,03-Jun-17,10:11:06,1,0,0,Red,B
791,03-Jun-17,10:11:06,1,0,0,Red,B
792,03-Jun-17,10:11:06,1,0,0,Red,B
793,03-Jun-17,10:11:06,1,0,0,Red,B
794,03-Jun-17,10:11:07,1,0,0,Red,B
795,03-Jun-17,10:11:07,1,0,0,Red,B
796,03-Jun-17,10:11:07,1,0,0,Red,B
797,03-Jun-17,10:11:07,1,0,0,Red,B
798,03-Jun-17,10:11:07,1,0,0,Red,B
799,03-Jun-17,10:11:08,1,0,0,Red,B
