"Date","Time","Tick","Mode Stream 0","Aspect 0 of Phase A  State","Aspect 1 of Phase A  State","Aspect 2 of Phase A  State","Aspect 0 of Phase B  State","Aspect 1 of Phase B  State","Aspect 2 of Phase B  State","Aspect 0 of Phase C  State","Aspect 1 of Phase C  State","Aspect 2 of Phase C  State","Aspect 0 of Phase D  State","Aspect 1 of Phase D  State","Aspect 2 of Phase D  State","Aspect 0 of Phase E  State","Aspect 1 of Phase E  State","Aspect 2 of Phase E  State","Aspect 0 of Phase F  State","Aspect 1 of Phase F  State","Aspect 2 of Phase F  State","Aspect 0 of Phase G  State","Aspect 1 of Phase G  State","Aspect 2 of Phase G  State","Aspect 0 of Phase H  State","Aspect 1 of Phase H  State","Aspect 2 of Phase H  State","Aspect 0 of Phase I  State","Aspect 1 of Phase I  State","Aspect 2 of Phase I  State","Aspect 0 of Phase J  State","Aspect 1 of Phase J  State","Aspect 2 of Phase J  State","Aspect 0 of Phase K  State","Aspect 1 of Phase K  State","Aspect 2 of Phase K  State","Aspect 0 of Phase L  State","Aspect 1 of Phase L  State","Aspect 2 of Phase L  State","Aspect 0 of Phase M  State","Aspect 1 of Phase M  State","Aspect 2 of Phase M  State","Aspect 0 of Phase N  State","Aspect 1 of Phase N  State","Aspect 2 of Phase N  State","Aspect 0 of Phase O  State","Aspect 1 of Phase O  State","Aspect 2 of Phase O  State","Aspect 0 of Phase P  State","Aspect 1 of Phase P  State","Aspect 2 of Phase P  State","Aspect 0 of Phase Q  State","Aspect 1 of Phase Q  State","Aspect 2 of Phase Q  State","Aspect 0 of Phase R  State","Aspect 1 of Phase R  State","Aspect 2 of Phase R  State","Aspect 0 of Phase S  State","Aspect 1 of Phase S  State","Aspect 2 of Phase S  State","Aspect 0 of Phase T  State","Aspect 1 of Phase T  State","Aspect 2 of Phase T  State","Aspect 0 of Phase U  State","Aspect 1 of Phase U  State","Aspect 2 of Phase U  State","Aspect 0 of Phase V  State","Aspect 1 of Phase V  State","Aspect 2 of Phase V  State","Aspect 0 of Phase W  State","Aspect 1 of Phase W  State","Aspect 2 of Phase W  State","Aspect 0 of Phase X  State","Aspect 1 of Phase X  State","Aspect 2 of Phase X  State","Aspect 0 of Phase Y  State","Aspect 1 of Phase Y  State","Aspect 2 of Phase Y  State","Aspect 0 of Phase Z  State","Aspect 1 of Phase Z  State","Aspect 2 of Phase Z  State","Aspect 0 of Phase A2 State","Aspect 1 of Phase A2 State","Aspect 2 of Phase A2 State","Aspect 0 of Phase B2 State","Aspect 1 of Phase B2 State","Aspect 2 of Phase B2 State","Aspect 0 of Phase C2 State","Aspect 1 of Phase C2 State","Aspect 2 of Phase C2 State","Aspect 0 of Phase D2 State","Aspect 1 of Phase D2 State","Aspect 2 of Phase D2 State","Aspect 0 of Phase E2 State","Aspect 1 of Phase E2 State","Aspect 2 of Phase E2 State","Aspect 0 of Phase F2 State","Aspect 1 of Phase F2 State","Aspect 2 of Phase F2 State","Phase A  Demand","Phase B  Demand","Phase C  Demand","Phase D  Demand","Phase E  Demand","Phase F  Demand","Phase G  Demand","Phase H  Demand","Phase I  Demand","Phase J  Demand","Phase A  State","Phase B  State","Phase C  State","Phase D  State","Phase E  State","Phase F  State","Phase G  State","Phase H  State","Phase I  State","Phase J  State","Stage 0 State","Stage 1 State","Stage 2 State","Stage 3 State","I/O ASL1 [0] State","I/O BSL1 [1] State","I/O CSL1 [2] State","I/O DSL1 [3] State","I/O AR1 [4] State","I/O AR2 [5] State","I/O Spare [6] State","I/O Spare [7] State","I/O Spare [8] State","I/O Spare [9] State","I/O Spare [10] State","I/O Spare [11] State","I/O Spare [12] State","I/O Spare [13] State","I/O Spare [14] State","I/O Spare [15] State","I/O SLDA05 [16] State","I/O MVDA05 [17] State","I/O SLDB10 [18] State","I/O MVDB10 [19] State","I/O SLDC02 [20] State","I/O MVDC02 [21] State","I/O SLDD07 [22] State","I/O MVDD07 [23] State","I/O PBE04 [24] State","I/O PBE05 [25] State","I/O KSDE04 [26] State","I/O ONCE04 [27] State","I/O KSDE05 [28] State","I/O ONCE05 [29] State","I/O PBF08 [30] State","I/O PBF09 [31] State","I/O PBF10 [32] State","I/O KSDF08 [33] State","I/O ONCF08 [34] State","I/O KSDF10 [35] State","I/O ONCF10 [36] State","I/O Spare [37] State","I/O Spare [38] State","I/O Spare [39] State","I/O Spare [40] State","I/O Spare [41] State","I/O Spare [42] State","I/O Spare [43] State","I/O Spare [44] State","I/O Spare [45] State","I/O Spare [46] State","I/O Spare [47] State","I/O PBG01 [48] State","I/O PBG03 [49] State","I/O KSDG01 [50] State","I/O ONCG01 [51] State","I/O KSDG03 [52] State","I/O ONCG03 [53] State","I/O PBH06 [54] State","I/O PBH07 [55] State","I/O KSDH06 [56] State","I/O ONCH06 [57] State","I/O KSDH07 [58] State","I/O ONCH07 [59] State","I/O Spare [60] State","I/O Spare [61] State","I/O Spare [62] State","I/O Spare [63] State","I/O Spare [64] State","I/O Spare [65] State","I/O Spare [66] State","I/O Spare [67] State","I/O Spare [68] State","I/O Spare [69] State","I/O Spare [70] State","I/O Spare [71] State","I/O Spare [72] State","I/O Spare [73] State","I/O Spare [74] State","I/O Spare [75] State","I/O Spare [76] State","I/O Spare [77] State","I/O Spare [78] State","I/O Spare [79] State","I/O Spare [80] State","I/O Spare [81] State","I/O Spare [82] State","I/O Spare [83] State","I/O Spare [84] State","I/O Spare [85] State","I/O Spare [86] State","I/O Spare [87] State","I/O Spare [88] State","I/O Spare [89] State","I/O Spare [90] State","I/O Spare [91] State","I/O Spare [92] State","I/O Spare [93] State","I/O Spare [94] State","I/O Spare [95] State","I/O Spare [96] State","I/O Spare [97] State","I/O Spare [98] State","I/O Spare [99] State","I/O Spare [100] State","I/O Spare [101] State","I/O Spare [102] State","I/O Spare [103] State","I/O Spare [104] State","I/O Spare [105] State","I/O Spare [106] State","I/O Spare [107] State","I/O Spare [108] State","I/O Spare [109] State","I/O Spare [110] State","I/O Spare [111] State","I/O Spare [112] State","I/O Spare [113] State","I/O Spare [114] State","I/O Spare [115] State","I/O Spare [116] State","I/O Spare [117] State","I/O Spare [118] State","I/O Spare [119] State","I/O Spare [120] State","I/O Spare [121] State","I/O Spare [122] State","I/O Spare [123] State","I/O Spare [124] State","I/O Spare [125] State","I/O Spare [126] State","I/O Spare [127] State","I/O Spare [128] State","I/O Spare [129] State","I/O Spare [130] State","I/O Spare [131] State","I/O Spare [132] State","I/O Spare [133] State","I/O Spare [134] State","I/O Spare [135] State","I/O Spare [136] State","I/O Spare [137] State","I/O Spare [138] State","I/O Spare [139] State","I/O Spare [140] State","I/O Spare [141] State","I/O Spare [142] State","I/O Spare [143] State","I/O Spare [144] State","I/O Spare [145] State","I/O Spare [146] State","I/O Spare [147] State","I/O Spare [148] State","I/O Spare [149] State","I/O Spare [150] State","I/O Spare [151] State","I/O Spare [152] State","I/O Spare [153] State","I/O Spare [154] State","I/O Spare [155] State","I/O Spare [156] State","I/O Spare [157] State","I/O Spare [158] State","I/O Spare [159] State","I/O Spare [160] State","I/O Spare [161] State","I/O Spare [162] State","I/O Spare [163] State","I/O Spare [164] State","I/O Spare [165] State","I/O Spare [166] State","I/O Spare [167] State","I/O Spare [168] State","I/O Spare [169] State","I/O Spare [170] State","I/O Spare [171] State","I/O Spare [172] State","I/O Spare [173] State","I/O Spare [174] State","I/O Spare [175] State","I/O Spare [176] State","I/O Spare [177] State","I/O Spare [178] State","I/O Spare [179] State","I/O Spare [180] State","I/O Spare [181] State","I/O Spare [182] State","I/O Spare [183] State","I/O Spare [184] State","I/O Spare [185] State","I/O Spare [186] State","I/O Spare [187] State","I/O Spare [188] State","I/O Spare [189] State","I/O Spare [190] State","I/O Spare [191] State","I/O Spare [192] State","I/O Spare [193] State","I/O Spare [194] State","I/O Spare [195] State","I/O Spare [196] State","I/O Spare [197] State","I/O Spare [198] State","I/O Spare [199] State","I/O Spare [200] State","I/O Spare [201] State","I/O Spare [202] State","I/O Spare [203] State","I/O Spare [204] State","I/O Spare [205] State","I/O Spare [206] State","I/O Spare [207] State","I/O Spare [208] State","I/O Spare [209] State","I/O Spare [210] State","I/O Spare [211] State","I/O Spare [212] State","I/O Spare [213] State","I/O Spare [214] State","I/O Spare [215] State","I/O Spare [216] State","I/O Spare [217] State","I/O Spare [218] State","I/O Spare [219] State","I/O Spare [220] State","I/O Spare [221] State","I/O Spare [222] State","I/O Spare [223] State","I/O Spare [224] State","I/O Spare [225] State","I/O Spare [226] State","I/O Spare [227] State","I/O Spare [228] State","I/O Spare [229] State","I/O Spare [230] State","I/O Spare [231] State","I/O Spare [232] State","I/O Spare [233] State","I/O Spare [234] State","I/O Spare [235] State","I/O Spare [236] State","I/O Spare [237] State","I/O Spare [238] State","I/O Spare [239] State","I/O Spare [240] State","I/O Spare [241] State","I/O Spare [242] State","I/O Spare [243] State","I/O Spare [244] State","I/O Spare [245] State","I/O Spare [246] State","I/O Spare [247] State","Serial I/O Control 0 State","Serial I/O Control 1 State","Serial I/O Control 2 State","Serial I/O Control 3 State","Serial I/O Control 4 State","Serial I/O Control 5 State","Serial I/O Control 6 State","Serial I/O Control 7 State","Serial I/O Control 8 State","Serial I/O Control 9 State","Serial I/O Control 10 State","Serial I/O Control 11 State","Serial I/O Control 12 State","Serial I/O Control 13 State","Serial I/O Control 14 State","Serial I/O Control 15 State","Serial I/O Control 16 State","Serial I/O Control 17 State","Serial I/O Control 18 State","Serial I/O Control 19 State","Serial I/O Control 20 State","Serial I/O Control 21 State","Serial I/O Control 22 State","Serial I/O Control 23 State","Serial I/O Control 24 State","Serial I/O Control 25 State","Serial I/O Control 26 State","Serial I/O Control 27 State","Serial I/O Control 28 State","Serial I/O Control 29 State","Serial I/O Control 30 State","Serial I/O Control 31 State","Serial I/O Reply 0 State","Serial I/O Reply 1 State","Serial I/O Reply 2 State","Serial I/O Reply 3 State","Serial I/O Reply 4 State","Serial I/O Reply 5 State","Serial I/O Reply 6 State","Serial I/O Reply 7 State","Serial I/O Reply 8 State","Serial I/O Reply 9 State","Serial I/O Reply 10 State","Serial I/O Reply 11 State","Serial I/O Reply 12 State","Serial I/O Reply 13 State","Serial I/O Reply 14 State","Serial I/O Reply 15 State","Serial I/O Reply 16 State","Serial I/O Reply 17 State","Serial I/O Reply 18 State","Serial I/O Reply 19 State","Serial I/O Reply 20 State","Serial I/O Reply 21 State","Serial I/O Reply 22 State","Serial I/O Reply 23 State","Serial I/O Reply 24 State","Serial I/O Reply 25 State","Serial I/O Reply 26 State","Serial I/O Reply 27 State","Serial I/O Reply 28 State","Serial I/O Reply 29 State","Serial I/O Reply 30 State","Serial I/O Reply 31 State","Integral I/O Control 0 State","Integral I/O Control 1 State","Integral I/O Control 2 State","Integral I/O Control 3 State","Integral I/O Control 4 State","Integral I/O Control 5 State","Integral I/O Control 6 State","Integral I/O Control 7 State","Integral I/O Control 8 State","Integral I/O Control 9 State","Integral I/O Control 10 State","Integral I/O Control 11 State","Integral I/O Control 12 State","Integral I/O Control 13 State","Integral I/O Control 14 State","Integral I/O Control 15 State","Integral I/O Control 16 State","Integral I/O Control 17 State","Integral I/O Control 18 State","Integral I/O Control 19 State","Integral I/O Control 20 State","Integral I/O Control 21 State","Integral I/O Control 22 State","Integral I/O Control 23 State","Integral I/O Control 24 State","Integral I/O Control 25 State","Integral I/O Control 26 State","Integral I/O Control 27 State","Integral I/O Control 28 State","Integral I/O Control 29 State","Integral I/O Control 30 State","Integral I/O Control 31 State","Integral I/O Reply 0 State","Integral I/O Reply 1 State","Integral I/O Reply 2 State","Integral I/O Reply 3 State","Integral I/O Reply 4 State","Integral I/O Reply 5 State","Integral I/O Reply 6 State","Integral I/O Reply 7 State","Integral I/O Reply 8 State","Integral I/O Reply 9 State","Integral I/O Reply 10 State","Integral I/O Reply 11 State","Integral I/O Reply 12 State","Integral I/O Reply 13 State","Integral I/O Reply 14 State","Integral I/O Reply 15 State","Integral I/O Reply 16 State","Integral I/O Reply 17 State","Integral I/O Reply 18 State","Integral I/O Reply 19 State","Integral I/O Reply 20 State","Integral I/O Reply 21 State","Integral I/O Reply 22 State","Integral I/O Reply 23 State","Integral I/O Reply 24 State","Integral I/O Reply 25 State","Integral I/O Reply 26 State","Integral I/O Reply 27 State","Integral I/O Reply 28 State","Integral I/O Reply 29 State","Integral I/O Reply 30 State","Integral I/O Reply 31 State"
11-Apr-17,20:27:12,1,8 - SUP ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,x,x,x,x,x,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Apr-17,20:27:12,2,8 - SUP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,x,x,x,x,x,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Apr-17,20:27:12,3,8 - SUP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,x,x,x,x,x,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Apr-17,20:27:12,4,8 - SUP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,x,x,x,x,x,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Apr-17,20:27:12,5,8 - SUP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,x,x,x,x,x,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Apr-17,20:27:12,6,8 - SUP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,x,x,x,x,x,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-Apr-17,20:27:12,7,8 - SUP ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,x,x,x,x,x,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
