,Date,Time,Aspect 0 of Phase H  State,Aspect 1 of Phase H  State,Aspect 2 of Phase H  State,Result,Phase
1945,03-Jun-17,10:14:57,1,0,0,0,H
1946,03-Jun-17,10:14:57,1,0,0,0,H
1947,03-Jun-17,10:14:58,1,0,0,0,H
1948,03-Jun-17,10:14:58,1,0,0,0,H
1949,03-Jun-17,10:14:58,1,0,0,0,H
1950,03-Jun-17,10:14:58,1,0,0,0,H
1951,03-Jun-17,10:14:58,1,0,0,0,H
1952,03-Jun-17,10:14:59,1,0,0,0,H
1953,03-Jun-17,10:14:59,1,0,0,0,H
1954,03-Jun-17,10:14:59,1,0,0,0,H
1955,03-Jun-17,10:14:59,1,0,0,0,H
1956,03-Jun-17,10:15:00,1,0,0,0,H
1957,03-Jun-17,10:15:00,1,0,0,0,H
1958,03-Jun-17,10:15:00,1,0,0,0,H
1959,03-Jun-17,10:15:00,1,0,0,0,H
1960,03-Jun-17,10:15:00,1,0,0,0,H
1961,03-Jun-17,10:15:00,1,0,0,0,H
1962,03-Jun-17,10:15:01,1,0,0,0,H
1963,03-Jun-17,10:15:01,1,0,0,0,H
1964,03-Jun-17,10:15:01,1,0,0,0,H
1965,03-Jun-17,10:15:01,1,0,0,0,H
1966,03-Jun-17,10:15:01,1,0,0,0,H
1967,03-Jun-17,10:15:01,1,0,0,0,H
1968,03-Jun-17,10:15:02,1,0,0,0,H
1969,03-Jun-17,10:15:02,1,0,0,0,H
1970,03-Jun-17,10:15:02,1,0,0,0,H
1971,03-Jun-17,10:15:02,1,0,0,0,H
1972,03-Jun-17,10:15:02,1,0,0,0,H
1973,03-Jun-17,10:15:03,1,0,0,0,H
1974,03-Jun-17,10:15:03,1,0,0,0,H
1975,03-Jun-17,10:15:03,1,0,0,0,H
1976,03-Jun-17,10:15:03,1,0,0,0,H
1977,03-Jun-17,10:15:03,1,0,0,0,H
1978,03-Jun-17,10:15:03,1,0,0,0,H
1979,03-Jun-17,10:15:04,1,0,0,0,H
1980,03-Jun-17,10:15:04,1,0,0,0,H
1981,03-Jun-17,10:15:04,1,0,0,0,H
1982,03-Jun-17,10:15:04,1,0,0,0,H
1983,03-Jun-17,10:15:05,1,0,0,0,H
1984,03-Jun-17,10:15:05,1,0,0,0,H
1985,03-Jun-17,10:15:05,1,0,0,0,H
1986,03-Jun-17,10:15:05,1,0,0,0,H
1987,03-Jun-17,10:15:06,1,0,0,0,H
1988,03-Jun-17,10:15:06,1,0,0,0,H
1989,03-Jun-17,10:15:06,1,0,0,0,H
1990,03-Jun-17,10:15:06,1,0,0,0,H
1991,03-Jun-17,10:15:06,1,0,0,0,H
1992,03-Jun-17,10:15:06,1,0,0,0,H
1993,03-Jun-17,10:15:07,1,0,0,0,H
1994,03-Jun-17,10:15:07,1,0,0,0,H
1995,03-Jun-17,10:15:07,1,0,0,0,H
1996,03-Jun-17,10:15:07,1,0,0,0,H
1997,03-Jun-17,10:15:08,1,0,0,0,H
1998,03-Jun-17,10:15:08,1,0,0,0,H
1999,03-Jun-17,10:15:08,1,0,0,0,H
2000,03-Jun-17,10:15:08,1,0,0,0,H
2001,03-Jun-17,10:15:08,1,0,0,0,H
2002,03-Jun-17,10:15:08,1,0,0,0,H
2003,03-Jun-17,10:15:08,1,0,0,0,H
2004,03-Jun-17,10:15:09,1,0,0,0,H
2005,03-Jun-17,10:15:09,1,0,0,0,H
2006,03-Jun-17,10:15:09,1,0,0,0,H
2007,03-Jun-17,10:15:09,1,0,0,0,H
2008,03-Jun-17,10:15:10,1,0,0,0,H
2009,03-Jun-17,10:15:10,1,0,0,0,H
2010,03-Jun-17,10:15:10,1,0,0,0,H
2011,03-Jun-17,10:15:10,1,0,0,0,H
2012,03-Jun-17,10:15:11,1,0,0,0,H
2013,03-Jun-17,10:15:11,1,0,0,0,H
2014,03-Jun-17,10:15:11,1,0,0,0,H
2015,03-Jun-17,10:15:11,1,0,0,0,H
2016,03-Jun-17,10:15:11,1,0,0,0,H
2017,03-Jun-17,10:15:12,1,0,0,0,H
2018,03-Jun-17,10:15:12,1,0,0,0,H
2019,03-Jun-17,10:15:12,1,0,0,0,H
2020,03-Jun-17,10:15:12,1,0,0,0,H
2021,03-Jun-17,10:15:12,1,0,0,0,H
2022,03-Jun-17,10:15:12,1,0,0,0,H
2023,03-Jun-17,10:15:13,1,0,0,0,H
2024,03-Jun-17,10:15:13,1,0,0,0,H
2025,03-Jun-17,10:15:13,1,0,0,0,H
2026,03-Jun-17,10:15:13,1,0,0,0,H
2027,03-Jun-17,10:15:14,1,0,0,0,H
2028,03-Jun-17,10:15:14,1,0,0,0,H
2029,03-Jun-17,10:15:14,1,0,0,0,H
2030,03-Jun-17,10:15:14,1,0,0,0,H
2031,03-Jun-17,10:15:14,1,0,0,0,H
2032,03-Jun-17,10:15:15,1,0,0,0,H
2033,03-Jun-17,10:15:15,1,0,0,0,H
2034,03-Jun-17,10:15:15,1,0,0,0,H
2035,03-Jun-17,10:15:15,1,0,0,0,H
2036,03-Jun-17,10:15:16,1,0,0,0,H
2037,03-Jun-17,10:15:16,1,0,0,0,H
2038,03-Jun-17,10:15:16,1,0,0,0,H
2039,03-Jun-17,10:15:16,1,0,0,0,H
2040,03-Jun-17,10:15:16,1,0,0,0,H
2041,03-Jun-17,10:15:16,1,0,0,0,H
2042,03-Jun-17,10:15:16,1,0,0,0,H
2043,03-Jun-17,10:15:17,1,0,0,0,H
2044,03-Jun-17,10:15:17,1,0,0,0,H
2045,03-Jun-17,10:15:17,1,0,0,0,H
2046,03-Jun-17,10:15:17,1,0,0,0,H
2047,03-Jun-17,10:15:17,1,0,0,0,H
2048,03-Jun-17,10:15:18,1,0,0,0,H
2049,03-Jun-17,10:15:18,1,0,0,0,H
2050,03-Jun-17,10:15:18,1,0,0,0,H
2051,03-Jun-17,10:15:18,1,0,0,0,H
2052,03-Jun-17,10:15:19,1,0,0,0,H
2053,03-Jun-17,10:15:19,1,0,0,0,H
2054,03-Jun-17,10:15:19,1,0,0,0,H
2055,03-Jun-17,10:15:19,1,0,0,0,H
2056,03-Jun-17,10:15:19,1,0,0,0,H
2057,03-Jun-17,10:15:19,1,0,0,0,H
2058,03-Jun-17,10:15:20,1,0,0,0,H
2059,03-Jun-17,10:15:20,1,0,0,0,H
2060,03-Jun-17,10:15:20,1,0,0,0,H
2061,03-Jun-17,10:15:20,1,0,0,0,H
2062,03-Jun-17,10:15:20,1,0,0,0,H
2063,03-Jun-17,10:15:21,1,0,0,0,H
2064,03-Jun-17,10:15:21,1,0,0,0,H
2065,03-Jun-17,10:15:21,1,0,0,0,H
2066,03-Jun-17,10:15:21,1,0,0,0,H
2067,03-Jun-17,10:15:22,1,0,0,0,H
2068,03-Jun-17,10:15:22,1,0,0,0,H
2069,03-Jun-17,10:15:22,1,0,0,0,H
2070,03-Jun-17,10:15:22,1,0,0,0,H
2071,03-Jun-17,10:15:22,1,0,0,0,H
2072,03-Jun-17,10:15:23,1,0,0,0,H
2073,03-Jun-17,10:15:23,1,0,0,0,H
2074,03-Jun-17,10:15:23,1,0,0,0,H
2075,03-Jun-17,10:15:23,1,0,0,0,H
2076,03-Jun-17,10:15:23,1,0,0,0,H
2077,03-Jun-17,10:15:23,1,0,0,0,H
2078,03-Jun-17,10:15:24,1,0,0,0,H
2079,03-Jun-17,10:15:24,1,0,0,0,H
2080,03-Jun-17,10:15:24,1,0,0,0,H
2081,03-Jun-17,10:15:24,1,0,0,0,H
2082,03-Jun-17,10:15:25,1,0,0,0,H
2083,03-Jun-17,10:15:25,1,0,0,0,H
2084,03-Jun-17,10:15:25,1,0,0,0,H
2085,03-Jun-17,10:15:25,1,0,0,0,H
2086,03-Jun-17,10:15:25,1,0,0,0,H
2087,03-Jun-17,10:15:26,1,0,0,0,H
2088,03-Jun-17,10:15:26,1,0,0,0,H
2089,03-Jun-17,10:15:26,1,0,0,0,H
2090,03-Jun-17,10:15:26,1,0,0,0,H
2091,03-Jun-17,10:15:26,1,0,0,0,H
2092,03-Jun-17,10:15:26,1,0,0,0,H
2093,03-Jun-17,10:15:27,1,0,0,0,H
2094,03-Jun-17,10:15:27,1,0,0,0,H
2095,03-Jun-17,10:15:27,1,0,0,0,H
2096,03-Jun-17,10:15:27,1,0,0,0,H
2097,03-Jun-17,10:15:27,1,0,0,0,H
2098,03-Jun-17,10:15:28,1,0,0,0,H
2099,03-Jun-17,10:15:28,1,0,0,0,H
2100,03-Jun-17,10:15:28,1,0,0,0,H
2101,03-Jun-17,10:15:28,1,0,0,0,H
2102,03-Jun-17,10:15:29,1,0,0,0,H
2103,03-Jun-17,10:15:29,1,0,0,0,H
2104,03-Jun-17,10:15:29,1,0,0,0,H
2105,03-Jun-17,10:15:29,1,0,0,0,H
2106,03-Jun-17,10:15:29,1,0,0,0,H
2107,03-Jun-17,10:15:29,1,0,0,0,H
2108,03-Jun-17,10:15:30,1,0,0,0,H
2109,03-Jun-17,10:15:30,1,0,0,0,H
2110,03-Jun-17,10:15:30,1,0,0,0,H
2111,03-Jun-17,10:15:30,1,0,0,0,H
2112,03-Jun-17,10:15:30,1,0,0,0,H
2113,03-Jun-17,10:15:31,1,0,0,0,H
2114,03-Jun-17,10:15:31,1,0,0,0,H
2115,03-Jun-17,10:15:31,1,0,0,0,H
2116,03-Jun-17,10:15:31,1,0,0,0,H
2117,03-Jun-17,10:15:32,1,0,0,0,H
2118,03-Jun-17,10:15:32,1,0,0,0,H
2119,03-Jun-17,10:15:32,1,0,0,0,H
2120,03-Jun-17,10:15:32,1,0,0,0,H
2121,03-Jun-17,10:15:32,1,0,0,0,H
2122,03-Jun-17,10:15:32,1,0,0,0,H
2123,03-Jun-17,10:15:33,1,0,0,0,H
2124,03-Jun-17,10:15:33,1,0,0,0,H
2125,03-Jun-17,10:15:33,1,0,0,0,H
2126,03-Jun-17,10:15:33,1,0,0,0,H
2127,03-Jun-17,10:15:34,1,0,0,0,H
2128,03-Jun-17,10:15:34,1,0,0,0,H
2129,03-Jun-17,10:15:34,1,0,0,0,H
2130,03-Jun-17,10:15:34,1,0,0,0,H
2131,03-Jun-17,10:15:34,1,0,0,0,H
2132,03-Jun-17,10:15:35,1,0,0,0,H
2133,03-Jun-17,10:15:35,1,0,0,0,H
2134,03-Jun-17,10:15:35,1,0,0,0,H
2135,03-Jun-17,10:15:35,1,0,0,0,H
2136,03-Jun-17,10:15:35,1,0,0,0,H
2137,03-Jun-17,10:15:35,1,0,0,0,H
2138,03-Jun-17,10:15:36,1,0,0,0,H
2139,03-Jun-17,10:15:36,1,0,0,0,H
2140,03-Jun-17,10:15:36,1,0,0,0,H
2141,03-Jun-17,10:15:36,1,0,0,0,H
2142,03-Jun-17,10:15:37,1,0,0,0,H
2143,03-Jun-17,10:15:37,1,0,0,0,H
2144,03-Jun-17,10:15:37,1,0,0,0,H
2145,03-Jun-17,10:15:37,1,0,0,0,H
2146,03-Jun-17,10:15:37,1,0,0,0,H
2147,03-Jun-17,10:15:37,1,0,0,0,H
2148,03-Jun-17,10:15:38,1,0,0,0,H
2149,03-Jun-17,10:15:38,1,0,0,0,H
2150,03-Jun-17,10:15:38,1,0,0,0,H
2151,03-Jun-17,10:15:38,1,0,0,0,H
2152,03-Jun-17,10:15:39,1,0,0,0,H
2153,03-Jun-17,10:15:39,1,0,0,0,H
2154,03-Jun-17,10:15:39,1,0,0,0,H
2155,03-Jun-17,10:15:39,1,0,0,0,H
2156,03-Jun-17,10:15:39,1,0,0,0,H
2157,03-Jun-17,10:15:40,1,0,0,0,H
2158,03-Jun-17,10:15:40,1,0,0,0,H
2159,03-Jun-17,10:15:40,1,0,0,0,H
2160,03-Jun-17,10:15:40,1,0,0,0,H
2161,03-Jun-17,10:15:40,1,0,0,0,H
2162,03-Jun-17,10:15:40,1,0,0,0,H
2163,03-Jun-17,10:15:41,1,0,0,0,H
2164,03-Jun-17,10:15:41,1,0,0,0,H
2165,03-Jun-17,10:15:41,1,0,0,0,H
2166,03-Jun-17,10:15:41,1,0,0,0,H
2167,03-Jun-17,10:15:42,1,0,0,0,H
2168,03-Jun-17,10:15:42,1,0,0,0,H
2169,03-Jun-17,10:15:42,1,0,0,0,H
2170,03-Jun-17,10:15:42,1,0,0,0,H
2171,03-Jun-17,10:15:42,1,0,0,0,H
2172,03-Jun-17,10:15:43,1,0,0,0,H
2173,03-Jun-17,10:15:43,1,0,0,0,H
2174,03-Jun-17,10:15:43,1,0,0,0,H
2175,03-Jun-17,10:15:43,1,0,0,0,H
2176,03-Jun-17,10:15:44,1,0,0,0,H
2177,03-Jun-17,10:15:44,1,0,0,0,H
2178,03-Jun-17,10:15:44,1,0,0,0,H
2179,03-Jun-17,10:15:44,1,0,0,0,H
2180,03-Jun-17,10:15:44,1,0,0,0,H
2181,03-Jun-17,10:15:44,1,0,0,0,H
2182,03-Jun-17,10:15:44,1,0,0,0,H
2183,03-Jun-17,10:15:45,1,0,0,0,H
2184,03-Jun-17,10:15:45,1,0,0,0,H
2185,03-Jun-17,10:15:45,1,0,0,0,H
2186,03-Jun-17,10:15:45,1,0,0,0,H
2187,03-Jun-17,10:15:45,1,0,0,0,H
2188,03-Jun-17,10:15:46,1,0,0,0,H
2189,03-Jun-17,10:15:46,1,0,0,0,H
2190,03-Jun-17,10:15:46,1,0,0,0,H
2191,03-Jun-17,10:15:46,1,0,0,0,H
2192,03-Jun-17,10:15:47,1,0,0,0,H
2193,03-Jun-17,10:15:47,1,0,0,0,H
2194,03-Jun-17,10:15:47,1,0,0,0,H
2195,03-Jun-17,10:15:47,1,0,0,0,H
2196,03-Jun-17,10:15:47,1,0,0,0,H
2197,03-Jun-17,10:15:48,1,0,0,0,H
2198,03-Jun-17,10:15:48,1,0,0,0,H
2199,03-Jun-17,10:15:48,1,0,0,0,H
2200,03-Jun-17,10:15:48,1,0,0,0,H
2201,03-Jun-17,10:15:49,1,0,0,0,H
2202,03-Jun-17,10:15:49,1,0,0,0,H
2203,03-Jun-17,10:15:49,1,0,0,0,H
2204,03-Jun-17,10:15:49,1,0,0,0,H
2205,03-Jun-17,10:15:49,1,0,0,0,H
2206,03-Jun-17,10:15:50,1,0,0,0,H
2207,03-Jun-17,10:15:50,1,0,0,0,H
2208,03-Jun-17,10:15:51,1,0,0,0,H
2209,03-Jun-17,10:15:51,1,0,0,0,H
2210,03-Jun-17,10:15:51,1,0,0,0,H
2211,03-Jun-17,10:15:51,1,0,0,0,H
2212,03-Jun-17,10:15:51,1,0,0,0,H
2213,03-Jun-17,10:15:51,1,0,0,0,H
2214,03-Jun-17,10:15:51,1,0,0,0,H
2215,03-Jun-17,10:15:51,1,0,0,0,H
2216,03-Jun-17,10:15:51,1,0,0,0,H
2217,03-Jun-17,10:15:52,1,0,0,0,H
2218,03-Jun-17,10:15:52,1,0,0,0,H
2219,03-Jun-17,10:15:52,1,0,0,0,H
2220,03-Jun-17,10:15:52,1,0,0,0,H
2221,03-Jun-17,10:15:53,1,0,0,0,H
2222,03-Jun-17,10:15:53,1,0,0,0,H
2223,03-Jun-17,10:15:53,1,0,0,0,H
2224,03-Jun-17,10:15:53,1,0,0,0,H
2225,03-Jun-17,10:15:53,1,0,0,0,H
2226,03-Jun-17,10:15:53,1,0,0,0,H
2227,03-Jun-17,10:15:53,1,0,0,0,H
2228,03-Jun-17,10:15:54,1,0,0,0,H
2229,03-Jun-17,10:15:54,1,0,0,0,H
2230,03-Jun-17,10:15:54,1,0,0,0,H
2231,03-Jun-17,10:15:54,1,0,0,0,H
2232,03-Jun-17,10:15:54,1,0,0,0,H
2233,03-Jun-17,10:15:55,1,0,0,0,H
2234,03-Jun-17,10:15:55,1,0,0,0,H
2235,03-Jun-17,10:15:55,1,0,0,0,H
2236,03-Jun-17,10:15:55,1,0,0,0,H
2237,03-Jun-17,10:15:56,1,0,0,0,H
2238,03-Jun-17,10:15:56,1,0,0,0,H
2239,03-Jun-17,10:15:56,1,0,0,0,H
2240,03-Jun-17,10:15:56,1,0,0,0,H
2241,03-Jun-17,10:15:56,1,0,0,0,H
2242,03-Jun-17,10:15:56,1,0,0,0,H
2243,03-Jun-17,10:15:57,1,0,0,0,H
2244,03-Jun-17,10:15:57,1,0,0,0,H
2245,03-Jun-17,10:15:57,1,0,0,0,H
2246,03-Jun-17,10:15:57,1,0,0,0,H
2247,03-Jun-17,10:15:58,1,0,0,0,H
2248,03-Jun-17,10:15:58,1,0,0,0,H
2249,03-Jun-17,10:15:58,1,0,0,0,H
2250,03-Jun-17,10:15:58,1,0,0,0,H
2251,03-Jun-17,10:15:58,1,0,0,0,H
2252,03-Jun-17,10:15:59,1,0,0,0,H
2253,03-Jun-17,10:15:59,1,0,0,0,H
2254,03-Jun-17,10:15:59,1,0,0,0,H
2255,03-Jun-17,10:15:59,1,0,0,0,H
2256,03-Jun-17,10:16:00,1,0,0,0,H
2257,03-Jun-17,10:16:00,1,0,0,0,H
2258,03-Jun-17,10:16:00,1,0,0,0,H
2259,03-Jun-17,10:16:00,1,0,0,0,H
2260,03-Jun-17,10:16:00,1,0,0,0,H
2261,03-Jun-17,10:16:00,1,0,0,0,H
2262,03-Jun-17,10:16:00,1,0,0,0,H
2263,03-Jun-17,10:16:00,1,0,0,0,H
2264,03-Jun-17,10:16:01,1,0,0,0,H
2265,03-Jun-17,10:16:01,1,0,0,0,H
2266,03-Jun-17,10:16:01,1,0,0,0,H
2267,03-Jun-17,10:16:01,1,0,0,0,H
2268,03-Jun-17,10:16:01,1,0,0,0,H
2269,03-Jun-17,10:16:02,1,0,0,0,H
2270,03-Jun-17,10:16:02,1,0,0,0,H
2271,03-Jun-17,10:16:02,1,0,0,0,H
2272,03-Jun-17,10:16:02,1,0,0,0,H
2273,03-Jun-17,10:16:03,1,0,0,0,H
2274,03-Jun-17,10:16:03,1,0,0,0,H
2275,03-Jun-17,10:16:03,1,0,0,0,H
2276,03-Jun-17,10:16:03,1,0,0,0,H
2277,03-Jun-17,10:16:03,1,0,0,0,H
2278,03-Jun-17,10:16:04,1,0,0,0,H
2279,03-Jun-17,10:16:04,1,0,0,0,H
2280,03-Jun-17,10:16:04,1,0,0,0,H
2281,03-Jun-17,10:16:04,1,0,0,0,H
2282,03-Jun-17,10:16:04,1,0,0,0,H
2283,03-Jun-17,10:16:04,1,0,0,0,H
2284,03-Jun-17,10:16:05,1,0,0,0,H
2285,03-Jun-17,10:16:05,1,0,0,0,H
2286,03-Jun-17,10:16:05,1,0,0,0,H
2287,03-Jun-17,10:16:05,1,0,0,0,H
2288,03-Jun-17,10:16:05,1,0,0,0,H
2289,03-Jun-17,10:16:06,1,0,0,0,H
2290,03-Jun-17,10:16:06,1,0,0,0,H
2291,03-Jun-17,10:16:06,1,0,0,0,H
2292,03-Jun-17,10:16:06,1,0,0,0,H
2293,03-Jun-17,10:16:07,1,0,0,0,H
2294,03-Jun-17,10:16:07,1,0,0,0,H
2295,03-Jun-17,10:16:07,1,0,0,0,H
2296,03-Jun-17,10:16:07,1,0,0,0,H
2297,03-Jun-17,10:16:07,1,0,0,0,H
2298,03-Jun-17,10:16:08,1,0,0,0,H
2299,03-Jun-17,10:16:08,1,0,0,0,H
2300,03-Jun-17,10:16:08,1,0,0,0,H
2301,03-Jun-17,10:16:08,1,0,0,0,H
2302,03-Jun-17,10:16:09,1,0,0,0,H
2303,03-Jun-17,10:16:09,1,0,0,0,H
2304,03-Jun-17,10:16:09,1,0,0,0,H
2305,03-Jun-17,10:16:09,1,0,0,0,H
2306,03-Jun-17,10:16:09,1,0,0,0,H
2307,03-Jun-17,10:16:09,1,0,0,0,H
2308,03-Jun-17,10:16:09,1,0,0,0,H
2309,03-Jun-17,10:16:10,1,0,0,0,H
2310,03-Jun-17,10:16:10,1,0,0,0,H
2311,03-Jun-17,10:16:10,1,0,0,0,H
2312,03-Jun-17,10:16:10,1,0,0,0,H
2313,03-Jun-17,10:16:11,1,0,0,0,H
2314,03-Jun-17,10:16:11,1,0,0,0,H
2315,03-Jun-17,10:16:11,1,0,0,0,H
2316,03-Jun-17,10:16:11,1,0,0,0,H
2317,03-Jun-17,10:16:11,1,0,0,0,H
2318,03-Jun-17,10:16:12,1,0,0,0,H
2319,03-Jun-17,10:16:12,1,0,0,0,H
2320,03-Jun-17,10:16:12,1,0,0,0,H
2321,03-Jun-17,10:16:12,1,0,0,0,H
2322,03-Jun-17,10:16:12,1,0,0,0,H
2323,03-Jun-17,10:16:13,1,0,0,0,H
2324,03-Jun-17,10:16:13,1,0,0,0,H
2325,03-Jun-17,10:16:13,1,0,0,0,H
2326,03-Jun-17,10:16:13,1,0,0,0,H
2327,03-Jun-17,10:16:14,1,0,0,0,H
2328,03-Jun-17,10:16:14,1,0,0,0,H
2329,03-Jun-17,10:16:14,1,0,0,0,H
2330,03-Jun-17,10:16:14,1,0,0,0,H
2331,03-Jun-17,10:16:14,1,0,0,0,H
2332,03-Jun-17,10:16:14,1,0,0,0,H
2333,03-Jun-17,10:16:14,1,0,0,0,H
2334,03-Jun-17,10:16:15,1,0,0,0,H
2335,03-Jun-17,10:16:15,1,0,0,0,H
2336,03-Jun-17,10:16:15,1,0,0,0,H
2337,03-Jun-17,10:16:15,1,0,0,0,H
2338,03-Jun-17,10:16:16,1,0,0,0,H
2339,03-Jun-17,10:16:16,1,0,0,0,H
2340,03-Jun-17,10:16:16,1,0,0,0,H
2341,03-Jun-17,10:16:16,1,0,0,0,H
2342,03-Jun-17,10:16:17,1,0,0,0,H
2343,03-Jun-17,10:16:17,1,0,0,0,H
2344,03-Jun-17,10:16:17,1,0,0,0,H
2345,03-Jun-17,10:16:17,1,0,0,0,H
2346,03-Jun-17,10:16:17,1,0,0,0,H
2347,03-Jun-17,10:16:18,1,0,0,0,H
2348,03-Jun-17,10:16:18,1,0,0,0,H
2349,03-Jun-17,10:16:18,1,0,0,0,H
2350,03-Jun-17,10:16:18,1,0,0,0,H
2351,03-Jun-17,10:16:18,1,0,0,0,H
2352,03-Jun-17,10:16:18,1,0,0,0,H
2353,03-Jun-17,10:16:18,1,0,0,0,H
2354,03-Jun-17,10:16:19,1,0,0,0,H
2355,03-Jun-17,10:16:19,1,0,0,0,H
2356,03-Jun-17,10:16:19,1,0,0,0,H
2357,03-Jun-17,10:16:19,1,0,0,0,H
2358,03-Jun-17,10:16:20,1,0,0,0,H
2359,03-Jun-17,10:16:20,1,0,0,0,H
2360,03-Jun-17,10:16:20,1,0,0,0,H
2361,03-Jun-17,10:16:20,1,0,0,0,H
2362,03-Jun-17,10:16:20,1,0,0,0,H
2363,03-Jun-17,10:16:21,1,0,0,0,H
2364,03-Jun-17,10:16:21,1,0,0,0,H
2365,03-Jun-17,10:16:21,1,0,0,0,H
2366,03-Jun-17,10:16:21,1,0,0,0,H
2367,03-Jun-17,10:16:22,1,0,0,0,H
2368,03-Jun-17,10:16:22,1,0,0,0,H
2369,03-Jun-17,10:16:22,1,0,0,0,H
2370,03-Jun-17,10:16:22,1,0,0,0,H
2371,03-Jun-17,10:16:22,1,0,0,0,H
2372,03-Jun-17,10:16:22,1,0,0,0,H
2373,03-Jun-17,10:16:22,1,0,0,0,H
2374,03-Jun-17,10:16:23,1,0,0,0,H
2375,03-Jun-17,10:16:23,1,0,0,0,H
2376,03-Jun-17,10:16:23,1,0,0,0,H
2377,03-Jun-17,10:16:23,1,0,0,0,H
2378,03-Jun-17,10:16:24,1,0,0,0,H
2379,03-Jun-17,10:16:24,1,0,0,0,H
2380,03-Jun-17,10:16:24,1,0,0,0,H
2381,03-Jun-17,10:16:24,1,0,0,0,H
2382,03-Jun-17,10:16:24,1,0,0,0,H
2383,03-Jun-17,10:16:25,1,0,0,0,H
2384,03-Jun-17,10:16:25,1,0,0,0,H
2385,03-Jun-17,10:16:25,1,0,0,0,H
2386,03-Jun-17,10:16:25,1,0,0,0,H
2387,03-Jun-17,10:16:26,1,0,0,0,H
2388,03-Jun-17,10:16:26,1,0,0,0,H
2389,03-Jun-17,10:16:26,1,0,0,0,H
2390,03-Jun-17,10:16:26,1,0,0,0,H
2391,03-Jun-17,10:16:26,1,0,0,0,H
2392,03-Jun-17,10:16:26,1,0,0,0,H
2393,03-Jun-17,10:16:26,1,0,0,0,H
2394,03-Jun-17,10:16:27,1,0,0,0,H
2395,03-Jun-17,10:16:27,1,0,0,0,H
2396,03-Jun-17,10:16:27,1,0,0,0,H
2397,03-Jun-17,10:16:27,1,0,0,0,H
2398,03-Jun-17,10:16:28,1,0,0,0,H
2399,03-Jun-17,10:16:28,1,0,0,0,H
2400,03-Jun-17,10:16:28,1,0,0,0,H
2401,03-Jun-17,10:16:28,1,0,0,0,H
2402,03-Jun-17,10:16:28,1,0,0,0,H
2403,03-Jun-17,10:16:29,1,0,0,0,H
2404,03-Jun-17,10:16:29,1,0,0,0,H
2405,03-Jun-17,10:16:29,1,0,0,0,H
2406,03-Jun-17,10:16:29,1,0,0,0,H
2407,03-Jun-17,10:16:30,1,0,0,0,H
2408,03-Jun-17,10:16:30,1,0,0,0,H
2409,03-Jun-17,10:16:30,1,0,0,0,H
2410,03-Jun-17,10:16:30,1,0,0,0,H
2411,03-Jun-17,10:16:30,1,0,0,0,H
2412,03-Jun-17,10:16:31,1,0,0,0,H
2413,03-Jun-17,10:16:31,1,0,0,0,H
2414,03-Jun-17,10:16:31,1,0,0,0,H
2415,03-Jun-17,10:16:31,1,0,0,0,H
2416,03-Jun-17,10:16:31,1,0,0,0,H
2417,03-Jun-17,10:16:31,1,0,0,0,H
2418,03-Jun-17,10:16:31,1,0,0,0,H
2419,03-Jun-17,10:16:32,1,0,0,0,H
2420,03-Jun-17,10:16:32,1,0,0,0,H
2421,03-Jun-17,10:16:32,1,0,0,0,H
2422,03-Jun-17,10:16:32,1,0,0,0,H
2423,03-Jun-17,10:16:33,1,0,0,0,H
2424,03-Jun-17,10:16:33,1,0,0,0,H
2425,03-Jun-17,10:16:33,1,0,0,0,H
2426,03-Jun-17,10:16:33,1,0,0,0,H
2427,03-Jun-17,10:16:33,1,0,0,0,H
2428,03-Jun-17,10:16:34,1,0,0,0,H
2429,03-Jun-17,10:16:34,1,0,0,0,H
2430,03-Jun-17,10:16:34,1,0,0,0,H
2431,03-Jun-17,10:16:34,1,0,0,0,H
2432,03-Jun-17,10:16:35,1,0,0,0,H
2433,03-Jun-17,10:16:35,1,0,0,0,H
2434,03-Jun-17,10:16:35,1,0,0,0,H
2435,03-Jun-17,10:16:35,1,0,0,0,H
2436,03-Jun-17,10:16:35,1,0,0,0,H
2437,03-Jun-17,10:16:35,1,0,0,0,H
2438,03-Jun-17,10:16:35,1,0,0,0,H
2439,03-Jun-17,10:16:36,1,0,0,0,H
2440,03-Jun-17,10:16:36,1,0,0,0,H
2441,03-Jun-17,10:16:36,1,0,0,0,H
2442,03-Jun-17,10:16:36,1,0,0,0,H
2443,03-Jun-17,10:16:37,1,0,0,0,H
2444,03-Jun-17,10:16:37,1,0,0,0,H
2445,03-Jun-17,10:16:37,1,0,0,0,H
2446,03-Jun-17,10:16:37,1,0,0,0,H
2447,03-Jun-17,10:16:38,1,0,0,0,H
2448,03-Jun-17,10:16:38,1,0,0,0,H
2449,03-Jun-17,10:16:38,1,0,0,0,H
2450,03-Jun-17,10:16:38,1,0,0,0,H
2451,03-Jun-17,10:16:38,1,0,0,0,H
2452,03-Jun-17,10:16:38,1,0,0,0,H
2453,03-Jun-17,10:16:38,1,0,0,0,H
2454,03-Jun-17,10:16:39,1,0,0,0,H
2455,03-Jun-17,10:16:39,1,0,0,0,H
2456,03-Jun-17,10:16:39,1,0,0,0,H
2457,03-Jun-17,10:16:39,1,0,0,0,H
2458,03-Jun-17,10:16:40,1,0,0,0,H
2459,03-Jun-17,10:16:40,1,0,0,0,H
2460,03-Jun-17,10:16:40,1,0,0,0,H
