,Date,Time,Aspect 0 of Phase B  State,Aspect 1 of Phase B  State,Aspect 2 of Phase B  State,Result,Phase
423,24-Jun-17,16:50:58,1,0,0,Red,B
424,24-Jun-17,16:50:58,1,0,0,Red,B
425,24-Jun-17,16:50:58,1,0,0,Red,B
426,24-Jun-17,16:50:58,1,0,0,Red,B
427,24-Jun-17,16:50:59,1,0,0,Red,B
428,24-Jun-17,16:50:59,1,0,0,Red,B
429,24-Jun-17,16:50:59,1,0,0,Red,B
430,24-Jun-17,16:50:59,1,0,0,Red,B
431,24-Jun-17,16:50:59,1,0,0,Red,B
432,24-Jun-17,16:50:59,1,0,0,Red,B
433,24-Jun-17,16:50:59,1,0,0,Red,B
434,24-Jun-17,16:51:00,1,0,0,Red,B
435,24-Jun-17,16:51:00,1,0,0,Red,B
436,24-Jun-17,16:51:00,1,0,0,Red,B
437,24-Jun-17,16:51:01,1,0,0,Red,B
438,24-Jun-17,16:51:01,1,0,0,Red,B
439,24-Jun-17,16:51:01,1,0,0,Red,B
440,24-Jun-17,16:51:01,1,0,0,Red,B
441,24-Jun-17,16:51:01,1,0,0,Red,B
442,24-Jun-17,16:51:02,1,0,0,Red,B
443,24-Jun-17,16:51:02,1,0,0,Red,B
444,24-Jun-17,16:51:02,1,0,0,Red,B
445,24-Jun-17,16:51:02,1,0,0,Red,B
446,24-Jun-17,16:51:02,1,0,0,Red,B
447,24-Jun-17,16:51:02,1,0,0,Red,B
448,24-Jun-17,16:51:03,1,0,0,Red,B
449,24-Jun-17,16:51:03,1,0,0,Red,B
450,24-Jun-17,16:51:03,1,0,0,Red,B
451,24-Jun-17,16:51:03,1,0,0,Red,B
452,24-Jun-17,16:51:03,1,0,0,Red,B
453,24-Jun-17,16:51:04,1,0,0,Red,B
454,24-Jun-17,16:51:04,1,0,0,Red,B
455,24-Jun-17,16:51:04,1,0,0,Red,B
456,24-Jun-17,16:51:04,1,0,0,Red,B
457,24-Jun-17,16:51:05,1,0,0,Red,B
458,24-Jun-17,16:51:05,1,0,0,Red,B
459,24-Jun-17,16:51:05,1,0,0,Red,B
460,24-Jun-17,16:51:05,1,0,0,Red,B
461,24-Jun-17,16:51:05,1,0,0,Red,B
462,24-Jun-17,16:51:05,1,0,0,Red,B
463,24-Jun-17,16:51:06,1,0,0,Red,B
464,24-Jun-17,16:51:06,1,0,0,Red,B
465,24-Jun-17,16:51:06,1,0,0,Red,B
466,24-Jun-17,16:51:06,1,0,0,Red,B
467,24-Jun-17,16:51:06,1,0,0,Red,B
468,24-Jun-17,16:51:07,1,0,0,Red,B
469,24-Jun-17,16:51:07,1,0,0,Red,B
470,24-Jun-17,16:51:07,1,0,0,Red,B
471,24-Jun-17,16:51:07,1,0,0,Red,B
472,24-Jun-17,16:51:08,1,0,0,Red,B
473,24-Jun-17,16:51:08,1,0,0,Red,B
474,24-Jun-17,16:51:08,1,0,0,Red,B
475,24-Jun-17,16:51:08,1,0,0,Red,B
476,24-Jun-17,16:51:08,1,0,0,Red,B
477,24-Jun-17,16:51:09,1,0,0,Red,B
478,24-Jun-17,16:51:09,1,0,0,Red,B
479,24-Jun-17,16:51:09,1,0,0,Red,B
480,24-Jun-17,16:51:09,1,0,0,Red,B
481,24-Jun-17,16:51:09,1,0,0,Red,B
482,24-Jun-17,16:51:09,1,0,0,Red,B
483,24-Jun-17,16:51:10,1,0,0,Red,B
484,24-Jun-17,16:51:10,1,0,0,Red,B
485,24-Jun-17,16:51:10,1,0,0,Red,B
486,24-Jun-17,16:51:10,1,0,0,Red,B
487,24-Jun-17,16:51:10,1,0,0,Red,B
488,24-Jun-17,16:51:11,1,0,0,Red,B
489,24-Jun-17,16:51:11,1,0,0,Red,B
490,24-Jun-17,16:51:11,1,0,0,Red,B
491,24-Jun-17,16:51:11,1,0,0,Red,B
492,24-Jun-17,16:51:12,1,0,0,Red,B
493,24-Jun-17,16:51:12,1,0,0,Red,B
494,24-Jun-17,16:51:12,1,0,0,Red,B
495,24-Jun-17,16:51:12,1,0,0,Red,B
496,24-Jun-17,16:51:13,1,0,0,Red,B
497,24-Jun-17,16:51:13,1,0,0,Red,B
498,24-Jun-17,16:51:13,1,0,0,Red,B
499,24-Jun-17,16:51:13,1,0,0,Red,B
500,24-Jun-17,16:51:13,1,0,0,Red,B
501,24-Jun-17,16:51:13,1,0,0,Red,B
727,24-Jun-17,16:51:59,1,0,0,Red,B
728,24-Jun-17,16:51:59,1,0,0,Red,B
729,24-Jun-17,16:51:59,1,0,0,Red,B
730,24-Jun-17,16:51:59,1,0,0,Red,B
731,24-Jun-17,16:51:59,1,0,0,Red,B
732,24-Jun-17,16:51:59,1,0,0,Red,B
733,24-Jun-17,16:52:00,1,0,0,Red,B
734,24-Jun-17,16:52:00,1,0,0,Red,B
735,24-Jun-17,16:52:00,1,0,0,Red,B
736,24-Jun-17,16:52:00,1,0,0,Red,B
737,24-Jun-17,16:52:01,1,0,0,Red,B
738,24-Jun-17,16:52:01,1,0,0,Red,B
739,24-Jun-17,16:52:01,1,0,0,Red,B
740,24-Jun-17,16:52:01,1,0,0,Red,B
741,24-Jun-17,16:52:01,1,0,0,Red,B
742,24-Jun-17,16:52:02,1,0,0,Red,B
743,24-Jun-17,16:52:02,1,0,0,Red,B
744,24-Jun-17,16:52:02,1,0,0,Red,B
745,24-Jun-17,16:52:02,1,0,0,Red,B
746,24-Jun-17,16:52:03,1,0,0,Red,B
747,24-Jun-17,16:52:03,1,0,0,Red,B
748,24-Jun-17,16:52:03,1,0,0,Red,B
749,24-Jun-17,16:52:03,1,0,0,Red,B
750,24-Jun-17,16:52:03,1,0,0,Red,B
751,24-Jun-17,16:52:03,1,0,0,Red,B
752,24-Jun-17,16:52:03,1,0,0,Red,B
753,24-Jun-17,16:52:04,1,0,0,Red,B
754,24-Jun-17,16:52:04,1,0,0,Red,B
755,24-Jun-17,16:52:04,1,0,0,Red,B
756,24-Jun-17,16:52:04,1,0,0,Red,B
757,24-Jun-17,16:52:05,1,0,0,Red,B
758,24-Jun-17,16:52:05,1,0,0,Red,B
759,24-Jun-17,16:52:05,1,0,0,Red,B
760,24-Jun-17,16:52:05,1,0,0,Red,B
761,24-Jun-17,16:52:05,1,0,0,Red,B
762,24-Jun-17,16:52:06,1,0,0,Red,B
763,24-Jun-17,16:52:06,1,0,0,Red,B
764,24-Jun-17,16:52:06,1,0,0,Red,B
765,24-Jun-17,16:52:06,1,0,0,Red,B
766,24-Jun-17,16:52:06,1,0,0,Red,B
767,24-Jun-17,16:52:06,1,0,0,Red,B
768,24-Jun-17,16:52:07,1,0,0,Red,B
769,24-Jun-17,16:52:07,1,0,0,Red,B
770,24-Jun-17,16:52:07,1,0,0,Red,B
771,24-Jun-17,16:52:07,1,0,0,Red,B
772,24-Jun-17,16:52:07,1,0,0,Red,B
773,24-Jun-17,16:52:08,1,0,0,Red,B
774,24-Jun-17,16:52:08,1,0,0,Red,B
775,24-Jun-17,16:52:08,1,0,0,Red,B
776,24-Jun-17,16:52:08,1,0,0,Red,B
777,24-Jun-17,16:52:09,1,0,0,Red,B
778,24-Jun-17,16:52:09,1,0,0,Red,B
779,24-Jun-17,16:52:09,1,0,0,Red,B
780,24-Jun-17,16:52:09,1,0,0,Red,B
781,24-Jun-17,16:52:09,1,0,0,Red,B
782,24-Jun-17,16:52:10,1,0,0,Red,B
783,24-Jun-17,16:52:10,1,0,0,Red,B
784,24-Jun-17,16:52:10,1,0,0,Red,B
785,24-Jun-17,16:52:10,1,0,0,Red,B
786,24-Jun-17,16:52:10,1,0,0,Red,B
787,24-Jun-17,16:52:10,1,0,0,Red,B
788,24-Jun-17,16:52:11,1,0,0,Red,B
789,24-Jun-17,16:52:11,1,0,0,Red,B
790,24-Jun-17,16:52:11,1,0,0,Red,B
791,24-Jun-17,16:52:11,1,0,0,Red,B
792,24-Jun-17,16:52:12,1,0,0,Red,B
793,24-Jun-17,16:52:12,1,0,0,Red,B
794,24-Jun-17,16:52:12,1,0,0,Red,B
795,24-Jun-17,16:52:12,1,0,0,Red,B
796,24-Jun-17,16:52:12,1,0,0,Red,B
797,24-Jun-17,16:52:13,1,0,0,Red,B
798,24-Jun-17,16:52:13,1,0,0,Red,B
799,24-Jun-17,16:52:13,1,0,0,Red,B
800,24-Jun-17,16:52:13,1,0,0,Red,B
801,24-Jun-17,16:52:13,1,0,0,Red,B
1027,24-Jun-17,16:52:58,1,0,0,Red,B
1028,24-Jun-17,16:52:59,1,0,0,Red,B
1029,24-Jun-17,16:52:59,1,0,0,Red,B
1030,24-Jun-17,16:52:59,1,0,0,Red,B
1031,24-Jun-17,16:52:59,1,0,0,Red,B
1032,24-Jun-17,16:53:00,1,0,0,Red,B
1033,24-Jun-17,16:53:00,1,0,0,Red,B
1034,24-Jun-17,16:53:00,1,0,0,Red,B
1035,24-Jun-17,16:53:00,1,0,0,Red,B
1036,24-Jun-17,16:53:00,1,0,0,Red,B
1037,24-Jun-17,16:53:01,1,0,0,Red,B
1038,24-Jun-17,16:53:01,1,0,0,Red,B
1039,24-Jun-17,16:53:01,1,0,0,Red,B
1040,24-Jun-17,16:53:01,1,0,0,Red,B
1041,24-Jun-17,16:53:01,1,0,0,Red,B
1042,24-Jun-17,16:53:01,1,0,0,Red,B
1043,24-Jun-17,16:53:01,1,0,0,Red,B
1044,24-Jun-17,16:53:02,1,0,0,Red,B
1045,24-Jun-17,16:53:02,1,0,0,Red,B
1046,24-Jun-17,16:53:02,1,0,0,Red,B
1047,24-Jun-17,16:53:02,1,0,0,Red,B
1048,24-Jun-17,16:53:02,1,0,0,Red,B
1049,24-Jun-17,16:53:03,1,0,0,Red,B
1050,24-Jun-17,16:53:03,1,0,0,Red,B
1051,24-Jun-17,16:53:03,1,0,0,Red,B
1052,24-Jun-17,16:53:03,1,0,0,Red,B
1053,24-Jun-17,16:53:04,1,0,0,Red,B
1054,24-Jun-17,16:53:04,1,0,0,Red,B
1055,24-Jun-17,16:53:04,1,0,0,Red,B
1056,24-Jun-17,16:53:04,1,0,0,Red,B
1057,24-Jun-17,16:53:04,1,0,0,Red,B
1058,24-Jun-17,16:53:05,1,0,0,Red,B
1059,24-Jun-17,16:53:05,1,0,0,Red,B
1060,24-Jun-17,16:53:05,1,0,0,Red,B
1061,24-Jun-17,16:53:05,1,0,0,Red,B
1062,24-Jun-17,16:53:05,1,0,0,Red,B
1063,24-Jun-17,16:53:05,1,0,0,Red,B
1064,24-Jun-17,16:53:06,1,0,0,Red,B
1065,24-Jun-17,16:53:06,1,0,0,Red,B
1066,24-Jun-17,16:53:06,1,0,0,Red,B
1067,24-Jun-17,16:53:06,1,0,0,Red,B
1068,24-Jun-17,16:53:06,1,0,0,Red,B
1069,24-Jun-17,16:53:07,1,0,0,Red,B
1070,24-Jun-17,16:53:07,1,0,0,Red,B
1071,24-Jun-17,16:53:07,1,0,0,Red,B
1072,24-Jun-17,16:53:07,1,0,0,Red,B
1073,24-Jun-17,16:53:08,1,0,0,Red,B
1074,24-Jun-17,16:53:08,1,0,0,Red,B
1075,24-Jun-17,16:53:08,1,0,0,Red,B
1076,24-Jun-17,16:53:08,1,0,0,Red,B
1077,24-Jun-17,16:53:08,1,0,0,Red,B
1078,24-Jun-17,16:53:09,1,0,0,Red,B
1079,24-Jun-17,16:53:09,1,0,0,Red,B
1080,24-Jun-17,16:53:09,1,0,0,Red,B
1081,24-Jun-17,16:53:09,1,0,0,Red,B
1082,24-Jun-17,16:53:09,1,0,0,Red,B
1083,24-Jun-17,16:53:09,1,0,0,Red,B
1084,24-Jun-17,16:53:10,1,0,0,Red,B
1085,24-Jun-17,16:53:10,1,0,0,Red,B
1086,24-Jun-17,16:53:10,1,0,0,Red,B
1087,24-Jun-17,16:53:10,1,0,0,Red,B
1088,24-Jun-17,16:53:11,1,0,0,Red,B
1089,24-Jun-17,16:53:11,1,0,0,Red,B
1090,24-Jun-17,16:53:11,1,0,0,Red,B
1091,24-Jun-17,16:53:11,1,0,0,Red,B
1092,24-Jun-17,16:53:11,1,0,0,Red,B
1093,24-Jun-17,16:53:12,1,0,0,Red,B
1094,24-Jun-17,16:53:12,1,0,0,Red,B
1095,24-Jun-17,16:53:12,1,0,0,Red,B
1096,24-Jun-17,16:53:12,1,0,0,Red,B
1097,24-Jun-17,16:53:13,1,0,0,Red,B
1098,24-Jun-17,16:53:13,1,0,0,Red,B
1099,24-Jun-17,16:53:13,1,0,0,Red,B
1100,24-Jun-17,16:53:13,1,0,0,Red,B
1101,24-Jun-17,16:53:13,1,0,0,Red,B
1327,24-Jun-17,16:53:59,1,0,0,Red,B
1328,24-Jun-17,16:53:59,1,0,0,Red,B
1329,24-Jun-17,16:53:59,1,0,0,Red,B
1330,24-Jun-17,16:53:59,1,0,0,Red,B
1331,24-Jun-17,16:53:59,1,0,0,Red,B
1332,24-Jun-17,16:53:59,1,0,0,Red,B
1333,24-Jun-17,16:53:59,1,0,0,Red,B
1334,24-Jun-17,16:54:00,1,0,0,Red,B
1335,24-Jun-17,16:54:00,1,0,0,Red,B
1336,24-Jun-17,16:54:00,1,0,0,Red,B
1337,24-Jun-17,16:54:00,1,0,0,Red,B
1338,24-Jun-17,16:54:00,1,0,0,Red,B
1339,24-Jun-17,16:54:01,1,0,0,Red,B
1340,24-Jun-17,16:54:01,1,0,0,Red,B
1341,24-Jun-17,16:54:01,1,0,0,Red,B
1342,24-Jun-17,16:54:01,1,0,0,Red,B
1343,24-Jun-17,16:54:02,1,0,0,Red,B
1344,24-Jun-17,16:54:02,1,0,0,Red,B
1345,24-Jun-17,16:54:02,1,0,0,Red,B
1346,24-Jun-17,16:54:02,1,0,0,Red,B
1347,24-Jun-17,16:54:03,1,0,0,Red,B
1348,24-Jun-17,16:54:03,1,0,0,Red,B
1349,24-Jun-17,16:54:03,1,0,0,Red,B
1350,24-Jun-17,16:54:03,1,0,0,Red,B
1351,24-Jun-17,16:54:03,1,0,0,Red,B
1352,24-Jun-17,16:54:03,1,0,0,Red,B
1353,24-Jun-17,16:54:03,1,0,0,Red,B
1354,24-Jun-17,16:54:04,1,0,0,Red,B
1355,24-Jun-17,16:54:04,1,0,0,Red,B
1356,24-Jun-17,16:54:04,1,0,0,Red,B
1357,24-Jun-17,16:54:04,1,0,0,Red,B
1358,24-Jun-17,16:54:05,1,0,0,Red,B
1359,24-Jun-17,16:54:05,1,0,0,Red,B
1360,24-Jun-17,16:54:05,1,0,0,Red,B
1361,24-Jun-17,16:54:05,1,0,0,Red,B
1362,24-Jun-17,16:54:05,1,0,0,Red,B
1363,24-Jun-17,16:54:06,1,0,0,Red,B
1364,24-Jun-17,16:54:06,1,0,0,Red,B
1365,24-Jun-17,16:54:06,1,0,0,Red,B
1366,24-Jun-17,16:54:06,1,0,0,Red,B
1367,24-Jun-17,16:54:07,1,0,0,Red,B
1368,24-Jun-17,16:54:07,1,0,0,Red,B
1369,24-Jun-17,16:54:07,1,0,0,Red,B
1370,24-Jun-17,16:54:07,1,0,0,Red,B
1371,24-Jun-17,16:54:07,1,0,0,Red,B
1372,24-Jun-17,16:54:07,1,0,0,Red,B
1373,24-Jun-17,16:54:07,1,0,0,Red,B
1374,24-Jun-17,16:54:08,1,0,0,Red,B
1375,24-Jun-17,16:54:08,1,0,0,Red,B
1376,24-Jun-17,16:54:08,1,0,0,Red,B
1377,24-Jun-17,16:54:08,1,0,0,Red,B
1378,24-Jun-17,16:54:09,1,0,0,Red,B
1379,24-Jun-17,16:54:09,1,0,0,Red,B
1380,24-Jun-17,16:54:09,1,0,0,Red,B
1381,24-Jun-17,16:54:09,1,0,0,Red,B
1382,24-Jun-17,16:54:09,1,0,0,Red,B
1383,24-Jun-17,16:54:10,1,0,0,Red,B
1384,24-Jun-17,16:54:10,1,0,0,Red,B
1385,24-Jun-17,16:54:10,1,0,0,Red,B
1386,24-Jun-17,16:54:10,1,0,0,Red,B
1387,24-Jun-17,16:54:10,1,0,0,Red,B
1388,24-Jun-17,16:54:10,1,0,0,Red,B
1389,24-Jun-17,16:54:11,1,0,0,Red,B
1390,24-Jun-17,16:54:11,1,0,0,Red,B
1391,24-Jun-17,16:54:11,1,0,0,Red,B
1392,24-Jun-17,16:54:11,1,0,0,Red,B
1393,24-Jun-17,16:54:11,1,0,0,Red,B
1394,24-Jun-17,16:54:12,1,0,0,Red,B
1395,24-Jun-17,16:54:12,1,0,0,Red,B
1396,24-Jun-17,16:54:12,1,0,0,Red,B
1397,24-Jun-17,16:54:12,1,0,0,Red,B
1398,24-Jun-17,16:54:13,1,0,0,Red,B
1399,24-Jun-17,16:54:13,1,0,0,Red,B
1400,24-Jun-17,16:54:13,1,0,0,Red,B
1401,24-Jun-17,16:54:13,1,0,0,Red,B
1627,24-Jun-17,16:54:58,1,0,0,Red,B
1628,24-Jun-17,16:54:58,1,0,0,Red,B
1629,24-Jun-17,16:54:59,1,0,0,Red,B
1630,24-Jun-17,16:54:59,1,0,0,Red,B
1631,24-Jun-17,16:54:59,1,0,0,Red,B
1632,24-Jun-17,16:54:59,1,0,0,Red,B
1633,24-Jun-17,16:54:59,1,0,0,Red,B
1634,24-Jun-17,16:55:00,1,0,0,Red,B
1635,24-Jun-17,16:55:00,1,0,0,Red,B
1636,24-Jun-17,16:55:00,1,0,0,Red,B
1637,24-Jun-17,16:55:00,1,0,0,Red,B
1638,24-Jun-17,16:55:01,1,0,0,Red,B
1639,24-Jun-17,16:55:01,1,0,0,Red,B
1640,24-Jun-17,16:55:01,1,0,0,Red,B
1641,24-Jun-17,16:55:01,1,0,0,Red,B
1642,24-Jun-17,16:55:02,1,0,0,Red,B
1643,24-Jun-17,16:55:02,1,0,0,Red,B
1644,24-Jun-17,16:55:02,1,0,0,Red,B
1645,24-Jun-17,16:55:02,1,0,0,Red,B
1646,24-Jun-17,16:55:02,1,0,0,Red,B
1647,24-Jun-17,16:55:02,1,0,0,Red,B
1648,24-Jun-17,16:55:02,1,0,0,Red,B
1649,24-Jun-17,16:55:03,1,0,0,Red,B
1650,24-Jun-17,16:55:03,1,0,0,Red,B
1651,24-Jun-17,16:55:03,1,0,0,Red,B
1652,24-Jun-17,16:55:03,1,0,0,Red,B
1653,24-Jun-17,16:55:04,1,0,0,Red,B
1654,24-Jun-17,16:55:04,1,0,0,Red,B
1655,24-Jun-17,16:55:04,1,0,0,Red,B
1656,24-Jun-17,16:55:04,1,0,0,Red,B
1657,24-Jun-17,16:55:04,1,0,0,Red,B
1658,24-Jun-17,16:55:05,1,0,0,Red,B
1659,24-Jun-17,16:55:05,1,0,0,Red,B
1660,24-Jun-17,16:55:05,1,0,0,Red,B
1661,24-Jun-17,16:55:05,1,0,0,Red,B
1662,24-Jun-17,16:55:06,1,0,0,Red,B
1663,24-Jun-17,16:55:06,1,0,0,Red,B
1664,24-Jun-17,16:55:06,1,0,0,Red,B
1665,24-Jun-17,16:55:06,1,0,0,Red,B
1666,24-Jun-17,16:55:06,1,0,0,Red,B
1667,24-Jun-17,16:55:06,1,0,0,Red,B
1668,24-Jun-17,16:55:06,1,0,0,Red,B
1669,24-Jun-17,16:55:07,1,0,0,Red,B
1670,24-Jun-17,16:55:07,1,0,0,Red,B
1671,24-Jun-17,16:55:07,1,0,0,Red,B
1672,24-Jun-17,16:55:07,1,0,0,Red,B
1673,24-Jun-17,16:55:08,1,0,0,Red,B
1674,24-Jun-17,16:55:08,1,0,0,Red,B
1675,24-Jun-17,16:55:08,1,0,0,Red,B
1676,24-Jun-17,16:55:08,1,0,0,Red,B
1677,24-Jun-17,16:55:08,1,0,0,Red,B
1678,24-Jun-17,16:55:09,1,0,0,Red,B
1679,24-Jun-17,16:55:09,1,0,0,Red,B
1680,24-Jun-17,16:55:09,1,0,0,Red,B
1681,24-Jun-17,16:55:09,1,0,0,Red,B
1682,24-Jun-17,16:55:10,1,0,0,Red,B
1683,24-Jun-17,16:55:10,1,0,0,Red,B
1684,24-Jun-17,16:55:10,1,0,0,Red,B
1685,24-Jun-17,16:55:10,1,0,0,Red,B
1686,24-Jun-17,16:55:10,1,0,0,Red,B
1687,24-Jun-17,16:55:10,1,0,0,Red,B
1688,24-Jun-17,16:55:10,1,0,0,Red,B
1689,24-Jun-17,16:55:11,1,0,0,Red,B
1690,24-Jun-17,16:55:11,1,0,0,Red,B
1691,24-Jun-17,16:55:11,1,0,0,Red,B
1692,24-Jun-17,16:55:11,1,0,0,Red,B
1693,24-Jun-17,16:55:12,1,0,0,Red,B
1694,24-Jun-17,16:55:12,1,0,0,Red,B
1695,24-Jun-17,16:55:12,1,0,0,Red,B
1696,24-Jun-17,16:55:12,1,0,0,Red,B
1697,24-Jun-17,16:55:12,1,0,0,Red,B
1698,24-Jun-17,16:55:13,1,0,0,Red,B
1699,24-Jun-17,16:55:13,1,0,0,Red,B
1700,24-Jun-17,16:55:13,1,0,0,Red,B
1701,24-Jun-17,16:55:13,1,0,0,Red,B
1927,24-Jun-17,16:55:58,1,0,0,Red,B
1928,24-Jun-17,16:55:58,1,0,0,Red,B
1929,24-Jun-17,16:55:59,1,0,0,Red,B
