,Date,Time,Aspect 0 of Phase B  State,Aspect 1 of Phase B  State,Aspect 2 of Phase B  State,Result,Phase
13708,24-Jun-17,17:53:45,1,1,0,RedAmber,B
13709,24-Jun-17,17:53:45,1,1,0,RedAmber,B
13710,24-Jun-17,17:53:45,1,1,0,RedAmber,B
13711,24-Jun-17,17:53:45,1,1,0,RedAmber,B
14002,24-Jun-17,17:53:45,1,1,0,RedAmber,B
14003,24-Jun-17,17:53:45,1,1,0,RedAmber,B
14004,24-Jun-17,17:53:45,1,1,0,RedAmber,B
14005,24-Jun-17,17:53:45,1,1,0,RedAmber,B
14006,24-Jun-17,17:53:45,1,1,0,RedAmber,B
14007,24-Jun-17,17:53:45,1,1,0,RedAmber,B
14008,24-Jun-17,17:53:45,1,1,0,RedAmber,B
14009,24-Jun-17,17:53:45,1,1,0,RedAmber,B
14010,24-Jun-17,17:53:45,1,1,0,RedAmber,B
14011,24-Jun-17,17:53:45,1,1,0,RedAmber,B
14302,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14303,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14304,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14305,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14306,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14307,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14308,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14309,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14310,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14311,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14602,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14603,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14604,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14605,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14606,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14607,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14608,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14609,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14610,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14611,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14902,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14903,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14904,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14905,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14906,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14907,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14908,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14909,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14910,24-Jun-17,17:53:46,1,1,0,RedAmber,B
14911,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15202,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15203,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15204,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15205,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15206,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15207,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15208,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15209,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15210,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15211,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15502,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15503,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15504,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15505,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15506,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15507,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15508,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15509,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15510,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15511,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15802,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15803,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15804,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15805,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15806,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15807,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15808,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15809,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15810,24-Jun-17,17:53:46,1,1,0,RedAmber,B
15811,24-Jun-17,17:53:46,1,1,0,RedAmber,B
16102,24-Jun-17,17:53:47,1,1,0,RedAmber,B
16103,24-Jun-17,17:53:47,1,1,0,RedAmber,B
16104,24-Jun-17,17:53:47,1,1,0,RedAmber,B
16105,24-Jun-17,17:53:47,1,1,0,RedAmber,B
16106,24-Jun-17,17:53:47,1,1,0,RedAmber,B
16107,24-Jun-17,17:53:47,1,1,0,RedAmber,B
16108,24-Jun-17,17:53:47,1,1,0,RedAmber,B
16109,24-Jun-17,17:53:47,1,1,0,RedAmber,B
16110,24-Jun-17,17:53:47,1,1,0,RedAmber,B
16111,24-Jun-17,17:53:47,1,1,0,RedAmber,B
16402,24-Jun-17,17:53:47,1,1,0,RedAmber,B
16403,24-Jun-17,17:53:47,1,1,0,RedAmber,B
16404,24-Jun-17,17:53:47,1,1,0,RedAmber,B
16405,24-Jun-17,17:53:47,1,1,0,RedAmber,B
16406,24-Jun-17,17:53:47,1,1,0,RedAmber,B
16407,24-Jun-17,17:53:47,1,1,0,RedAmber,B
16408,24-Jun-17,17:53:47,1,1,0,RedAmber,B
16409,24-Jun-17,17:53:47,1,1,0,RedAmber,B
16410,24-Jun-17,17:53:47,1,1,0,RedAmber,B
16411,24-Jun-17,17:53:47,1,1,0,RedAmber,B
16702,24-Jun-17,17:53:48,1,1,0,RedAmber,B
16703,24-Jun-17,17:53:48,1,1,0,RedAmber,B
16704,24-Jun-17,17:53:48,1,1,0,RedAmber,B
16705,24-Jun-17,17:53:48,1,1,0,RedAmber,B
16706,24-Jun-17,17:53:48,1,1,0,RedAmber,B
16707,24-Jun-17,17:53:48,1,1,0,RedAmber,B
16708,24-Jun-17,17:53:48,1,1,0,RedAmber,B
16709,24-Jun-17,17:53:48,1,1,0,RedAmber,B
16710,24-Jun-17,17:53:48,1,1,0,RedAmber,B
16711,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17002,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17003,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17004,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17005,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17006,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17007,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17008,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17009,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17010,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17011,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17302,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17303,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17304,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17305,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17306,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17307,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17308,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17309,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17310,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17311,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17602,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17603,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17604,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17605,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17606,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17607,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17608,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17609,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17610,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17611,24-Jun-17,17:53:48,1,1,0,RedAmber,B
17902,24-Jun-17,17:53:49,1,1,0,RedAmber,B
17903,24-Jun-17,17:53:49,1,1,0,RedAmber,B
17904,24-Jun-17,17:53:49,1,1,0,RedAmber,B
17905,24-Jun-17,17:53:49,1,1,0,RedAmber,B
17906,24-Jun-17,17:53:49,1,1,0,RedAmber,B
17907,24-Jun-17,17:53:49,1,1,0,RedAmber,B
17908,24-Jun-17,17:53:49,1,1,0,RedAmber,B
17909,24-Jun-17,17:53:49,1,1,0,RedAmber,B
17910,24-Jun-17,17:53:49,1,1,0,RedAmber,B
17911,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18202,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18203,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18204,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18205,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18206,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18207,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18208,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18209,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18210,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18211,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18502,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18503,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18504,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18505,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18506,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18507,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18508,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18509,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18510,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18511,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18802,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18803,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18804,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18805,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18806,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18807,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18808,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18809,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18810,24-Jun-17,17:53:49,1,1,0,RedAmber,B
18811,24-Jun-17,17:53:49,1,1,0,RedAmber,B
19102,24-Jun-17,17:53:49,1,1,0,RedAmber,B
19103,24-Jun-17,17:53:49,1,1,0,RedAmber,B
19104,24-Jun-17,17:53:49,1,1,0,RedAmber,B
19105,24-Jun-17,17:53:49,1,1,0,RedAmber,B
19106,24-Jun-17,17:53:49,1,1,0,RedAmber,B
19107,24-Jun-17,17:53:49,1,1,0,RedAmber,B
19108,24-Jun-17,17:53:49,1,1,0,RedAmber,B
19109,24-Jun-17,17:53:49,1,1,0,RedAmber,B
19110,24-Jun-17,17:53:49,1,1,0,RedAmber,B
19111,24-Jun-17,17:53:49,1,1,0,RedAmber,B
