,Date,Time,Result,Phase
209,24-Jun-17,17:18:00,Amber,C
210,24-Jun-17,17:18:01,Amber,C
211,24-Jun-17,17:18:01,Amber,C
212,24-Jun-17,17:18:01,Amber,C
213,24-Jun-17,17:18:01,Amber,C
214,24-Jun-17,17:18:01,Amber,C
215,24-Jun-17,17:18:01,Amber,C
216,24-Jun-17,17:18:01,Amber,C
217,24-Jun-17,17:18:01,Amber,C
218,24-Jun-17,17:18:01,Amber,C
219,24-Jun-17,17:18:01,Amber,C
220,24-Jun-17,17:18:01,Amber,C
221,24-Jun-17,17:18:01,Amber,C
222,24-Jun-17,17:18:01,Amber,C
223,24-Jun-17,17:18:01,Amber,C
224,24-Jun-17,17:18:01,Amber,C
225,24-Jun-17,17:18:01,Amber,C
226,24-Jun-17,17:18:01,Amber,C
227,24-Jun-17,17:18:01,Amber,C
228,24-Jun-17,17:18:01,Amber,C
229,24-Jun-17,17:18:01,Amber,C
230,24-Jun-17,17:18:01,Amber,C
231,24-Jun-17,17:18:01,Amber,C
232,24-Jun-17,17:18:01,Amber,C
233,24-Jun-17,17:18:01,Amber,C
234,24-Jun-17,17:18:01,Amber,C
235,24-Jun-17,17:18:01,Amber,C
236,24-Jun-17,17:18:01,Amber,C
237,24-Jun-17,17:18:01,Amber,C
238,24-Jun-17,17:18:01,Amber,C
239,24-Jun-17,17:18:01,Amber,C
240,24-Jun-17,17:18:02,Amber,C
241,24-Jun-17,17:18:02,Amber,C
242,24-Jun-17,17:18:02,Amber,C
243,24-Jun-17,17:18:02,Amber,C
244,24-Jun-17,17:18:02,Amber,C
245,24-Jun-17,17:18:02,Amber,C
246,24-Jun-17,17:18:02,Amber,C
247,24-Jun-17,17:18:02,Amber,C
248,24-Jun-17,17:18:02,Amber,C
249,24-Jun-17,17:18:02,Amber,C
250,24-Jun-17,17:18:02,Amber,C
251,24-Jun-17,17:18:02,Amber,C
252,24-Jun-17,17:18:02,Amber,C
253,24-Jun-17,17:18:02,Amber,C
254,24-Jun-17,17:18:02,Amber,C
255,24-Jun-17,17:18:02,Amber,C
256,24-Jun-17,17:18:02,Amber,C
257,24-Jun-17,17:18:02,Amber,C
258,24-Jun-17,17:18:02,Amber,C
259,24-Jun-17,17:18:02,Amber,C
260,24-Jun-17,17:18:02,Amber,C
261,24-Jun-17,17:18:02,Amber,C
262,24-Jun-17,17:18:02,Amber,C
263,24-Jun-17,17:18:02,Amber,C
264,24-Jun-17,17:18:02,Amber,C
265,24-Jun-17,17:18:02,Amber,C
266,24-Jun-17,17:18:02,Amber,C
267,24-Jun-17,17:18:02,Amber,C
268,24-Jun-17,17:18:02,Amber,C
269,24-Jun-17,17:18:02,Amber,C
270,24-Jun-17,17:18:02,Amber,C
271,24-Jun-17,17:18:02,Amber,C
272,24-Jun-17,17:18:02,Amber,C
273,24-Jun-17,17:18:02,Amber,C
274,24-Jun-17,17:18:02,Amber,C
275,24-Jun-17,17:18:02,Amber,C
276,24-Jun-17,17:18:02,Amber,C
277,24-Jun-17,17:18:02,Amber,C
278,24-Jun-17,17:18:02,Amber,C
279,24-Jun-17,17:18:02,Amber,C
280,24-Jun-17,17:18:02,Amber,C
281,24-Jun-17,17:18:02,Amber,C
282,24-Jun-17,17:18:02,Amber,C
283,24-Jun-17,17:18:02,Amber,C
284,24-Jun-17,17:18:02,Amber,C
285,24-Jun-17,17:18:02,Amber,C
286,24-Jun-17,17:18:02,Amber,C
287,24-Jun-17,17:18:02,Amber,C
288,24-Jun-17,17:18:02,Amber,C
289,24-Jun-17,17:18:02,Amber,C
290,24-Jun-17,17:18:02,Amber,C
291,24-Jun-17,17:18:02,Amber,C
292,24-Jun-17,17:18:02,Amber,C
293,24-Jun-17,17:18:02,Amber,C
294,24-Jun-17,17:18:02,Amber,C
295,24-Jun-17,17:18:02,Amber,C
296,24-Jun-17,17:18:02,Amber,C
297,24-Jun-17,17:18:02,Amber,C
298,24-Jun-17,17:18:02,Amber,C
299,24-Jun-17,17:18:02,Amber,C
300,24-Jun-17,17:18:03,Amber,C
301,24-Jun-17,17:18:03,Amber,C
302,24-Jun-17,17:18:03,Amber,C
303,24-Jun-17,17:18:03,Amber,C
304,24-Jun-17,17:18:03,Amber,C
305,24-Jun-17,17:18:03,Amber,C
306,24-Jun-17,17:18:03,Amber,C
307,24-Jun-17,17:18:03,Amber,C
308,24-Jun-17,17:18:03,Amber,C
309,24-Jun-17,17:18:03,Amber,C
310,24-Jun-17,17:18:03,Amber,C
311,24-Jun-17,17:18:03,Amber,C
312,24-Jun-17,17:18:03,Amber,C
313,24-Jun-17,17:18:03,Amber,C
314,24-Jun-17,17:18:03,Amber,C
315,24-Jun-17,17:18:03,Amber,C
316,24-Jun-17,17:18:03,Amber,C
317,24-Jun-17,17:18:03,Amber,C
318,24-Jun-17,17:18:03,Amber,C
319,24-Jun-17,17:18:03,Amber,C
320,24-Jun-17,17:18:03,Amber,C
321,24-Jun-17,17:18:03,Amber,C
322,24-Jun-17,17:18:03,Amber,C
323,24-Jun-17,17:18:03,Amber,C
324,24-Jun-17,17:18:03,Amber,C
325,24-Jun-17,17:18:03,Amber,C
326,24-Jun-17,17:18:03,Amber,C
327,24-Jun-17,17:18:03,Amber,C
328,24-Jun-17,17:18:03,Amber,C
329,24-Jun-17,17:18:03,Amber,C
330,24-Jun-17,17:18:03,Amber,C
331,24-Jun-17,17:18:03,Amber,C
332,24-Jun-17,17:18:03,Amber,C
333,24-Jun-17,17:18:03,Amber,C
334,24-Jun-17,17:18:03,Amber,C
335,24-Jun-17,17:18:03,Amber,C
336,24-Jun-17,17:18:03,Amber,C
337,24-Jun-17,17:18:03,Amber,C
338,24-Jun-17,17:18:03,Amber,C
339,24-Jun-17,17:18:03,Amber,C
340,24-Jun-17,17:18:03,Amber,C
341,24-Jun-17,17:18:03,Amber,C
342,24-Jun-17,17:18:03,Amber,C
343,24-Jun-17,17:18:03,Amber,C
344,24-Jun-17,17:18:03,Amber,C
345,24-Jun-17,17:18:03,Amber,C
346,24-Jun-17,17:18:03,Amber,C
347,24-Jun-17,17:18:03,Amber,C
348,24-Jun-17,17:18:03,Amber,C
349,24-Jun-17,17:18:03,Amber,C
350,24-Jun-17,17:18:03,Amber,C
351,24-Jun-17,17:18:03,Amber,C
352,24-Jun-17,17:18:03,Amber,C
353,24-Jun-17,17:18:03,Amber,C
354,24-Jun-17,17:18:03,Amber,C
355,24-Jun-17,17:18:03,Amber,C
356,24-Jun-17,17:18:03,Amber,C
357,24-Jun-17,17:18:03,Amber,C
358,24-Jun-17,17:18:03,Amber,C
359,24-Jun-17,17:18:03,Amber,C
360,24-Jun-17,17:18:03,Amber,C
361,24-Jun-17,17:18:03,Amber,C
362,24-Jun-17,17:18:03,Amber,C
363,24-Jun-17,17:18:03,Amber,C
364,24-Jun-17,17:18:03,Amber,C
365,24-Jun-17,17:18:03,Amber,C
366,24-Jun-17,17:18:03,Amber,C
367,24-Jun-17,17:18:03,Amber,C
368,24-Jun-17,17:18:03,Amber,C
369,24-Jun-17,17:18:03,Amber,C
370,24-Jun-17,17:18:03,Amber,C
371,24-Jun-17,17:18:03,Amber,C
372,24-Jun-17,17:18:03,Amber,C
373,24-Jun-17,17:18:03,Amber,C
374,24-Jun-17,17:18:03,Amber,C
375,24-Jun-17,17:18:03,Amber,C
376,24-Jun-17,17:18:03,Amber,C
377,24-Jun-17,17:18:03,Amber,C
378,24-Jun-17,17:18:03,Amber,C
379,24-Jun-17,17:18:03,Amber,C
380,24-Jun-17,17:18:03,Amber,C
381,24-Jun-17,17:18:03,Amber,C
382,24-Jun-17,17:18:03,Amber,C
383,24-Jun-17,17:18:03,Amber,C
384,24-Jun-17,17:18:03,Amber,C
385,24-Jun-17,17:18:03,Amber,C
386,24-Jun-17,17:18:03,Amber,C
387,24-Jun-17,17:18:03,Amber,C
388,24-Jun-17,17:18:03,Amber,C
389,24-Jun-17,17:18:03,Amber,C
390,24-Jun-17,17:18:04,Amber,C
391,24-Jun-17,17:18:04,Amber,C
392,24-Jun-17,17:18:04,Amber,C
393,24-Jun-17,17:18:04,Amber,C
394,24-Jun-17,17:18:04,Amber,C
395,24-Jun-17,17:18:04,Amber,C
396,24-Jun-17,17:18:04,Amber,C
397,24-Jun-17,17:18:04,Amber,C
398,24-Jun-17,17:18:04,Amber,C
399,24-Jun-17,17:18:04,Amber,C
400,24-Jun-17,17:18:04,Amber,C
401,24-Jun-17,17:18:04,Amber,C
402,24-Jun-17,17:18:04,Amber,C
403,24-Jun-17,17:18:04,Amber,C
404,24-Jun-17,17:18:04,Amber,C
405,24-Jun-17,17:18:04,Amber,C
406,24-Jun-17,17:18:04,Amber,C
407,24-Jun-17,17:18:04,Amber,C
408,24-Jun-17,17:18:04,Amber,C
409,24-Jun-17,17:18:04,Amber,C
410,24-Jun-17,17:18:04,Amber,C
411,24-Jun-17,17:18:04,Amber,C
412,24-Jun-17,17:18:04,Amber,C
413,24-Jun-17,17:18:04,Amber,C
414,24-Jun-17,17:18:04,Amber,C
415,24-Jun-17,17:18:04,Amber,C
416,24-Jun-17,17:18:04,Amber,C
417,24-Jun-17,17:18:04,Amber,C
418,24-Jun-17,17:18:04,Amber,C
419,24-Jun-17,17:18:04,Amber,C
420,24-Jun-17,17:18:09,Amber,C
421,24-Jun-17,17:18:10,Amber,C
422,24-Jun-17,17:18:10,Amber,C
423,24-Jun-17,17:18:10,Amber,C
424,24-Jun-17,17:18:10,Amber,C
425,24-Jun-17,17:18:10,Amber,C
426,24-Jun-17,17:18:10,Amber,C
427,24-Jun-17,17:18:11,Amber,C
428,24-Jun-17,17:18:11,Amber,C
429,24-Jun-17,17:18:11,Amber,C
430,24-Jun-17,17:18:11,Amber,C
431,24-Jun-17,17:18:12,Amber,C
432,24-Jun-17,17:18:12,Amber,C
433,24-Jun-17,17:18:12,Amber,C
434,24-Jun-17,17:18:12,Amber,C
435,24-Jun-17,17:19:09,Amber,C
436,24-Jun-17,17:19:09,Amber,C
437,24-Jun-17,17:19:10,Amber,C
438,24-Jun-17,17:19:10,Amber,C
439,24-Jun-17,17:19:10,Amber,C
440,24-Jun-17,17:19:10,Amber,C
441,24-Jun-17,17:19:11,Amber,C
442,24-Jun-17,17:19:11,Amber,C
443,24-Jun-17,17:19:11,Amber,C
444,24-Jun-17,17:19:11,Amber,C
445,24-Jun-17,17:19:11,Amber,C
446,24-Jun-17,17:19:11,Amber,C
447,24-Jun-17,17:19:12,Amber,C
448,24-Jun-17,17:19:12,Amber,C
449,24-Jun-17,17:19:12,Amber,C
450,24-Jun-17,17:20:09,Amber,C
451,24-Jun-17,17:20:10,Amber,C
452,24-Jun-17,17:20:10,Amber,C
453,24-Jun-17,17:20:10,Amber,C
454,24-Jun-17,17:20:10,Amber,C
455,24-Jun-17,17:20:10,Amber,C
456,24-Jun-17,17:20:11,Amber,C
457,24-Jun-17,17:20:11,Amber,C
458,24-Jun-17,17:20:11,Amber,C
459,24-Jun-17,17:20:11,Amber,C
460,24-Jun-17,17:20:11,Amber,C
461,24-Jun-17,17:20:11,Amber,C
462,24-Jun-17,17:20:12,Amber,C
463,24-Jun-17,17:20:12,Amber,C
464,24-Jun-17,17:20:12,Amber,C
465,24-Jun-17,17:21:10,Amber,C
466,24-Jun-17,17:21:10,Amber,C
467,24-Jun-17,17:21:10,Amber,C
468,24-Jun-17,17:21:10,Amber,C
469,24-Jun-17,17:21:10,Amber,C
470,24-Jun-17,17:21:10,Amber,C
471,24-Jun-17,17:21:10,Amber,C
472,24-Jun-17,17:21:11,Amber,C
473,24-Jun-17,17:21:11,Amber,C
474,24-Jun-17,17:21:11,Amber,C
475,24-Jun-17,17:21:11,Amber,C
476,24-Jun-17,17:21:11,Amber,C
477,24-Jun-17,17:21:12,Amber,C
478,24-Jun-17,17:21:12,Amber,C
479,24-Jun-17,17:21:12,Amber,C
480,24-Jun-17,17:22:09,Amber,C
481,24-Jun-17,17:22:09,Amber,C
482,24-Jun-17,17:22:10,Amber,C
483,24-Jun-17,17:22:10,Amber,C
484,24-Jun-17,17:22:10,Amber,C
485,24-Jun-17,17:22:10,Amber,C
486,24-Jun-17,17:22:11,Amber,C
487,24-Jun-17,17:22:11,Amber,C
