,Date,Time,Result,Phase
144,24-Jun-17,16:59:11,Amber,D
145,24-Jun-17,16:59:11,Amber,D
146,24-Jun-17,16:59:12,Amber,D
147,24-Jun-17,16:59:12,Amber,D
148,24-Jun-17,16:59:12,Amber,D
149,24-Jun-17,16:59:12,Amber,D
150,24-Jun-17,17:00:10,Amber,D
151,24-Jun-17,17:00:10,Amber,D
152,24-Jun-17,17:00:10,Amber,D
153,24-Jun-17,17:00:10,Amber,D
154,24-Jun-17,17:00:10,Amber,D
155,24-Jun-17,17:00:10,Amber,D
156,24-Jun-17,17:00:10,Amber,D
157,24-Jun-17,17:00:11,Amber,D
158,24-Jun-17,17:00:11,Amber,D
159,24-Jun-17,17:00:11,Amber,D
160,24-Jun-17,17:00:11,Amber,D
161,24-Jun-17,17:00:12,Amber,D
162,24-Jun-17,17:00:12,Amber,D
163,24-Jun-17,17:00:12,Amber,D
164,24-Jun-17,17:00:12,Amber,D
165,24-Jun-17,17:01:09,Amber,D
166,24-Jun-17,17:01:09,Amber,D
167,24-Jun-17,17:01:10,Amber,D
168,24-Jun-17,17:01:10,Amber,D
169,24-Jun-17,17:01:10,Amber,D
170,24-Jun-17,17:01:10,Amber,D
171,24-Jun-17,17:01:11,Amber,D
172,24-Jun-17,17:01:11,Amber,D
173,24-Jun-17,17:01:11,Amber,D
174,24-Jun-17,17:01:11,Amber,D
175,24-Jun-17,17:01:11,Amber,D
176,24-Jun-17,17:01:12,Amber,D
177,24-Jun-17,17:01:12,Amber,D
178,24-Jun-17,17:01:12,Amber,D
179,24-Jun-17,17:01:12,Amber,D
180,24-Jun-17,17:02:09,Amber,D
181,24-Jun-17,17:02:10,Amber,D
182,24-Jun-17,17:02:10,Amber,D
183,24-Jun-17,17:02:10,Amber,D
184,24-Jun-17,17:02:10,Amber,D
185,24-Jun-17,17:02:10,Amber,D
186,24-Jun-17,17:02:11,Amber,D
187,24-Jun-17,17:02:11,Amber,D
188,24-Jun-17,17:02:11,Amber,D
189,24-Jun-17,17:02:11,Amber,D
190,24-Jun-17,17:02:12,Amber,D
191,24-Jun-17,17:02:12,Amber,D
192,24-Jun-17,17:02:12,Amber,D
193,24-Jun-17,17:02:12,Amber,D
194,24-Jun-17,17:02:12,Amber,D
195,24-Jun-17,17:18:00,Amber,D
196,24-Jun-17,17:18:00,Amber,D
197,24-Jun-17,17:18:00,Amber,D
198,24-Jun-17,17:18:00,Amber,D
199,24-Jun-17,17:18:00,Amber,D
200,24-Jun-17,17:18:00,Amber,D
201,24-Jun-17,17:18:00,Amber,D
202,24-Jun-17,17:18:00,Amber,D
203,24-Jun-17,17:18:00,Amber,D
204,24-Jun-17,17:18:00,Amber,D
205,24-Jun-17,17:18:00,Amber,D
206,24-Jun-17,17:18:00,Amber,D
207,24-Jun-17,17:18:00,Amber,D
208,24-Jun-17,17:18:00,Amber,D
209,24-Jun-17,17:18:00,Amber,D
210,24-Jun-17,17:18:01,Amber,D
211,24-Jun-17,17:18:01,Amber,D
212,24-Jun-17,17:18:01,Amber,D
213,24-Jun-17,17:18:01,Amber,D
214,24-Jun-17,17:18:01,Amber,D
215,24-Jun-17,17:18:01,Amber,D
216,24-Jun-17,17:18:01,Amber,D
217,24-Jun-17,17:18:01,Amber,D
218,24-Jun-17,17:18:01,Amber,D
219,24-Jun-17,17:18:01,Amber,D
