,Date,Time,Result,Phase
197,24-Jun-17,16:50:18,RedAmber,H
198,24-Jun-17,16:50:18,RedAmber,H
199,24-Jun-17,16:50:18,RedAmber,H
200,24-Jun-17,16:50:18,RedAmber,H
201,24-Jun-17,16:50:19,RedAmber,H
202,24-Jun-17,16:50:19,RedAmber,H
203,24-Jun-17,16:50:19,RedAmber,H
204,24-Jun-17,16:50:19,RedAmber,H
205,24-Jun-17,16:50:20,RedAmber,H
206,24-Jun-17,16:50:20,RedAmber,H
207,24-Jun-17,16:50:20,RedAmber,H
208,24-Jun-17,16:50:20,RedAmber,H
209,24-Jun-17,16:50:20,RedAmber,H
210,24-Jun-17,16:50:20,RedAmber,H
211,24-Jun-17,16:50:20,RedAmber,H
212,24-Jun-17,16:50:21,RedAmber,H
213,24-Jun-17,16:50:21,RedAmber,H
214,24-Jun-17,16:50:21,RedAmber,H
215,24-Jun-17,16:50:21,RedAmber,H
216,24-Jun-17,16:50:22,RedAmber,H
217,24-Jun-17,16:50:22,RedAmber,H
218,24-Jun-17,16:50:22,RedAmber,H
219,24-Jun-17,16:50:22,RedAmber,H
220,24-Jun-17,16:50:22,RedAmber,H
221,24-Jun-17,16:50:23,RedAmber,H
222,24-Jun-17,16:50:23,RedAmber,H
223,24-Jun-17,16:50:23,RedAmber,H
224,24-Jun-17,16:50:23,RedAmber,H
225,24-Jun-17,16:50:23,RedAmber,H
226,24-Jun-17,16:50:23,RedAmber,H
227,24-Jun-17,16:50:24,RedAmber,H
228,24-Jun-17,16:50:24,RedAmber,H
229,24-Jun-17,16:50:24,RedAmber,H
230,24-Jun-17,16:50:24,RedAmber,H
231,24-Jun-17,16:50:24,RedAmber,H
232,24-Jun-17,16:50:25,RedAmber,H
233,24-Jun-17,16:50:25,RedAmber,H
234,24-Jun-17,16:50:25,RedAmber,H
235,24-Jun-17,16:50:25,RedAmber,H
236,24-Jun-17,16:50:26,RedAmber,H
237,24-Jun-17,16:50:26,RedAmber,H
238,24-Jun-17,16:50:26,RedAmber,H
239,24-Jun-17,16:50:26,RedAmber,H
240,24-Jun-17,16:50:26,RedAmber,H
241,24-Jun-17,16:50:27,RedAmber,H
242,24-Jun-17,16:50:27,RedAmber,H
243,24-Jun-17,16:50:27,RedAmber,H
244,24-Jun-17,16:50:27,RedAmber,H
245,24-Jun-17,16:50:27,RedAmber,H
246,24-Jun-17,16:50:27,RedAmber,H
247,24-Jun-17,16:50:28,RedAmber,H
248,24-Jun-17,16:50:28,RedAmber,H
249,24-Jun-17,16:50:28,RedAmber,H
250,24-Jun-17,16:50:28,RedAmber,H
251,24-Jun-17,16:50:28,RedAmber,H
252,24-Jun-17,16:50:29,RedAmber,H
253,24-Jun-17,16:50:29,RedAmber,H
254,24-Jun-17,16:50:29,RedAmber,H
255,24-Jun-17,16:50:29,RedAmber,H
256,24-Jun-17,16:50:30,RedAmber,H
257,24-Jun-17,16:50:30,RedAmber,H
258,24-Jun-17,16:50:30,RedAmber,H
259,24-Jun-17,16:50:30,RedAmber,H
260,24-Jun-17,16:50:30,RedAmber,H
261,24-Jun-17,16:50:31,RedAmber,H
262,24-Jun-17,16:50:31,RedAmber,H
263,24-Jun-17,16:50:31,RedAmber,H
264,24-Jun-17,16:50:31,RedAmber,H
265,24-Jun-17,16:50:31,RedAmber,H
266,24-Jun-17,16:50:31,RedAmber,H
267,24-Jun-17,16:50:32,RedAmber,H
268,24-Jun-17,16:50:32,RedAmber,H
269,24-Jun-17,16:50:32,RedAmber,H
270,24-Jun-17,16:50:32,RedAmber,H
271,24-Jun-17,16:50:32,RedAmber,H
272,24-Jun-17,16:50:33,RedAmber,H
273,24-Jun-17,16:50:33,RedAmber,H
274,24-Jun-17,16:50:33,RedAmber,H
275,24-Jun-17,16:50:33,RedAmber,H
276,24-Jun-17,16:50:34,RedAmber,H
277,24-Jun-17,16:50:34,RedAmber,H
278,24-Jun-17,16:50:34,RedAmber,H
279,24-Jun-17,16:50:34,RedAmber,H
280,24-Jun-17,16:50:34,RedAmber,H
281,24-Jun-17,16:50:35,RedAmber,H
282,24-Jun-17,16:50:35,RedAmber,H
283,24-Jun-17,16:50:35,RedAmber,H
284,24-Jun-17,16:50:35,RedAmber,H
285,24-Jun-17,16:50:35,RedAmber,H
286,24-Jun-17,16:50:35,RedAmber,H
287,24-Jun-17,16:50:36,RedAmber,H
288,24-Jun-17,16:50:36,RedAmber,H
289,24-Jun-17,16:50:36,RedAmber,H
290,24-Jun-17,16:50:36,RedAmber,H
291,24-Jun-17,16:50:36,RedAmber,H
292,24-Jun-17,16:50:37,RedAmber,H
293,24-Jun-17,16:50:37,RedAmber,H
294,24-Jun-17,16:50:37,RedAmber,H
295,24-Jun-17,16:50:37,RedAmber,H
296,24-Jun-17,16:50:38,RedAmber,H
297,24-Jun-17,16:50:38,RedAmber,H
298,24-Jun-17,16:50:38,RedAmber,H
299,24-Jun-17,16:50:38,RedAmber,H
300,24-Jun-17,16:50:38,RedAmber,H
301,24-Jun-17,16:50:39,RedAmber,H
302,24-Jun-17,16:50:39,RedAmber,H
303,24-Jun-17,16:50:39,RedAmber,H
